Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
198,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,,Women in Leadership program,,ALS,2023.0,"Women in Leadership program is a strategic initiative aimed at fostering gender diversity and empowering women to excel in leadership roles. Through mentorship, skill development, and networking opportunities, this program actively supports and accelerates the professional growth of women within ALS, contributing to a more inclusive and diverse leadership landscape.",,,,49,,,"Women in Leadership program, 28 female, structured mentoring",2023-05-10 00:00:00,S,,,,,,,,,,,,,,,,
199,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,,Students-Meet-Industry,,ALS,2023.0,"Students-Meet-Industry by ALS is an impactful program designed to bridge the gap between academia and industry by providing students with valuable insights and exposure to real-world applications in the analytical testing field. Through mentorship, facility tours, and interactive sessions, ALS facilitates meaningful connections between students and industry professionals, fostering a dynamic learning experience and preparing the next generation for successful careers in the scientific and analytical testing domains.",,,,75,,,"Students-Meet-Industry, ALS Metallurgy, Curtin University of Technology",2023-05-10 00:00:00,S,,,,,,,,,,,,,,,,
200,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,,Succession planning,,ALS,2023.0,"Succession planning at ALS is a strategic initiative focused on identifying and developing talent within the organization to ensure a seamless transition of leadership roles. By proactively grooming internal candidates for critical positions, ALS aims to sustain its success by cultivating a robust pipeline of skilled professionals ready to assume leadership responsibilities when needed.",,,,48,,,"Succession planning, next level of management, integrated fashion",2023-05-10 00:00:00,S,,,,,,,,,,,,,,,,
201,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,,,,NO DISCLOSURE,ALS,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,,,NO DISCLOSURE,ALS,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,,,,NO DISCLOSURE,ALS,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,,,,NO DISCLOSURE,ALS,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,Modern slavery program,,,ALS,2023.0,"Modern Slavery Program reflects the organisation's commitment to eradicating modern slavery from its operations and supply chains. Through rigorous policies, due diligence measures, and continuous monitoring, ALS actively identifies and addresses potential risks, ensuring its business practices align with ethical standards and contribute to the global fight against modern slavery.",,,3,21,,,"Modern slavery program, Goal 8, Innovation programs",16,S,,,,,,,,,,,,,,,,
206,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,,,,NO DISCLOSURE,ALS,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,411.0,Rights of Indigenous Peoples,411-01,Incidents of violations involving rights of indigenous peoples,,,,NO DISCLOSURE,ALS,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,412.0,Human Rights Assessment,412-01,Operations that have been subject to human rights reviews or impacts assessments,,,,NO DISCLOSURE,ALS,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,412.0,Human Rights Assessment,412-02,Employee training on human rights policies or procedures,,,,NO DISCLOSURE,ALS,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,412.0,Human Rights Assessment,412-02,Employee training on human rights policies or procedures,,,ALStar Modern Slavery Awareness courses,,ALS,2023.0,"ALStar Modern Slavery Awareness courses by ALS are integral to the organization's commitment to combatting modern slavery. These courses provide employees with essential knowledge and skills to recognize, prevent, and address modern slavery, reinforcing ALS's dedication to ethical business practices and human rights.",,,,77,,,"ALStar Modern Slavery Awareness courses, Awareness and Capability, multiple languages",2023-04-16 00:00:00,"S, G",,,,,,,,,,,,,,,,
211,,412.0,Human Rights Assessment,412-02,Employee training on human rights policies or procedures,,,Code of Conduct training course,,ALS,2023.0,"Code of Conduct training courses ensure that employees are well-versed in the ethical principles and standards that govern the organization. This comprehensive training equips personnel with the knowledge and understanding needed to uphold ALS's commitment to integrity, compliance, and responsible business conduct in all aspects of their work.",,,,80,,,"Code of Conduct training course, Business Practice, unwavering commitment",2023-04-16 00:00:00,"S, G",,,,,,,,,,,,,,,,
212,,412.0,Human Rights Assessment,412-02,Employee training on human rights policies or procedures,,,Code of Conduct portal,,ALS,2023.0,"ALS's code of Conduct portal is a centralised platform where employees can access and engage with the organisation's ethical guidelines and standards. This user-friendly portal provides a convenient resource for personnel to stay informed about ALS's code of conduct, fostering a culture of transparency and ethical decision-making across the organisation.",,,,80,,,"Code of Conduct portal, quick and easy navigation, commonly asked questions",16,"S, G",,,,,,,,,,,,,,,,
213,,412.0,Human Rights Assessment,412-03,Significant investment agreements and contracts that include human rights clauses or that underwent human rights screening,,,,NO DISCLOSURE,ALS,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,412.0,Human Rights Assessment,412-03,Significant investment agreements and contracts that include human rights clauses or that underwent human rights screening,,,Hub lab purchasing,,ALS,2023.0,ALS has recently completed human rights assessments on key suppliers through the dedicated efforts of its hub lab purchasing departments. This initiative underscores ALS's commitment to ethical sourcing and responsible business practices. It ensures the organisation's supply chain aligns with human rights standards and reflects its dedication to social responsibility and sustainable procurement.,,,,25,,,"Hub lab purchasing, Human rights assessments, key suppliers completed",12,G,,,,,,,,,,,,,,,,
215,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Workplace giving programs,,,ALS,2023.0,"Workplace Giving Programs exemplify the organization's commitment to corporate social responsibility. By facilitating opportunities for employees to contribute to charitable causes, these programs create a culture of philanthropy within ALS, positively impacting the community and reinforcing the company's commitment to social and environmental stewardship.",,,3,11,,,"Workplace giving programs, key charities, corporate partnership",11,S,,,,,,,,,,,,,,,,
216,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Water First Canada,,,ALS,2023.0,"ALS demonstrates its commitment to social responsibility by supporting Water First Canada, a charitable organization dedicated to addressing water challenges in Indigenous communities. By actively participating in education, training, and meaningful collaboration initiatives, ALS contributes to improving water resources in these communities, aligning with its environmental stewardship and community engagement values.",,,3,71,,,"Water First Canada, water challenges, water and sanitation",11,S,,,,,,,,,,,,,,,,
