Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
45,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,205.0,Anti-corruption,205-01,Operations assessed for risks related to corruption,The Board has adopted an Anti-Bribery and Corruption Policy. Any material breaches of the Company's Anti-Bribery and Corruption Policy are reported to the Board.,,,,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,"Magellan's Workplace Conduct Policy details the Group's approach to harassment in the workplace, including bullying, discrimination, sexual harassment, workplace violence and defamation, and provides procedures for dealing with complaints. On an annual basis, all employees and the Board undertake training to ensure that it is clearly understood what is expected of them in terms of behaviour and conduct in the workplace.",,,,Magellan,2023.0,,,,,,100,,,,,,,,,,,,,,,,,,,,
48,,205.0,Anti-corruption,205-03,Confirmed incidents of corruption and actions taken,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,206.0,Anti-competitive Behavior,206-01,"Legal actions for anti-competitive behavior, anti-trust, and monopoly practices",,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,207.0,Tax,207-01,Approach to tax,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,207.0,Tax,207-02,"Tax governance, control, and risk management","MFG and its wholly-owned Australian subsidiaries have formed a tax-consolidated group for income tax purposes. The entities in the tax consolidated group are party to a tax sharing agreement, which limits the joint and several subsidiaries' liability in the case of MFG's default. These entities are also parties to a tax funding agreement under which each subsidiary has agreed to compensate MFG for the amount of tax calculated as though the subsidiary were a tax-paying entity.",,,,Magellan,2023.0,,,,,,57,,,,,,,,,,,,,,,,,,,,
52,,207.0,Tax,207-03,Stakeholder engagement and management of concerns related to tax,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,207.0,Tax,207-04,Country-by-country reporting,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,301.0,Materials,301-01,Materials used by weight or volume,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,301.0,Materials,301-02,Recycled input materials used,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,301.0,Materials,301-03,Reclaimed products and thei packaging materials,,,,NO DISCLOSURE,Magellan,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
