Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
39,,2.0,General Disclosures,2-30,Collective bargaining agreements,,Job-sizing methodology,,,Fisher & Paykel,2023.0,"We use a recognised job-sizing methodology, ensuring a consistent approach across our locations. Job-sizing evaluates the role content for relevant knowledge (technical, managerial and communicating/influencing skills), problem-solving, and accountability.",,,,,151,,"Job-sizing methodology, fair compensation, talent management",8,S,"2, 3, 4",,,,,,,,,,,,,,,
40,,3.0,Material Topics,3-1,Process to determine material topics,"The process is to interview a range of internal and external stakeholders to discuss emerging trends, concerns and themes, Engage the executive management team to validate and prioritise new trends and themes, Conducted an online survey of a broader group of internal and external stakeholders to rank topics, and Analysed ranking survey results to create materiality matrix reflecting new stakeholder priorities.",,,,Fisher & Paykel,2023.0,,,,,,24,,,,,,,,,,,,,,,,,,,,
41,,3.0,Material Topics,3-2,List of material topics,"Healthcare Outcomes, Strategy and Growth, People and Culture, and Business Operations.",,,,Fisher & Paykel,2023.0,,,,,,24,,,,,,,,,,,,,,,,,,,,
42,,3.0,Material Topics,3-3,Management of material topics,,Future \nDirectors programme,,,Fisher & Paykel,2023.0,"As we announced previously, Cather Simpson, PhD, joined the Board in June 2022 ahead of Geraldine McBride's retirement, and Tracey Barron was selected to participate in the Future Directors programme. Their perspectives and experiences are valuable; we already benefit from their contributions.",,,,,76,,"Board diversity, talent management, leadership development","5, 8","S, G","4, 5, 9",,,,,,,,,,,,,,,
43,,3.0,Material Topics,3-3,Management of material topics,,Code of Conduct,,,Fisher & Paykel,2023.0,"Our Code of Conduct sets out our expectations for all employees in combatting bribery and corruption. We never offer or accept (or ask a third party to offer or accept) bribes, illegal facilitation payments, secret commissions or kickbacks to or from any person.",,,,,76,,"Anti-bribery and corruption, ethical conduct, compliance",16,"S, G","2, 10, 16",,,,,,,,,,,,,,,
44,,3.0,Material Topics,3-3,Management of material topics,,Ethical Research and Clinical Trials,,,Fisher & Paykel,2023.0,"We have formal procedures to ensure we adhere to the International Conference on Harmonisation Good Clinical Practice (GCP) standards during all clinical investigations. GCP standards cover the design, conduct, recruitment, recording and reporting of clinical investigations involving human subjects' participation. Our procedures have also been compiled based on the ISO 14155:2020 standard for Clinical investigation of medical devices for human subjects Ã¢ÂÂ Good clinical practice and the EU Medical Devices Regulation.",,,,,76,,"Clinical research, patient safety, data integrity",3,S,"1, 3, 15",,,,,,,,,,,,,,,
45,,3.0,Material Topics,3-3,Management of material topics,,Specialist programme,,,Fisher & Paykel,2023.0,"In the 2023 financial year, 142 interns and 110 recent university graduates joined the company in many different business areas. We also launched a new specialist programme for marketing graduates to deepen their knowledge and encourage meaningful connections with our experienced marketing managers from across the business.",,,,,34,,"Graduate development, talent acquisition, career progression","4, 8",S,"4, 8, 9",,,,,,,,,,,,,,,
46,,3.0,Material Topics,3-3,Management of material topics,,Discretionary \nProfit Share Scheme,,,Fisher & Paykel,2023.0,"Fisher & Paykel Healthcare provides a discretionary profit share scheme payable every six months to recognise our people and their efforts. During the 2023 financial year, the total profit share pool amounted to $10 million and a share was paid to employees who met the qualifying criteria.",,,,,35,,"Employee recognition, profit-sharing, incentive programs",8,S,"2, 5, 8",,,,,,,,,,,,,,,
47,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"Total profit after tax for the year was $250.3 million, a 34% decline from last year, or 39% in constant currency.",,,,Fisher & Paykel,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,,,NO DISCLOSURE,Fisher & Paykel,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
