Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,REA Group Ltd ACN,,,,REA Group,2023.0,,,,68,2,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"REA's report included Simpology Pty Ltd, Realtair Pty Ltd, and Managed Platforms Pty Ltd.",,,,REA Group,2023.0,,,,68,2,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",REA Group's FY23 Sustainability Report covers 1 July 2022 to 30 June 2023.,,,,REA Group,2023.0,,,,68,68,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,"Where information reported in REA Group's FY22 Sustainability Report, which remained unchanged in the FY23 reporting period, the FY23 Report refers readers back to the FY22 Sustainability Report for further information.",,,,REA Group,2023.0,,,,68,68,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,KPMG provided external assurance for REA's report.,,,,REA Group,2023.0,,,,68,78,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","REA Group Ltd ACN is a leading digital property-centric business headquartered in Richmond, Victoria, Australia, with more than 3,300 people working to change how the world experiences property.",,,,REA Group,2023.0,,,,68,2,,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"REA had 3,302 employees in 2023.",,,,REA Group,2023.0,,,,69,69,,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"REA's Board currently comprises eight directors, including seven non-executive directors and one executive director.",,,,REA Group,2023.0,,,,69,,,4,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Letters of appointment,,,REA Group,2023.0,"All directors are appointed under formal letters of appointment. The letter of appointment sets out the key terms and conditions of the appointment of that director (including the time commitment envisaged, remuneration and other duties). The appointment letter also includes details regarding Committee responsibilities, directors' duties and responsibilities, Board performance evaluation, confidentiality of information, the Board's policy on obtaining independent advice, disclosure of interests and matters affecting independence, and entering into deeds of indemnity, insurance and access.",,,69,,,7,"Letter of appointment, director, Board performance",16,G,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Induction pack,,,REA Group,2023.0,"All new Board members are given an induction pack containing detailed information on REA Group and its operations. They can meet with existing Board members, relevant senior executives and external auditors.",,,69,,,7,"Induction pack, new Board member, senior executive",16,G,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-11,Chair of the highest governance body,Mr Hamish McLennan is the current Chairman of the Board.,,,,REA Group,2023.0,,,,69,,,4,,,,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,REA Group's Chief People and Sustainability Officer provides the Company's annual Sustainability Report to the REA Group Board for approval before publishing.,,,,REA Group,2023.0,,,,70,,,,,,,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,,Director education,,,REA Group,2023.0,"REA's directors undertake a program of ongoing Director education, including office visits, presentations on various topics relevant to REA Group's business activities and briefings on material developments in laws, regulations and accounting standards. During FY23, the Board travelled to Singapore and India to meet with the PropertyGuru and REA India teams, respectively.",,,70,,,7,"Director education, office visit, business activity","4, 16","S, G",,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,,Market Disclosure and External Communications Policy,,,REA Group,2023.0,"As a listed entity, REA is committed to complying with its continuous disclosure obligations under the ASX Listing Rules and the Corporations Act 2001 (Cth) so that trading in REA's securities occurs in an orderly and informed market. Compliance with continuous disclosure obligations is managed through REA's Market Disclosure and External Communications Policy.",,,70,,,14,"Market Disclosure and External Communications Policy, continuous disclosure, ASX Listing Rule",16,G,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-15,Conflict of interest,,Independence assessment,,,REA Group,2023.0,"The Board assesses the independence of each director upon their appointment and annually after that. Directors are required on an ongoing basis to disclose to the Board relevant personal interests and conflicts of interest that may impact their actual or perceived independence. Upon any such disclosure, a director's independence is reassessed.",,,70,,,7,"Independence, appointment, conflict of interest",16,G,,,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-16,Communication of critical concerns,,SAFECALL,,,REA Group,2023.0,Employees are encouraged to raise concerns about behaviour that breaches the Code of Conduct to their manager or another appropriate person as soon as possible. Employees may call the independently operated SAFECALL (whistleblower) hotline if they feel uncomfortable speaking to someone at REA Group.,,,70,,,10,"SAFECALL, concern, Code of Conduct",16,G,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-17,Collective knowledge of the highest governance body,,Skills matrix,,,REA Group,2023.0,"The Board, with the guidance of the HR Committee, undertakes an annual review of the skills and experience of each director to assess the combined capabilities of the Board. The Board seeks to achieve a mix of skills and diversity that includes international, digital media, corporate management, and operational experience, as well as a deep understanding of the advertising industry and the nature of REA's customer relationships. The Board skills matrix provides a summary of relevant skills possessed by the directors.",,,70,,,5,"Skills matrix, experience, diversity",4,"S, G",,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-18,Evaluation of the performance of the highest governance body,,Performance review,,,REA Group,2023.0,"The performance of the Board, each Committee and individual directors is reviewed annually through a process facilitated by the Chairman of the Board. The Board performance review is undertaken with the objective of continuous governance improvement, identifying Board performance improvement opportunities and ensuring that the Board continues to operate effectively and efficiently.",,,70,,,8,"Performance review, continuous governance improvement, performance improvement",16,G,,,,,,,,,,,,,,,,
20,,2.0,General Disclosures,2-19,Remuneration policies,,Remuneration philosophy,,,REA Group,2023.0,REA's remuneration philosophy revolves around fair compensation based on individual contribution and market value. REA employs a remuneration framework that allows REA to compare positions internally and comprehend the correlation between job size and market-based pay.,,,70,41,,,"Remuneration philosophy, fair compensation, market value",8,S,,,,,,,,,,,,,,,,
21,,2.0,General Disclosures,2-20,Process to determine remuneration,,ELT performance assessment,,,REA Group,2023.0,The CEO conducts an annual performance assessment of each Executive Leadership Team member's performance that involves an assessment of performance against specific and measurable financial and non-financial performance criteria. The outcomes of the CEO's assessment are independently considered and assessed by both the HR Committee and the Board (which considers any recommendations made by the HR Committee).,,,70,,,10,"Performance assessment, Executive Leadership Team, performance criteria",16,"S, G",,,,,,,,,,,,,,,,
22,,2.0,General Disclosures,2-21,Annual total compensation ratio,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,2.0,General Disclosures,2-22,Statement on sustainable development strategy,"""As we look to the year ahead, I'm excited by the ESG growth opportunities before us and have every confidence that the strength of our team and strategy will continue to deliver value for our shareholders, customers, consumers and the broader community.""",,,,REA Group,2023.0,,,,70,5,,,,,,,,,,,,,,,,,,,,,
24,,2.0,General Disclosures,2-23,Policy commitments,,Code of Conduct,,,REA Group,2023.0,"REA Group has a Code of Conduct that applies to all Board directors, employees, contractors, consultants and visitors working for REA Group worldwide. The Code of Conduct outlines REA Group's expectations for behaviour on a day-to-day basis. It guides how REA interacts and works with each other, customers, shareholders, the business and the community. It is fundamental to REA's culture and provides an important bridge between its values, policies and legal requirements.",,,71,,,10,"Code of Conduct, behaviour, value, policy",16,G,,,,,,,,,,,,,,,,
25,,2.0,General Disclosures,2-24,Embedding policy commitments,,Securities Trading Policy,,,REA Group,2023.0,"REA Group has a Securities Trading Policy to assist REA Group employees and directors in complying with insider trading laws. Blackout periods apply from the end of every quarter until REA Group's financial results for the quarter, half year or full year (as applicable) are released to the market. During a blackout period, REA Group employees, directors, and close family members of employees and directors are not permitted to trade in REA Group securities.",,,71,,,11,"Securities Trading Policy, insider trading law, blackout period",16,G,,,,,,,,,,,,,,,,
26,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,Risk Management Policy,,,REA Group,2023.0,"REA Group has a Risk Management Policy reflects industry best practices and is consistent with the International Standard ISO 31000:2018. During FY23, a detailed review of the REA Group Risk Management Policy was undertaken to identify any amendments necessary to improve how REA Group currently identifies, articulates, manages and reports on its risk and control environment to enable a more efficient and proactive application of risk management.",,,71,,,12,"Risk Management Policy, industry best practice, ISO 31000:2018",16,G,,,,,,,,,,,,,,,,
27,,2.0,General Disclosures,2-26,Mechanisms for seeking advice and raising concern,,Whistleblower Policy,,,REA Group,2023.0,"REA Group's Whistleblower Policy encourages current and former employees to report any actual or suspected conduct that may be fraudulent, corrupt, illegal, unethical or entail serious mismanagement of REA Group's resources. Appropriate internal and external channels have been implemented to ensure that any reports of wrongdoing are handled professionally and confidentially.",,,71,,,11,"Whistleblower Policy, serious mismanagement, wrongdoing",16,G,,,,,,,,,,,,,,,,
28,,2.0,General Disclosures,2-27,Compliance with laws and regulations,REA Group conducts business following the laws and regulations of each country in which a REA Group business is located.,,,,REA Group,2023.0,,,,71,71,,,,,,,,,,,,,,,,,,,,,
29,,2.0,General Disclosures,2-28,Membership associations,"REA is a member of the Tech Council of Australia, the Real Estate Institute of Queensland, and the Diversity Council of Australia.",,,,REA Group,2023.0,,,,71,71,,,,,,,,,,,,,,,,,,,,,
30,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Investor relations program,,,REA Group,2023.0,"REA Group's investor relations program includes scheduled briefings following quarterly, half-yearly and annual results reporting and during the AGM period. Other ad hoc briefings are held throughout the year, other than during blackout periods, with institutional investors, analysts and the media. These briefings and presentations allow two-way communication between REA Group and these stakeholders.",,,72,,,15,"Investor relations program, AGM, ad hoc briefing",17,S,,,,,,,,,,,,,,,,
31,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Customer relationship management platform,,,REA Group,2023.0,"In FY23, REA's Financial Services rolled out a new customer relationship management (CRM) platform. Phase one included a client care program that delivers automated emails for mortgage broking customers at key points in their loan journey, such as for annual loan reviews and when fixed-rate loans are due to expire. The CRM also assists mortgage brokers in tracking workflows and delivering exceptional customer experiences.",,,72,52,,,"Customer relationship management platform, client care, mortgage broking customer",17,S,,,,,,,,,,,,,,,,
32,,2.0,General Disclosures,2-30,Collective bargaining agreements,,,,NO DISCLOSURE,REA Group,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,3.0,Material Topics,3-1,Process to determine material topics,,Materiality assessment,,,REA Group,2023.0,"REA Group undertook its second materiality assessment in FY22, with a wide range of key stakeholders participating in this process, including members of the Australian and Indian Executive Leadership Teams, shareholders, employees, proxy advisors, regulators, suppliers, consumers, customers, lenders, mortgage franchisees, mortgage clients and charity partners. REA Group expects the next materiality assessment to be undertaken in FY25.",,,73,72,,,"Materiality assessment, stakeholder, supplier, consumer",17,S,,,,,,,,,,,,,,,,
