Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
128,,403.0,Occupational Health and Safety,403-06,Promotion of worker health,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,403.0,Occupational Health and Safety,403-09,Work-related injuries,We reviewed and updated our Health and Safety Management System during the year to ensure it remains appropriate in an evolving risk environment. We also achieved a 23 per cent reduction in severe and notifiable incidents compared to the prior year.\t,,,,GPT,2023.0,,,,,,11,,,,,,,,,,,,,,,,,,,,
132,,403.0,Occupational Health and Safety,403-10,Work-related ill health,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,404.0,Training and Education,404-01,Average hours of training per year per employee,The average training hours for GPT FY23 was 26 hours.,,,,GPT,2023.0,,,,,,31,,,,,,,,,,,,,,,,,,,,
134,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Leadership training,,,GPT,2023.0,"GPT offers comprehensive leadership training programs to nurture the next generation of practical and ethical leaders. These programs incorporate various topics, including communication skills, strategic thinking, and moral decision-making. GPT cultivates a culture of excellence, innovation, and integrity within its workforce by investing in leadership development, driving sustainable growth and success.",,,,,33,,"Leadership training, aspiring People Leaders, empowered people",4,S,,,,,,,,,,,,,,,,
135,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,General compliance training,,,GPT,2023.0,"GPT provides thorough general compliance training to ensure employees understand and adhere to legal and regulatory requirements across various domains. Employees learn about industry-specific regulations, ethical standards, and best practices through interactive modules and case studies. By promoting a culture of compliance, GPT fosters trust, integrity, and accountability throughout its operations.",,,,,,13,"General compliance training, Induction and Board Education, commencement of employment",4,S,,,,,,,,,,,,,,,,
136,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Whistleblower Policy training,,,GPT,2023.0,"GPT conducts Whistleblower Policy training to educate employees on reporting procedures and the importance of organisational transparency and accountability. Through interactive sessions and real-world scenarios, employees learn to identify misconduct and confidently report concerns without fear of retaliation. By empowering employees with knowledge and resources, GPT ensures a safe and ethical work environment where issues can be addressed promptly and effectively.",,,,,,27,"Whistleblower Policy training, routine refresher training, whistleblower policy",4,S,,,,,,,,,,,,,,,,
137,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,People leader training,,,GPT,2023.0,"GPT offers specialised training for people leaders to enhance their team management, communication, and employee development skills. Through tailored workshops and coaching sessions, leaders learn strategies to foster a positive work culture and drive high performance. By investing in the growth and development of its leaders, GPT cultivates effective leadership that supports the success and wellbeing of its workforce.",,,,,,33,"People leader training, manager capability, caring responsibilities",4,S,,,,,,,,,,,,,,,,
