Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
96,,304.0,Biodiversity,304-03,Habitats protected or restored,,Soil Management Strategy,,,GPT,2023.0,"A saline soil management strategy was prepared and enacted as part of the soil plan in each site's Environmental Management Plan (EMP). These EMPs covered environmental issues, including (but not limited to) soil erosion, dust, stormwater, waste, recycling, energy conservation through construction, vehicle movement, and noise.",,,,,,,"Soil Management Strategy, Environmental Management Plans, soil erosion",15,E,,https://www.gpt.com.au/sustainability/environment/biodiversity,,,,,,,,,,,,,,
97,,304.0,Biodiversity,304-03,Habitats protected or restored,,Secret Garden,,,GPT,2023.0,"""Secret Garden"" is more than just a picturesque landscape; it is a vital component of urban infrastructure, providing insulation, stormwater management, and an extension to green space. This innovative concept integrates seamlessly into urban environments, offering aesthetic appeal and tangible environmental benefits. By incorporating elements of nature into urban design, Dangerbridge fosters resilience, sustainability, and a deeper connection to the natural world within urban communities.",,,,,,,"Secret Garden, stormwater management, green space",15,E,,https://www.gpt.com.au/sustainability/environment/biodiversity,,,,,,,,,,,,,,
98,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,"The Group total scope 1 emission was 7,525 tCo2-e.",,,,GPT,2023.0,,,,,,,,,,,,Sustainability Data Dashboard | Tableau Public,,,,,,,,,,,,,,
100,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,"The Group total scope 2 emission was 26,532 tCo2-e.",,,,GPT,2023.0,,,,,,,,,,,,Sustainability Data Dashboard | Tableau Public,,,,,,,,,,,,,,
101,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,"The Group total scope 3 emission was 24,489 tCo2-e.",,,,GPT,2023.0,,,,,,,,,,,,Sustainability Data Dashboard | Tableau Public,,,,,,,,,,,,,,
102,,305.0,Emissions,305-04,GHG emissions intensity,The Group emission intensity as of Kg Co2e/m2 was 10.,,,,GPT,2023.0,,,,,,,,,,,,Sustainability Data Dashboard | Tableau Public,,,,,,,,,,,,,,
103,,305.0,Emissions,305-05,Reduction of GHG emissions,,Loadflex programs,,,GPT,2023.0,"GPT developed Loadflex programs, which leverage advanced algorithms and data analytics to optimise energy usage and reduce overall consumption. These programs intelligently distribute energy demand through dynamic load management techniques, minimising peak loads and improving efficiency. By implementing Loadflex programs, GPT aims to enhance sustainability, reduce environmental impact, and drive cost savings for businesses and communities.",,,,,,,"Loadflex programs, low carbon energy grid, Smart Energy Hub",2024-07-13 00:00:00,E,,CNDS; 9,,,,,,,,,,,,,,
104,,305.0,Emissions,305-05,Reduction of GHG emissions,,Last but not later approach,,,GPT,2023.0,"GPT's ""Last but not Later"" approach emphasises timely and proactive action to address environmental challenges before they escalate. This strategy prioritises immediate intervention and mitigation efforts to minimise long-term impacts on ecosystems and communities. By adopting this approach, GPT aims to promote sustainability, resilience, and responsible stewardship of natural resources.",,,,,,,"Last but not later approach, Net Zero Plan, corporate emission",2024-07-13 00:00:00,E,,CNDS; 10,,,,,,,,,,,,,,
105,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
