Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
32,,2.0,General Disclosures,2-30,Collective bargaining agreements,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,3.0,Material Topics,3-1,Process to determine material topics,"GPT identifies, addresses, and reports on financial, environmental, and social impact materiality matters relevant and important to our stakeholders, guided by an ISO-based approach and the GRI's Sustainability Reporting Standards.",,,,GPT,2023.0,,,,,,5,,,,,,,,,,,,,,,,,,,,
34,,3.0,Material Topics,3-2,List of material topics,"GPT material topics are demographic change, transformative technology, beyond globalisation, sustainability and resilience.",,,,GPT,2023.0,,,,,,5,,,,,,,,,,,,,,,,,,,,
35,,3.0,Material Topics,3-3,Management of material topics,GPT continues to invest in our properties to adapt and evolve our offering to meet the changing preferences of the customers and communities in which they operate. It also leverages technological advances to enhance customer experience at our properties and increase employee productivity.,,,,GPT,2023.0,,,,,,14,,,,,,,,,,,,,,,,,,,,
36,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,GPT's consolidated revenue for FY23 was $902.6 million.,,,,GPT,2023.0,,,,,,97,,,,,,,,,,,,,,,,,,,,
37,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,"GPT's strategy to optimise its portfolio involves taking a long-term view of its assets and sustainability initiatives. For climate and nature scenario analysis, GPT considers strategy and response to climate change impacts over time horizons that align with the lifecycle of its assets.",,,,GPT,2023.0,,,,,,,,,,,,CNDS; 20,,,,,,,,,,,,,,
38,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,"GPT non-monetary Benefits may include death and total/permanent disability insurance premiums, service awards, GPT superannuation plan administration fees, professional memberships, subscriptions and other benefits.",,,,GPT,2023.0,,,,,,87,,,,,,,,,,,,,,,,,,,,
39,,201.0,Economic Performance,201-04,Financial assistance received from government,The Group recognised no land tax relief for 31 December 2023 (31 December 2022: $6.6 million). GPT elected to present these amounts to reduce expenses.,,,,GPT,2023.0,,,,,,151,,,,,,,,,,,,,,,,,,,,
40,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Smart Energy Hubs,,,GPT,2023.0,"GPT introduces Smart Energy Hubs, leveraging advanced technology to optimise energy consumption and reduce environmental impact across their properties. These innovative hubs enhance sustainability efforts while promoting efficiency and cost savings for tenants and stakeholders.",,,,,35,,"Smart Energy Hubs, renewable energy grid, network costs",2024-07-13 00:00:00,E,,,,,,,,,,,,,,,,
43,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,The Group has made $6 Million worth of community investment in FY23.,,,,GPT,2023.0,,,,,,39,,,,,,,,,,,,,,,,,,,,
44,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,The Group made 94% of small business payments on time in FY23.,,,,GPT,2023.0,,,,,,39,,,,,,,,,,,,,,,,,,,,
45,,205.0,Anti-corruption,205-01,Operations assessed for risks related to corruption,The CRO will determine the most appropriate approach to investigating reports of inappropriate behaviour. Employees and Managers must refrain from initiating their investigations.,,,,GPT,2023.0,,,,,,,,,,,,ABC Policy; 5,,,,,,,,,,,,,,
46,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,"Anti-Bribery, Fraud and Corruption Policy training",,,GPT,2023.0,"GPT conducts Anti-Bribery, Fraud, and Corruption Policy training to educate employees on ethical conduct and regulatory compliance. This initiative reinforces GPT's commitment to integrity, transparency, and upholding the highest standards of business ethics.",,,,,,25,"Anti-Bribery, Fraud and Corruption Policy training, ethical behaviour, fear of reprisal\n",16,G,,,,,,,,,,,,,,,,
47,,205.0,Anti-corruption,205-03,Confirmed incidents of corruption and actions taken,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,206.0,Anti-competitive Behavior,206-01,"Legal actions for anti-competitive behavior, anti-trust, and monopoly practices",,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,207.0,Tax,207-01,Approach to tax,"Paying applicable taxes is essential to GPT's contribution to the Australian economy. The GPT Group's real estate investment assets are held in a trust (GPT) owned by securityholders. Under Australian tax law, rental income arising from real estate investments held by the Trust is taxed directly to securityholders",,,,GPT,2023.0,,,,,,67,,,,,,,,,,,,,,,,,,,,
50,,207.0,Tax,207-02,"Tax governance, control, and risk management","GPT's Tax Risk Management Framework, reviewed by the Audit Committee, reflects our conservative risk appetite regarding taxation. By applying this Framework, GPT can manage its tax obligations efficiently, ensure compliance with tax laws, and mitigate transaction-related tax risks.\t",,,,GPT,2023.0,,,,,,67,,,,,,,,,,,,,,,,,,,,
51,,207.0,Tax,207-03,Stakeholder engagement and management of concerns related to tax,"The GPT Group is a stapled entity, a typical arrangement in the Australian real estate sector. Each GPT security listed on the ASX comprises a share in GPT Management Holdings Limited (GMH) that is 'stapled' to a unit in General Property Trust (GPT). GPT is a unit trust (Managed Investment Trust) treated separately from GMH for Australian tax purposes.",,,,GPT,2023.0,,,,,,67,,,,,,,,,,,,,,,,,,,,
52,,207.0,Tax,207-04,Country-by-country reporting,The GPT Group conducts our business only in Australia.,,,,GPT,2023.0,,,,,,67,,,,,,,,,,,,,,,,,,,,
53,,301.0,Materials,301-01,Materials used by weight or volume,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,301.0,Materials,301-02,Recycled input materials used,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,301.0,Materials,301-03,Reclaimed products and thei packaging materials,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,302.0,Energy,302-01,Energy consumption within the organization,"The Group's total energy consumption FY23 was 515,373 Gj.",,,,GPT,2023.0,,,,,,,,,,,,Sustainability Data Dashboard | Tableau Public,,,,,,,,,,,,,,
57,,302.0,Energy,302-02,Energy consumption outside of the organization,,,,NO DISCLOSURE,GPT,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,302.0,Energy,302-03,Energy intensity,The group energy intensity for FY23 was 270 Mj/m2.,,,,GPT,2023.0,,,,,,,,,,,,Sustainability Data Dashboard | Tableau Public,,,,,,,,,,,,,,
