Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
72,,301.0,Materials,301-01,Materials used by weight or volume,"JB HI-FI collected 81 kg (FY22: 1,261 kg) of used The Good Guys uniforms, which were shredded and repurposed into products such as insulation, acoustic panels, suspended ceiling tiles, cushion filling and furniture cushioning.",,,,JB Hifi,2023.0,,,,,69,,,,,,,,,,,,,,,,,,,,,
73,,301.0,Materials,301-02,Recycled input materials used,"JB HI-FI collected 16,740 cubic metres of Expanded Polystyrene (FY22 17,030 cubic metres) for recycling from 154 locations (FY22: 107) across our store and warehouse network.",,,,JB Hifi,2023.0,,,,,69,,,,,,,,,,,,,,,,,,,,,
74,,301.0,Materials,301-03,Reclaimed products and thei packaging materials,"As the Western Australian Government's Plan for Plastics Stage 121 required, JB Hi-Fi removed thick yellow plastic bags from our WA store network and rolled out 50c user-pays paper bags from 1 July 2022. JB HI-FI continues to offer a $1 reusable bag across Australia.",,,,JB Hifi,2023.0,,,,,65,,,,,,,,,,,,,,,,,,,,,
75,,302.0,Energy,302-01,Energy consumption within the organization,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,302.0,Energy,302-02,Energy consumption outside of the organization,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,302.0,Energy,302-03,Energy intensity,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,302.0,Energy,302-04,Reduction of energy consumption,,Energy Efficiency Update,,,JB Hifi,2023.0,"Energy efficiency update refers to a report or communication that provides information on the status, progress, or changes related to energy efficiency initiatives, measures, or technologies within a specific context. It may include information on energy savings achieved, energy consumption reduction, or energy efficiency metrics improvements.",,,,49,,,"Energy, Communication, Information",71113,E,,,,,,,,,,,,,,,,
79,,302.0,Energy,302-04,Reduction of energy consumption,,Behavioural change about using energy sources,,,JB Hifi,2023.0,"Behavioural change in using energy sources refers to modifying individual or collective behaviours related to the consumption and utilization of various energy sources. This change promotes more sustainable, efficient, and responsible energy practices.",,,,49,,,"Energy, Behaviour, Modification",71113,E,,,,,,,,,,,,,,,,
80,,302.0,Energy,302-04,Reduction of energy consumption,,Renewable energy transition,,,JB Hifi,2023.0,"Transitioning towards more renewable energy refers to the shift from traditional fossil fuel-based energy sources to renewable energy sources such as solar, wind, hydroelectric, geothermal, and biomass. Various factors, including environmental concerns, energy security, economic opportunities, and technological advancements drive this transition.",,,,49,,,"Energy, Renewable, Transition",71113,E,,,,,,,,,,,,,,,,
81,,302.0,Energy,302-05,Reductions in energy requirements of products and services,,Energy Rating Label,,,JB Hifi,2023.0,"Regulated products must also be displayed with an Energy Rating Label (ERL), and we work with our suppliers to ensure the correct labelling is affixed to each product. ERLs provide consumers with energy performance information at the point of sale and help consumers compare the relative energy efficiency of similar products through the 'Star Rating' and estimated annual energy consumption.",,,,61,,,"Energy, Label, ERL",71113,E,,,,,,,,,,,,,,,,
82,,302.0,Energy,302-05,Reductions in energy requirements of products and services,,Energy consumption monitoring,,,JB Hifi,2023.0,"Monitoring and recording energy consumption within a store at short intervals involves regularly tracking and documenting the amount of energy used by various systems and equipment within the store premises. Install energy monitoring equipment such as smart meters; these devices can measure the electricity consumption of specific circuits, equipment, or areas in real time or at short intervals.",,,,60,,,"Monitoring, Energy, Tracking",71113,E,,,,,,,,,,,,,,,,
83,,302.0,Energy,302-05,Reductions in energy requirements of products and services,,Smart meters,,,JB Hifi,2023.0,"This year, we started to use the energy consumption data from these smart meters to baseline the energy usage of our stores. As a result of this work, JB HI-FI has implemented real-time alerts (via email) to notify store managers of energy consumption changes, enabling us to identify and eliminate unnecessary energy usage.",,,,60,,,"Smart meters, Energy Identification, Energy Usage",71113,E,,,,,,,,,,,,,,,,
84,,303.0,Water and Effluents,303-01,Interactions with water as a shared resource,"JB HI-FI installed a 250,000-litre water tank to provide clean water.",,,,JB Hifi,2023.0,,,,,30,,,,,,,,,,,,,,,,,,,,,
85,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,303.0,Water and Effluents,303-03,Water withdrawal,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,303.0,Water and Effluents,303-04,Water discharge,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,303.0,Water and Effluents,303-05,Water consumption,,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",,,,NO DISCLOSURE,JB Hifi,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
