Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,"Under its listed holding Company, JB Hi-Fi Limited, the JB Hi-Fi Group brings together two of Australia's best-known and most trusted retail brands, JB Hi-Fi and The Good Guys. The Group sells an extensive range of consumer electronics, white goods appliances and home entertainment at great prices combined with genuine personal service from our specialist staff.",,,,JB Hifi,2023.0,,,,,2,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,The scope of JB HI-FI sustainability reporting and data metrics includes critical performance data from the JB HI-FI and The Good Guys.,,,,JB Hifi,2023.0,,,,,2,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",This is the JB Hi-Fi Group's fourth Sustainability Report and serves as a review of our sustainability performance covering the reporting period 1 July 2022 Ã¢ÂÂ 30 June 2023.,,,,JB Hifi,2023.0,,,,,7,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,"In FY23, JB HI-FI took the opportunity to re-assess the material topics covered in our Sustainability Plan. It sought feedback from its team members and external stakeholders (such as suppliers, non-government organisations (NGOs), industry bodies, regulators, and investors) on what they believe to be the critical environmental, social and governance (ESG) topics of focus for the Group.",,,,JB Hifi,2023.0,,,,,4,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,,Business Assurance Team,,,JB Hifi,2023.0,"Business Assurance Team refers to a group within an organization responsible for ensuring that business processes, operations, and activities comply with internal policies, industry regulations, and legal requirements. They are often tasked with evaluating risks, implementing controls, and monitoring performance to safeguard the business operations' integrity, security, and effectiveness.",,,,,28,,"External, Assurance, Business",8,S,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","The Group comprises two leading retail brands: JB Hi-Fi, with a focus on Technology and Consumer Electronics, and The Good Guys, with a focus on Home Appliances and Consumer Electronics. The value proposition for each brand centres around the best brands at low prices, supported by exceptional customer service across our 322-store network.",,,,JB Hifi,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"In FY23, JB HI-FI and our controlled subsidiary companies employed 14500 team members across Australia and New Zealand.",,,,JB Hifi,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,"In FY23, JB HI-FI Companies service providers and outsourced subcontractors engaged for installation and set-up services for some of our products.",,,,JB Hifi,2023.0,,,,,32,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"The Board comprises eight directors, six non-executive directors, the Chairman, and two executive directors, the Group Chief Executive Officer and the Group Chief Financial Officer.",,,,JB Hifi,2023.0,,,,,,6,,,,,,,,,,,,,,,,,,,,
