Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
120,,306.0,Waste,306-02,Management of significant waste-related impacts,,,Uniform recycling program,,Bendigo and Adelaide Bank,2023.0,"The Uniform Recycling Program at The Bank is a sustainability initiative to reduce waste by repurposing or recycling old uniforms. Through this Program, the Bank collects and recycles used uniforms, diverting them from landfills and incorporating eco-friendly practices into their operations.",,,4,,,,"Uniform recycling program, Reduce our footprint, 2021 Ã¢ÂÂ 2023 Achievements",2023-12-15 00:00:00,E,,,,,,,,,,,,,,,,
121,,306.0,Waste,306-03,Waste generated,,,,NO DISCLOSURE,Bendigo and Adelaide Bank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,306.0,Waste,306-04,Waste diverted from disposal,,,,NO DISCLOSURE,Bendigo and Adelaide Bank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,306.0,Waste,306-05,Waste directed to disposal,,,,NO DISCLOSURE,Bendigo and Adelaide Bank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,307.0,Environmental Compliance,307-01,Non-compliance with environmental laws and regulations,,,,NO DISCLOSURE,Bendigo and Adelaide Bank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,,Supplier Code of Conduct,,,Bendigo and Adelaide Bank,2023.0,"The Supplier Code of Conduct at The Bank outlines the expectations and ethical standards the Bank requires its suppliers and partners to adhere to. It sets the guidelines for responsible business practices, encompassing labour rights, environmental responsibility, anti-corruption, compliance with laws, and ethical sourcing.",,,4,32,,,"Supplier Code of Conduct, minimum expectations, social standards",17,G,,,,,,,,,,,,,,,,
126,,308.0,Supplier Environmental Assessment,308-02,Negative environmental impacts in the supply chain and actions taken,,Material supplier engagement,,,Bendigo and Adelaide Bank,2023.0,"Material supplier engagement at The Bank involves a strategic approach to working closely with suppliers that provide essential materials for the Bank's operations. This engagement fosters solid, collaborative supplier relationships, ensuring a reliable and responsible supply chain.",,,4,86,,,"Material supplier engagement, material supplier relationships, exploratory in nature",17,G,,,,,,,,,,,,,,,,
127,,401.0,Employment,401-01,New employee hires and employee turnover,"In FY23, Total employee turnover was 17.98%.",,,,Bendigo and Adelaide Bank,2023.0,,,,4,,,,,,,,,,,,,,,,,,,,,,
128,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Dress for your day,,,Bendigo and Adelaide Bank,2023.0,"""Dress for Your Day"" at The Bank is a workplace policy or approach that allows employees to choose their attire based on their daily schedule and tasks. It encourages a more flexible and adaptive dress code, empowering employees to dress in a manner that is appropriate and comfortable for their specific work requirements each day.",,,4,,,,"Dress for your day, behind the computer screen, what you wear",11,S,,https://careers-ext.bendigoadelaide.com.au/benefits,,,,,,,,,,,,,,
129,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,For home owners,,,Bendigo and Adelaide Bank,2023.0,"""For Homeowners"" at The Bank refers to a set of tailored financial products, services, and resources designed to cater to the unique needs and aspirations of individuals who own residential properties. This includes specialised mortgage options, home equity lines of credit, home improvement loans, and expert guidance related to home ownership.",,,4,,,,"Homeowners, discounted rates, taxable lending allowance\t",11,S,,https://careers-ext.bendigoadelaide.com.au/benefits,,,,,,,,,,,,,,
