Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
30,,2.0,General Disclosures,2-26,Mechanisms for seeking advice and raising concern,,Speaking Up Program,,,Bendigo and Adelaide Bank,2023.0,"The Bank's Speaking Up Program, which includes the operation of our Whistleblower Policies, addresses this. This Program supports a culture of integrity and ethical behaviour and provides employees and stakeholders with clear channels to raise concerns.",,,2,71,,,"Speaking Up Program, Whistleblower Policies, culture of integrity",2023-03-16 00:00:00,S,,,,,,,,,,,,,,,,
31,,2.0,General Disclosures,2-27,Compliance with laws and regulations,,Compliance Monitoring Process,,,Bendigo and Adelaide Bank,2023.0,"The Compliance Monitoring Process at The Bank is a systematic and ongoing approach to ensure adherence to regulatory requirements, internal policies, and industry standards. It involves regular assessments, reviews, and audits to verify that the Bank's operations align with established guidelines.",,,2,68,,,"Compliance Monitoring Process, peopleÃ¢ÂÂs capabilities, better compliance outcomes",16,S,,,,,,,,,,,,,,,,
32,,2.0,General Disclosures,2-28,Membership associations,Bendigo and Adelaide Bank is an Australian Banking Association (ABA) member.,,,,Bendigo and Adelaide Bank,2023.0,,,,2,6,,,,,,,,,,,,,,,,,,,,,
33,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Online roadshow,,,Bendigo and Adelaide Bank,2023.0,"An online roadshow at The Bank represents a dynamic and innovative approach to engaging a broad and diverse audience in a virtual space. It is a comprehensive platform designed to showcase many facets of the bank, whether introducing new services and products, communicating ongoing initiatives, or presenting its financial performance.",,,2,11,,,"Online roadshow, Our People, Engagement",11,S,,,,,,,,,,,,,,,,
34,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Town hall meetings,,,Bendigo and Adelaide Bank,2023.0,"Town hall meetings at The Bank are vital components of the institution's commitment to fostering a culture of open and transparent communication. These gatherings are routine events and dynamic platforms facilitating active engagement, enabling meaningful dialogue between the bank's leadership and employees.\t",,,2,11,,,"Town hall meetings, Engagement, Our People",11,S,,,,,,,,,,,,,,,,
35,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Engagement surveys,,,Bendigo and Adelaide Bank,2023.0,"Engagement surveys at The Bank are vital to assessing employee satisfaction, motivation, and overall workplace experience. These surveys are typically conducted periodically, allowing employees to confidentially provide feedback on various aspects of their work environment, including job satisfaction, communication, teamwork, and leadership.",,,2,11,,,"Engagement surveys, Our People, Stakeholder Engagement",11,S,,,,,,,,,,,,,,,,
36,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Viva Engage,,,Bendigo and Adelaide Bank,2023.0,"""Viva Engage"" at The Bank is a cutting-edge and holistic employee engagement program that goes beyond the conventional approaches to workforce engagement. It is meticulously designed to invigorate and strengthen the bond within the bank's workforce, creating a sense of vitality and connectedness that positively impacts both employees and the organisation.",,,2,11,,,"Viva Engage, Yammer, Our People",11,S,,,,,,,,,,,,,,,,
37,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Rural Gathering,,,Bendigo and Adelaide Bank,2023.0,"The Rural Gathering at The Bank is a specialised engagement initiative focusing on connecting with employees in rural or remote locations. This event brings together staff from rural branches or offices, providing them with a platform to network, share experiences, and engage with organisational leadership.",,,2,11,,,"Rural Gathering, empowered communities, engagement\t",11,S,,,,,,,,,,,,,,,,
38,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Islamic finance partnership,,,Bendigo and Adelaide Bank,2023.0,"The Islamic finance partnership at The Bank is a strategic engagement effort that involves collaboration with Islamic finance institutions or experts. Through this partnership, The Bank aims to enhance its understanding and offerings in Islamic finance principles and products.",,,2,11,,,"Islamic finance partnership, empowered communities, social purpose framework",11,S,,,,,,,,,,,,,,,,
39,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Face-to-face interaction,,,Bendigo and Adelaide Bank,2023.0,"Face-to-face interaction at The Bank is more than just a mode of communication; it's a core engagement strategy that places human connection and interpersonal relationships at the forefront of the organisation's operations. In a world where digital communication is prevalent, this approach underscores the bank's commitment to providing a personal touch and fostering deeper connections with its clients, employees, and stakeholders.",,,2,11,,,"Face-to-face interaction, customer engagement, local branch",11,S,,,,,,,,,,,,,,,,
40,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,In-home visit,,,Bendigo and Adelaide Bank,2023.0,"The ""In-home visit"" initiative at The Bank is a unique engagement effort that involves designated representatives from the Bank visiting employees' homes. This Program aims to establish a more personal and understanding connection with the workforce.",,,2,11,,,"In-home visit, mobile bankers, on-farm",11,S,,,,,,,,,,,,,,,,
41,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Connected Communities program,,,Bendigo and Adelaide Bank,2023.0,"The Connected Communities program at The Bank is a strategic engagement effort dedicated to fostering strong connections between the Bank and the communities it serves. This initiative involves various activities, sponsorships, and partnerships to support local causes, events, and organisations.",,,2,10,,,"Connected Communities program, Our Communities, engagement",11,S,,,,,,,,,,,,,,,,
42,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Executive roadshows,,,Bendigo and Adelaide Bank,2023.0,"Executive roadshows at The Bank are a dynamic and strategic approach to fostering a robust connection between the bank's key executives and employees across diverse branches or offices. This initiative goes beyond the conventional modes of communication to create a direct and meaningful engagement platform. It provides a unique opportunity for leadership to interact with employees at various levels, strengthening the bond within the organisation and offering a host of advantages.",,,2,62,,,"Executive roadshows, internal platform, Bringing our people together",11,S,,,,,,,,,,,,,,,,
43,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Employee networks,,,Bendigo and Adelaide Bank,2023.0,"Employee networks at The Bank are collaborative and inclusive engagement efforts that unite employees with shared interests, backgrounds, or goals. These networks facilitate members' communication, idea exchange, and professional development opportunities.",,,2,62,,,"Employee networks, internal platform, big wins",11,S,,,,,,,,,,,,,,,,
44,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Morning and afternoon teas,,,Bendigo and Adelaide Bank,2023.0,"Morning and afternoon tea at The Bank is a simple yet effective engagement effort promoting informal employee gatherings. These regular sessions provide a break during the workday, allowing staff to come together, socialise, and enjoy light refreshments.",,,2,62,,,"Morning and afternoon teas, Bringing our people together, opportunity to have fun",11,S,,,,,,,,,,,,,,,,
45,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Social media interactions,,,Bendigo and Adelaide Bank,2023.0,"Social media interactions at The Bank represent a dynamic engagement effort leveraging online platforms to connect with customers, employees, and stakeholders. The Bank utilises platforms like Facebook, Twitter, LinkedIn, and Instagram to share updates, educational content, and financial tips and engage in conversations with its audience.",,,2,62,,,"Social media interactions, our people, Instagram, news update",11,S,,,,,,,,,,,,,,,,
46,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Industry engagement,,,Bendigo and Adelaide Bank,2023.0,"Industry engagement at The Bank is a strategic effort to collaborate and participate within the broader financial sector actively. This initiative involves partnerships, forums, and involvement in industry events, allowing the Bank to share insights, gain knowledge, and contribute to advancing the financial industry.",,,2,62,,,"Industry engagement, Financed Emissions, Climate Risk, ABA",11,S,,,,,,,,,,,,,,,,
47,,2.0,General Disclosures,2-30,Collective bargaining agreements,Not disclosed publicly.,,,NO DISCLOSURE,Bendigo and Adelaide Bank,2023.0,,,,2,,,,,,,,,,,,,,,,,,,,,,
48,,3.0,Material Topics,3-1,Process to determine material topics,,Research and Bechmarking,,,Bendigo and Adelaide Bank,2023.0,"Research and benchmarking at The Bank serve as vital components of materiality assessment efforts. They involve systematically studying and analysing industry trends, emerging risks, and best practices within the financial sector.",,,2,19,,,"Research and Bechmarking, Global benchmarking assessments, International frameworks",9,"E, S, G",,,,,,,,,,,,,,,,
49,,3.0,Material Topics,3-2,List of material topics,"The Bank material topics include customer satisfaction, rural community, climate change, financial crime risk and data privacy.",,,,Bendigo and Adelaide Bank,2023.0,,,,2,21,,,,,,,,,,,,,,,,,,,,,
50,,3.0,Material Topics,3-3,Management of material topics,,Financial Inclusion Action Plan,,,Bendigo and Adelaide Bank,2023.0,"The Financial Inclusion Action Plan at The Bank is a strategic roadmap promoting inclusivity within the financial services sector. This plan outlines specific actions and initiatives to ensure that diverse individuals and communities, including those typically underserved, have access to essential banking services and opportunities.",,,2,30,,,"Financial Inclusion Action Plan, FIAP, Good Shepherd",2010-01-05 00:00:00,G,,,,,,,,,,,,,,,,
51,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"Net interest income (cash basis) increased 17.6 per cent to $1,662.5 million (FY22: $1,413.4 million).",,,,Bendigo and Adelaide Bank,2023.0,,,,2,,,,,,,,,,,,,,,,,,,,,,
52,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Climate risk assessment,,,Bendigo and Adelaide Bank,2023.0,"The Climate Risk Assessment at The Bank involves systematically evaluating and analysing potential risks arising from climate change and related environmental factors. This assessment aims to identify how climate-related hazards, such as extreme weather events, regulatory changes, or shifts in consumer behaviour, can impact the Bank's operations, assets, and stakeholders.",,,2,51,,,"Climate risk assessment, material exposures, material suppliers",2023-12-13 00:00:00,G,,,,,,,,,,,,,,,,
53,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Climate related risk appetite,,,Bendigo and Adelaide Bank,2023.0,"The Climate-Related Risk Appetite at The Bank defines the level of risk the institution is willing to accept and manage concerning climate change and its associated impacts. It outlines the Bank's strategic approach and tolerance for climate-related hazards, encompassing factors like regulation shifts, market dynamics, physical risks, and reputational concerns stemming from climate change.",,,2,51,,,"Climate-related risk appetite, Scope 1, renewable energy procured",2023-12-13 00:00:00,G,,,,,,,,,,,,,,,,
54,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Process Architecture Framework,,,Bendigo and Adelaide Bank,2023.0,"A Process Architecture Framework and Standard provide structured guidance for mapping and documenting organisational processes. The framework establishes a systematic approach to define, analyse, and visualise processes, ensuring consistency and clarity in writing and understanding workflows.",,,2,61,,,"Process Architecture Framework, obligations, managing risk",2023-09-12 00:00:00,G,,,,,,,,,,,,,,,,
55,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,Bendigo and Adelaide Bank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,201.0,Economic Performance,201-04,Financial assistance received from government,"In FY23, no financial assistance was received from the government.",,,,Bendigo and Adelaide Bank,2023.0,,,,2,,,,,,,,,,,,,,,,,,,,,,
57,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,Bendigo and Adelaide Bank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
