Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,"Bendigo and Adelaide Bank is a leading Australian financial institution with a rich heritage and a solid commitment to community, customer satisfaction, and responsible banking practices. Established in 1858, the Bank has continually evolved to meet the changing needs of its customers and the communities it serves.",,,,Bendigo and Adelaide Bank,2023.0,,,,1,,1,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"Rural Bank, Community Enterprise Foundation, Bendigo Bank, Adelaide Bank, Bendigo and Adelaide Bank are included.",,,,Bendigo and Adelaide Bank,2023.0,,,,1,5,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",Reporting period: 1 July 2022 Ã¢ÂÂ 31 June 2023 Frequency: Annual Contact: Sustainability@bendigoadelaide.com.au,,,,Bendigo and Adelaide Bank,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,Restatement of information consists of the Bank's metric for the reporting period.,,,,Bendigo and Adelaide Bank,2023.0,,,,1,98 - 105,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,Ernst & Young provides external assurance in financial reports.,,,,Bendigo and Adelaide Bank,2023.0,,,,1,,19,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,Community Bank,,,Bendigo and Adelaide Bank,2023.0,"Community Bank at Bendigo and Adelaide Bank is a unique banking institution that strongly emphasises community support and local engagement. Operating as part of the more extensive Bendigo and Adelaide Bank network, these community-focused branches prioritise the financial well-being of their local neighbourhoods.",,,1,5,,,"Community Bank, 25th year, 300 branches",11,"S, G",,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,Simpler banking products,,,Bendigo and Adelaide Bank,2023.0,"More straightforward banking products at Bendigo and Adelaide Bank are designed to streamline the banking experience for customers. These products are tailored to offer specific solutions, making it easier for individuals and businesses to manage their finances. With minimal fees and uncomplicated terms, Simpler banking products aim to reduce the complexity associated with banking, allowing customers to focus on their financial goals and needs quickly.",,,1,20,,,"Simpler banking products, Reduce complexity, Uplift",9,"S, G",,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,UpHome,,,Bendigo and Adelaide Bank,2023.0,"Uphome, the innovative digital home loan product initiated by the Bank, is a groundbreaking offering that redefines how potential homeowners navigate the complex world of mortgages. This revolutionary product is designed to provide a seamless and convenient experience for individuals looking to purchase their dream homes.",,,1,24,,,"UpHome, digital lending experience, digital home loan",9,"S, G",,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,BEN Express,,,Bendigo and Adelaide Bank,2023.0,"BEN Express, an innovative offering by The Bank, revolutionises the traditional identity verification and document signing processes. This digital platform allows customers to verify their identity electronically and sign important documents digitally.",,,1,24,,,"BEN Express, digital verification, document signing options",9,"S, G",,,,,,,,,,,,,,,,
