Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
120,,,,FY23,FY22,FY21,FY20,FY19,% change \nFY22-23,% change \nFY19-23,,,,,,
121,,Emissions intensity (tCO2e/PB),,41.887113615307754,55.573749773213,65.5126368784764,74.14536285607534,98.79840164667617,-0.2462787955421053,-0.5760345013970483,,,,,,
122,,Total Australia emissions (scope 1 & 2) included in emissions intensity (tCO2e),,887190.1774774804,1077235.7859339844,1110879.22445229,1180531.1972992774,1237451.7424092996,-0.17641969468339824,-0.2830506862836245,,,,,,
123,,Petabytes (PB)2,,21180.504,19383.896,16956.71670967742,15921.848,12525.017832117233,0.09268559839569912,0.6910557959995847,,,,,,
126,,Table 6,,,,,,,,,,,,,,
127,,Emissions reduction project initiatives1,,,,,,,,GRI Standards: 305-5,,,,,,
128,,Tonnes of carbon dioxide equivalent (tCO2e),,,,,,,,,,,,,,
129,,,,FY23,FY22,FY21,FY20,FY19,% change \nFY22-23,,,,,,,
130,,"Annualised emissions savings resulting from project initiatives (tCO2e/yr)2,3",,23485.1723782,12732.700720599998,18537.051963180005,10406.846913000001,13747.313616000001,0.8444769019194631,,,,,,,
131,,HVAC optimisation,,2871.8898599999998,1531,,,,0.8758261659046374,,,,,,,
132,,Building service energy efficiency upgrades,,9531.727939999999,4663,,,,1.0441192236757448,,,,,,,
133,,LED lighting,,10310.272550000002,6158,,,,0.6742891442026635,,,,,,,
134,,Upgrading rectifiers,,771.2820300000001,380,,,,1.029689552631579,,,,,,,
135,,Annualised emissions savings resulting from decommissioning (tCO2e/yr)4,,79405.69758600002,46847,22137.962926683485,29440.73494535253,16121.270896071104,1.1161386960104647,,,,,,,
136,,Decommissioning Legacy network,,78326.28434,46085,,,,0.6996047377671692,,,,,,,
137,,Network facilities efficiencies,,1079.41324,762,,,,0.41655280839895026,,,,,,,
139,,Notes:,,,,,,,,,,,,,,
140,,1 - This data is only available for Australia currently.,,,,,,,,,,,,,,
141,,2 Ã¢ÂÂ This figure reflects energy saved from energy reduction projects at our network sites.,,,,,,,,,,,,,,
142,,3 Ã¢ÂÂ The individual sums of entries may differ from the specified totals or sub-totals. This is due to the effects of rounding.,,,,,,,,,,,,,,
143,,4 Ã¢ÂÂ This figure reflects energy saved from decommissioning activities at both our network and commercial sites.,,,,,,,,,,,,,,
145,,Table 7,,,,,,,,,,,,,,
146,,Greenhouse gas emissions by category (scope 3 emissions)1,,,,,,,,GRI Standards: 305-3,,,,,,
147,,Tonnes of carbon dioxide equivalent (tCO2e),,,,,,,,,,,,,,
148,,,,FY23,FY22,FY21,FY20,FY19,% change \nFY22-23,% change \nFY19-23,,,,,,
149,,Scope 3,,1865812.1187804197,1793312.063169837,1799819.791206791,2299132.427603979,2601807.4952555657,0.040428019807345894,-0.28287849036381224,,,,,,
150,,Cat 1: Purchased goods and services,,858073,864238,851667,1033272.6403042348,1093652,-0.007133451664934842,-0.21540581464670663,,,,,,
151,,Cat 2: Capital goods,,481440,434938,391566,471558.2588828915,473719,0.10691638808289916,0.01629869184052149,,,,,,
152,,Cat 3: Fuel- and energy-related emissions,,105465.45764724998,110634,127722,132883.6185016638,145504,-0.046717486059891344,-0.2751714203922231,,,,,,
153,,Cat 4: Upstream transportation and distribution,,29079,24659,35167,34873.35233251606,36943,0.17924490044202934,-0.21286847305308176,,,,,,
154,,Cat 5: Waste generated in operations,,2621,2290,2468,4308.8215177972625,6239,0.14454148471615724,-0.5799006251001763,,,,,,
155,,Cat 6: Business travel,,4576,1572,1017,9697.327253838213,15629,1.9109414758269718,-0.707210953995777,,,,,,
156,,Cat 7: Employee commuting,,56780.9108902996,44751,42829,40634.61866091793,85814,0.26881881723982937,-0.33832578728063484,,,,,,
157,,Cat 8: Upstream leased assets,,109743,102082,100662,115561.45351855192,137620,0.07504751082463113,-0.2025650341520128,,,,,,
158,,Cat 9: Downstream transportation and distribution,,15978,13388,11270,23765.94826974809,24340,0.19345682700926203,-0.34354971240755955,,,,,,
159,,Cat 10: Processing of sold products,,,,,,,,,,,,,,
160,,Cat 11: Use of sold products,,146975,144197,194965,378242.6273002974,516344,0.01926531065140047,-0.7153544923539346,,,,,,
