Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
180,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Information Security and Privacy training,,,QBE Insurance,2023.0,"All QBE staff receive annual compliance training. This includes Information Security and Privacy training relevant to the employee's role. The online training course also covers data protection and personal data collection, storage, and security.\t",,,1,25,,,"Security, Privacy, Training",481016.0,S,,,,,,,,,,,,,,,,
181,,404.0,Training and Education,404-03,Percentage of employees receiving regular performance and career development reviews,,,,NO DISCLOSURE,QBE Insurance,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,The total percentage of women on the group executive committee is 54.5%.,,,,QBE Insurance,2023.0,,,,1,8,,,,,,,,,,,,,,,,,,,,,
183,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,,,,NO DISCLOSURE,QBE Insurance,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,,,NO DISCLOSURE,QBE Insurance,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,,,,NO DISCLOSURE,QBE Insurance,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,"In 2023, we reviewed our Supplier Sustainability Principles (SSPs) and will replace this with the Supplier Code of Responsible Conduct (Supplier Code). The Supplier Code will be formally rolled out across the business in 2024. The SSPs set out QBE's minimum expectations of our suppliers, which include prohibiting human trafficking, slavery, servitude, debt bondage, and child labour within their supply chains and practices.",,,,QBE Insurance,2023.0,,,,1,,,,,,,,Location from https://www.qbe.com/sustainability/human-rights,,,,,,,,,,,,,,
187,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,"As a global insurer and reinsurer with diverse and complex operations and supply chains, we recognize that we can potentially negatively impact human rights, harming individuals and communities. Any actual or potential violation of human rights is likely to have multifaceted risk consequences, such as reputation, brand, financial, legal, regulatory, forced labour, and operational risk.",,,,QBE Insurance,2023.0,,,,1,,,,,,,,Location from https://www.qbe.com/sustainability/human-rights,,,,,,,,,,,,,,
188,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,,,,NO DISCLOSURE,QBE Insurance,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,411.0,Rights of Indigenous Peoples,411-01,Incidents of violations involving rights of indigenous peoples,,,,NO DISCLOSURE,QBE Insurance,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
