Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
96,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,,,NO DISCLOSURE,Ampol,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,303.0,Water and Effluents,303-03,Water withdrawal,,,,NO DISCLOSURE,Ampol,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,303.0,Water and Effluents,303-04,Water discharge,,,,NO DISCLOSURE,Ampol,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,303.0,Water and Effluents,303-05,Water consumption,"Potable water use Ã¢ÂÂ in Australia excluding Lytton refinery (kL): 550,468, Potable water use Ã¢ÂÂ Lytton refinery only (kL): 837,509, Recycled water (purchased) + reused (refinery condensate) Ã¢ÂÂ Lytton refinery only (kL): 2,030,868.",,,,Ampol,2023.0,,,,,,48,,,,,,,,,,,,,,,,,,,,
100,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",,Ampol Sustainability Ambassadors volunteering,,,Ampol,2023.0,"Last year, to help us power change for the better, our Australian employees created an Ampol Sustainability Ambassadors employee-led network program. This networking group aims to bring together like-minded people across the business to advocate and help guide the conversation on environmental sustainability throughout our workplaces.",,,,,38,,"Sustainability Ambassadors program, Environmental Sustainability, Employee networking","12, 13",E,,,,,,,,,,,,,,,,
101,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,,NO DISCLOSURE,Ampol,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,304.0,Biodiversity,304-03,Habitats protected or restored,,Z Energy's Biodiversity Fund,,,Ampol,2023.0,"Across 2023, Z Energy's biodiversity fund continued to support the health and regeneration of indigenous biodiversity in Aotearoa, New Zealand, through its three foundation partnerships: Trees That Count seed island partnership with Tane's Tree Trust to trial and demonstrate the use of 'seed islands' to assist the natural regeneration of native forests at scale. The Nature Conservancy's Blue Carbon initiative to help finance coastal restoration, enhance biodiversity, and increase coastal resilience to sea-level rise. The Sustainable Business Network's regeneration partnership on native biodiversity regeneration initiatives includes funding for the Puhinui Regeneration Project, a native biodiversity restoration initiative seeking to create 100 new employment opportunities for local people.",,,,,37,,"Biodiversity fund, Indigenous biodiversity, Regeneration partnerships","12, 13",E,,,,,,,,,,,,,,,,
103,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,Ampol,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,"684,969 tCO2e",,,,Ampol,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,,Energy audits,,,Ampol,2023.0,"Approximately 38% of our location-based Scope 2 operational emissions will be attributed to our company-owned retail operations in Australia in 2023. Following on from the energy audits we conducted in 2022 and the piloted LED lighting upgrades we conducted in 17 of our company-owned and operated locations around Australia, we found our most tangible area of opportunity to help reduce Scope 2 emissions was by rolling out LED lighting retrofits across our network.\t",,,,,43,,"Scope 2 emissions, Energy audits, LED lighting upgrades","7, 9, 13",E,,,,,,,,,,,,,,,,
106,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,,LED lighting upgrades,,,Ampol,2023.0,"This year, we undertook LED lighting upgrades in our retail canopies and forecourts in 41 of our company-owned and operated locations in Victoria and 95 in New South Wales (NSW). It involved the canopies only in Victoria and both canopies and forecourts in NSW. Moving into 2024, we plan to continue the rollout of this project at retail locations in Queensland that have been strategically identified for upgrades.\t",,,,,43,,"LED lighting upgrades, Forecourts, Energy consumption","7, 9, 13",E,,,,,,,,,,,,,,,,
107,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,"56,590,426 tCO2e",,,,Ampol,2023.0,,,,,,43,,,,,,,,,,,,,,,,,,,,
108,,305.0,Emissions,305-04,GHG emissions intensity,,Modelling software tool,,,Ampol,2023.0,"Towards the end of 2022, we installed a modelling software tool that enabled us to monitor better and identify when maintenance and cleaning of the crude unit pre-heat exchanger was needed. Between March and July 2023, we were able to see an improvement in efficiency, and the data gathered shows we would see a subsequent reduction of approximately 2,300 tCO2e per year associated with the improved practice without seeing an increase in the number of pre-heat exchangers cleans throughout the year.",,,,,"42, 49",,"Energy efficiency, Maintenance, CO2 emissions reduction","7, 9, 13",E,,,,,,,,,,,,,,,,
109,,305.0,Emissions,305-04,GHG emissions intensity,,"Community and Sustainability Strategy 2030,",,,Ampol,2023.0,"In 2022, Z Energy released a Community and Sustainability Strategy 2030, with one of the goals to lead the transition Arahi Whanaketanga. By working with customers, suppliers, and partners to provide solutions, this goal will enable New Zealanders to join Z Energy on the path to a low-carbon future.",,,,,44,,"Community and Sustainability Strategy, Low-carbon Future","7, 9, 13",E,,,,,,,,,,,,,,,,
110,,305.0,Emissions,305-04,GHG emissions intensity,,Decarbonisation approach,,,Ampol,2023.0,"Our decarbonisation approach to operational emissions at Lytton refinery involves prioritising abatement opportunities using a cost-benefit approach while supporting Australia's fuel security needs. This includes maintaining domestic refining operations until at least mid-2027, with the option to extend in alignment with the Federal Government's Fuel Security Act 2021 (Cth).",,,,,42,,"Decarbonisation approach, Fuel security, Abatement opportunities","7, 9, 13",E,,,,,,,,,,,,,,,,
111,,305.0,Emissions,305-05,Reduction of GHG emissions,,Operational emission reduction,,,Ampol,2023.0,Convenience Retail: Reduce operational emissions on an absolute basis by 25% by 2025 from 2021 levels. Fuels and Infrastructure: Reduce operational emissions intensity by 5% by 2025 from 2021 levels. Z Energy: Progress toward the 2030 goal of reducing operational emissions by 42% from 2019 levels.,,,,,"21, 48",,"Decarbonisation targets, Operational emissions, Net zero","7, 9, 13",E,,,,,,,,,,,,,,,,
112,,305.0,Emissions,305-05,Reduction of GHG emissions,,Decarbonisation Strategy,,,Ampol,2023.0,"Our Decarbonisation Strategy was developed in May 2021 to address the emissions associated with our operations (Scope 1 & 2). We aim to reach net zero operational emissions across our Australian operations by 2040. To support our ambition, we set short-term (2025) and medium-term (2030) Scope 1 and 2 operational emissions reduction targets for Australia's Convenience Retail and Fuels and Infrastructure business units.",,,,,42,,"Strategy, Decarbonisation, Emissions","7, 9, 13",E,,,,,,,,,,,,,,,,
113,,305.0,Emissions,305-05,Reduction of GHG emissions,,Project Management for Decarbonisation Initiatives,,,Ampol,2023.0,"Throughout 2024, we plan to continue to build capability by engaging two additional resources to assist with the project management of our decarbonisation initiatives at the refinery. Lytton refinery accounts for 98.5% of our Scope 1 emissions in Australia.",,,,,42,,"Project management, Decarbonisation initiatives, Refinery emissions","7, 9, 13",E,,,,,,,,,,,,,,,,
114,,305.0,Emissions,305-05,Reduction of GHG emissions,Ampol continues to grow Z's EV charging network by delivering charging bays across 39 sites by the end of 2023.,,,,Ampol,2023.0,,,,42,,,,,,,,Climate Report,,,,,,,,,,,,,,
115,,305.0,Emissions,305-05,Reduction of GHG emissions,Ampol delivers a network of >300 EV charging bays over 2023/24 and operate or control 500 AmpCharge or equivalent EV charging bays by 2027 in Australia.,,,,Ampol,2023.0,,,,42,,,,,,,,Climate Report,,,,,,,,,,,,,,
116,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,Ampol,2023.0,,,,42,,,,,,,,Climate Report,,,,,,,,,,,,,,
117,,305.0,Emissions,305-07,"Nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions","CO: 3,824 tonnes, SO2: 5,053 tonnes, VOC: 934 tonnes, NOx: 918 tonnes, PM: 508 tonnes",,,,Ampol,2023.0,,,,42,,48,,,,,,Climate Report,,,,,,,,,,,,,,
118,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,Petroleum Storage System (UPSS) Risk Reduction Program,,,Ampol,2023.0,"Convenience Retail has continued to deliver its Underground Petroleum Storage System (UPSS) Risk Reduction Program, taking further steps to manage risk proactively. In 2023, UPSS risk reduction works were undertaken at 17 sites, which included the replacement of all underground storage tanks and piping or lining of the underground tanks and the replacement of underground piping.",,,,,"37, 48",,"UPSS Risk Reduction Program, Underground storage tanks, Piping",9,E,,,,,,,,,,,,,,,,
119,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,Automatic Tank Gauges (ATGs),,,Ampol,2023.0,"We installed Automatic Tank Gauges (ATGs) across all sites, enabling tank levels and fuel system alarms to be remotely monitored. These changes provide a consistent, best-practice wet stock management system that leverages existing and expands upon Ampol assets to manage the environmental risk associated with a loss of containment from underground fuel systems.",,,,,37,,"Automatic Tank Gauges (ATGs), Remote Monitoring, Environmental risk",9,E,,,,,,,,,,,,,,,,
120,,306.0,Waste,306-02,Management of significant waste-related impacts,,Environmental data management,,,Ampol,2023.0,Several environmental standards and guidelines were also developed to formally document the existing processes in managing environmental risks associated with contaminated land. The ecological data management initiative has led to improved governance reporting and increased visibility of overall environmental performance to management.,,,,,"37, 48",,"Environmental standards, Contaminated land, Ecological data management",13,E,,,,,,,,,,,,,,,,
121,,306.0,Waste,306-02,Management of significant waste-related impacts,,Circular economy approach,,,Ampol,2023.0,"We are always looking for ways to evolve continually and adopt a circular economy approach across our Convenience Retail business to reduce resource use and waste in landfills. In 2023, we finalised a short trial with WIRES to collect used fresh food produce for sick, injured and orphaned animals in care. This initiative donated 2,343 kilograms of fresh produce to WIRES, the equivalent of almost 5,000 human meals that would have otherwise been sent to landfill.",,,,,39,,"Circular economy approach, Fresh food produce, Landfills",12,E,,,,,,,,,,,,,,,,
122,,306.0,Waste,306-02,Management of significant waste-related impacts,,Closed-loop recycling trial,,,Ampol,2023.0,"After a successful pilot in 2022, 2023 Z Energy expanded its closed-loop recycling partnership with Anchor Dairy and Will&Able, a social enterprise dedicated to helping employ Kiwis with disabilities to make Environmental Choice New Zealand (ECNZ) certified cleaning products. Beginning with nine retail locations in 2022 and 2023, the partnership expanded to include 39 locations in Auckland, New Zealand.",,,,,40,,"Closed-loop recycling, Environmental Choice NZ, Social Enterprise","12, 13",E,,,,,,,,,,,,,,,,
123,,306.0,Waste,306-03,Waste generated,,Recycling at the head office,,,Ampol,2023.0,"To assist us in developing awareness of circular economy principles for our employees, towards the end of 2023, we implemented and placed new signage on all the bins in the kitchens at our head office in Sydney. The signs help educate our employees on what can and can't go in each bin and assist in diverting unnecessary waste from ending up in landfills. Moving into 2024, we will look to expand this program across our other office locations and work with our Ampol Sustainability Ambassadors to deliver a Group education program on circular economy.\t",,,,,48,,"Circular economy principles, Waste diversion, Employee education",12,E,,,,,,,,,,,,,,,,
124,,306.0,Waste,306-04,Waste diverted from disposal,,Closed-loop recycling trial,,,Ampol,2023.0,"After a successful pilot in 2022, 2023 Z Energy expanded its closed-loop recycling partnership with Anchor Dairy and Will&Able, a social enterprise dedicated to helping employ Kiwis with disabilities to make Environmental Choice New Zealand (ECNZ) certified cleaning products. Beginning with nine retail locations in 2022 and 2023, the partnership expanded to include 39 locations in Auckland, New Zealand. The collaboration between these three companies involves the installation of specially designed recycling units on Z forecourts, whereby empty Will&Able cleaning products and Anchor Dairy milk bottles can be returned for recycling to avoid being disposed of in landfills.",,,,,48,,"Closed-loop recycling, Anchor Dairy, Will&Able, Recycling units","12, 13",E,,,,,,,,,,,,,,,,
125,,306.0,Waste,306-04,Waste diverted from disposal,,Standard to integrate circular economy,,,Ampol,2023.0,"Establish standards to integrate circular economy principles into the business, including using renewable and sustainable raw materials, reuse/ recyclability of equipment that has reached the end of life, and adaptive reuse of assets and equipment.",,,,,21,,"Circular economy standards, Renewable materials, Asset reuse",12,E,,,,,,,,,,,,,,,,
126,,306.0,Waste,306-04,Waste diverted from disposal,,Steel drum collection program,,,Ampol,2023.0,"At the start of 2023, our lubricants business launched a steel drum collection service in partnership with Pact Group, specifically for our oil, solvent and fuel drum customers. The program forms part of Pact's Reuse' We Make it. We Take It's national collection service involves collecting or returning used steel drums in metropolitan and regional areas throughout Australia. Provided they meet Pact's Reuse Drum Acceptance criteria, they will recondition the drums and ensure they are disposed of in compliance with all applicable environmental, dangerous goods and occupational health and safety legislation.",,,,,39,,"Steel drum collection service, Reuse program, Environmental Compliance",12,E,,,,,,,,,,,,,,,,
127,,306.0,Waste,306-05,Waste directed to disposal,"Landfill hazardous wasteÃ¢ÂÂliquids (kL): 2,399, Landfill hazardous wasteÃ¢ÂÂsolids (tonnes): 14,089, and Landfill wasteÃ¢ÂÂsolids (tonnes): 10,036.",,,,Ampol,2023.0,,,,,,48,,,,,,,,,,,,,,,,,,,,
