Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
32,,2.0,General Disclosures,2-24,Embedding policy commitments,,Community and Sustainability Strategy 2030,,,Ampol,2023.0,"In 2022, Z Energy released a Community and Sustainability Strategy 2030, with one of the goals to lead the transition Arahi Whanaketanga. By working with customers, suppliers, and partners to provide solutions, this goal will enable New Zealanders to join Z Energy on the path to a low-carbon future.",,,,,44,,"Community and Sustainability Strategy, Transition leadership","7, 9, 13",E,,,,,,,,,,,,,,,,
33,,2.0,General Disclosures,2-24,Embedding policy commitments,,Diversity and Inclusion Policy,,,Ampol,2023.0,"At Ampol, we strongly believe in the advantages of a diverse and inclusive workplace where individuals of varied backgrounds and perspectives are welcomed, encouraged and allowed to contribute to their full potential. Ours is a work environment where employees are valued for their distinctive experiences and the strength of their contribution. By diversity, we mean the prevalence of differences in our workplace, including thinking styles, capabilities, education and background, gender, ethnicity, religion, age, sexual orientation, disability, family status and all the other unique differences in our backgrounds that make each of us who we are.",,,,,15,,"Diversity, Inclusion, Workplace inclusivity","5, 8, 10",E,,Diversity and Inclusion Policy,,,,,,,,,,,,,,
34,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,,,NO DISCLOSURE,Ampol,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,,Hedging and margin lending policies,,Ampol,2023.0,"The Ampol Securities Trading Policy prohibits KMP from entering into any arrangements that would have the effect of limiting their exposure relating to Ampol securities, including vested Ampol securities or unvested entitlements to Ampol securities under the Ampol Equity Incentive Plan (AEIP). KMP prohibits entering into any margin lending arrangements or other secured financing arrangements concerning Ampol securities. KMP must undertake training to ensure they know and understand their obligations and responsibilities under the Ampol Securities Trading Policy, available on our website. A contravention is a serious matter and may lead to disciplinary action, including termination of employment.\t",,,,,87,,"Securities Trading Policy, Remuneration policies, Training",16,E,,,,,,,,,,,,,,,,
36,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,,Code of Conduct,,Ampol,2023.0,"The Ampol Code of Conduct sets out the standards of conduct and behaviour we expect from you as an Ampol employee, wherever you work. It has been developed to help you and the people you work with to uphold the Ampol values.",,,7,,,,"Code of Conduct, Standards of Conduct, Behaviour",16,E,,Code of Conduct,,,,,,,,,,,,,,
37,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,,Health & Safety Policy,,Ampol,2023.0,"Ampol is committed to providing a psychologically and physically safe and healthy workplace for all its employees, contractors, and visitors and operating in a way that will not adversely affect the health and safety of its neighbours, the community, customers, or the public.",,,,,,,"Workplace safety, Healthy workplace, Health and safety","3, 8, 11",E,,Health & Safety Policy,,,,,,,,,,,,,,
38,,2.0,General Disclosures,2-26,Mechanisms for seeking advice and raising concern,,,Whistleblower Quick Guide,,Ampol,2023.0,"At Ampol, we expect high standards of integrity, honesty, openness and transparency. The Ampol values and the Ampol Code of Conduct embody these standards and guide our dealings and interactions inside and outside the business. So, if you suspect these standards and values are not being upheld, we encourage you to speak up.",,,,,,,"Integrity, Transparency, Standards",16,E,,Whistleblower Guide,,,,,,,,,,,,,,
39,,2.0,General Disclosures,2-27,Compliance with laws and regulations,,Aotearoa New Zealand Climate Standards,,,Ampol,2023.0,"Ampol is exempt from the climate-related disclosure requirements imposed under New Zealand law regarding its New Zealand business because its subsidiary, Z Energy, must prepare a group climate statement that includes information about Ampol's New Zealand business. Z Energy's climate statement will be published in April 2024 and available on the Z website afterwards.",,,,,"1, 73",,"Climate-related disclosure, Exemption, Climate statement",13,E,,,,,,,,,,,,,,,,
40,,2.0,General Disclosures,2-27,Compliance with laws and regulations,,New Zealand's GenderTick re-accreditation,,,Ampol,2023.0,"New Zealand's GenderTick is a formal accreditation program designed to acknowledge organisations that have successfully demonstrated their compliance and leadership in the gender equality space annually. In 2023, Z Energy achieved its reaccreditation for the fourth time through evaluation across critical indicators, including equal pay, leadership representation and a gender-inclusive culture. They have also now received the Advanced GenderTick for two consecutive years.",,,,,27,,"Gender equality, GenderTick accreditation, Inclusive culture","5, 10",E,,,,,,,,,,,,,,,,
41,,2.0,General Disclosures,2-27,Compliance with laws and regulations,,Safeguard Mechanism Reforms,,,Ampol,2023.0,"We support the Government's changes to the Safeguard Mechanism and understand the complexities of balancing the dual objectives of supporting a reliable and secure domestic fuel supply chain. We also deliver on Australia's international emission reduction commitments and support broader energy transition goals. We will continue to work with the Government as the reforms progress, recognising the impacts on Lytton refinery of manufacturing to the new fuel standards (from December 2025), as well as understanding how the use of renewable fuels may support other facilities covered under the Safeguard Mechanism to meet their own emissions reduction objectives.",,,,,42,,"Government changes, Emission reduction commitments, Energy Transition","7, 9, 13",E,,,,,,,,,,,,,,,,
