Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,"Treasury Wine Estates is one of the world's largest wine companies on the Australian Securities Exchange (ASX: TWE). We aspire to be the world's most admired premium wine company - known for the experiences we create for our consumers, customers, partners, suppliers, and people.",,,,Treasury Wine Estates,2023.0,,,,,,,,,,,,https://www.tweglobal.com/about,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"References to Ã¢ÂÂTWEÃ¢ÂÂ, Ã¢ÂÂCompanyÃ¢ÂÂ, Ã¢ÂÂweÃ¢ÂÂ, Ã¢ÂÂusÃ¢ÂÂ and Ã¢ÂÂourÃ¢ÂÂ are to Treasury Wine Estates Limited and/or, except where the context otherwise requires, its subsidiaries.",,,,Treasury Wine Estates,2023.0,,,,,2,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",The report's information is current as of 30 June 2023 unless otherwise stated.,,,,Treasury Wine Estates,2023.0,,,,,"2, 18",,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,,,,NO DISCLOSURE,Treasury Wine Estates,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,KPMG completed limited assurance over selected data and disclosures in this report.,,,,Treasury Wine Estates,2023.0,,,,,18,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",Investing around $10 million in our low and no-alcohol product range,,,,Treasury Wine Estates,2023.0,,,,,5,,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","Our business connects with people, communities, ecosystems, and businesses worldwide. Our economic, social, and environmental impacts extend beyond our operations and direct control. As a business, we believe in meaningful, long-term partnerships and networks that use the size and scale of our business to make positive changes across our material areas of the business and broader stakeholder groups. It means making connections across our value chain, from the producers and manufacturers who supply us with raw materials to our customers and consumers.\t",,,,Treasury Wine Estates,2023.0,,,,,10,,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-7,Employees,"2,500 Employees",,,,Treasury Wine Estates,2023.0,,,,,3,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-7,Employees,Engagement score of 71% in our engagement survey,,,,Treasury Wine Estates,2023.0,,,,,5,,,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-8,Workers who are not employees,"Due to the seasonal nature of work, we use a combination of labour hire and subcontracted labour to support peak periods such as pruning and harvest. While not employed directly, TWE takes our obligations and responsibilities in workplace entitlements for, and working rights requirements of, all workers very seriously.",,,,Treasury Wine Estates,2023.0,,,,,17,,,,,,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-9,Governance structure and composition,,Corporate Governance Approach,,,Treasury Wine Estates,2023.0,"TWE believes that transparent and robust governance practices are critical to delivering value to shareholders, promoting investor confidence, and meeting our ambition of being the world's most admired premium wine company.",,,,13,,2,"Governance Practices, Shareholder Value, Confidence",16,G,,,,,,,,,,,,,,,,
