Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
145,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Indigenous Partnership Plan,,,BHP,2023.0,"BHP is developing an Indigenous Partnership Plan to operationalise its global IPPS and advance its existing and new relationships with Indigenous peoples in Canada. BHP is developing the plan through a co-design process with the relevant Indigenous peoples. Before expanding to regional and national Indigenous organisations, BHP commenced consultations on the Indigenous Partnerships Plan with the six First Nations communities its Jansen Potash Project directly impacts.",,,Data book,,67,,"Indigenous Partnership Plan, Indigenous people, Jansen Potash Project",17,S,,,,,,,,,,,,,,,,
146,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,CQUniversity,,,BHP,2023.0,"BHP's BMA continued its partnership with CQUniversity to deliver the Chair of Indigenous Engagement and the Chair of Automation and Future Skills roles. The partnership progresses critical research and engagement in education, future work skills and enhancing areas relating to reconciliation in Australia, Indigenous self-determination and empowerment.",,,Data book,,,,"CQUniversity, critical research, work skill",4,S,,Economic Contribution Report page 13,,,,,,,,,,,,,,
147,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Indigenous Business Month,,,BHP,2023.0,"In October 2022, BHP's BMA was invited to celebrate Indigenous Business Month in Mackay with a Meet the Buyer/Supplier Networking event. The Queensland Government Department of Seniors, Disability Services and Aboriginal and Torres Strait Islander Partnerships hosted this annual event. Approximately 25 Indigenous businesses and several BMA Local and Indigenous Procurement Sub-Committee members attended. At the event, BHP's Local Buying Program suppliers Dodd Taylor Group, Budby Smith Group and Yarbun Creations shared their experiences, including how their businesses adapt to current markets and benefit through connections made through BHP's Local Buying Program.",,,Data book,,,,"Indigenous Business Month, Indigenous Business, Local Buying Program","8, 17",S,,Economic Contribution Report page 13,,,,,,,,,,,,,,
148,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Aster,,,BHP,2023.0,"In late 2020, BHP's Escondida partnered with several Chilean public entities and local governments to form Aster, the first startup accelerator in the Antofagasta region. The initiative seeks to develop new technology-intensive local businesses focusing on the mining industry and adjacent services, such as renewable energy, water resources and industrial logistics. Each selected startup is awarded a four-month business training and coaching program and seed capital of around US$30,000.",,,Data book,,,,"Aster, startup accelerator, technology-intensive local business","4, 17",S,,Economic Contribution Report page 14,,,,,,,,,,,,,,
149,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,BHP Foundation,,,BHP,2023.0,"The BHP Foundation has confirmed that it is progressing in its efforts to integrate human rights, including modern slavery, considerations into its due diligence and risk identification processes to improve its assessment of the appropriateness and competence of potential grantees. Its grant agreements have been updated to require grantees to undertake ongoing identification, management and any remediation requirements concerning the human rights risks, including modern slavery, set out in its Minimum Requirements.",,,Data book,,,,"BHP Foundation, modern slavery, human rights","16, 17","S, G",,Modern Slavery Statement page 14,,,,,,,,,,,,,,
150,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,BHP had 154 complaints from local communities in 2023.,,,,BHP,2023.0,,,,Data book,Data book,,,,,,,,,,,,,,,,,,,,,
151,,414.0,Supplier Social Assessment,414-01,New suppliers that were screened using social criteria,,The Copper Mark,,,BHP,2023.0,"BHP's Chilean operations Escondida and Spence and Olympic Dam in Australia maintained full accreditation against The Copper Mark during FY2023 (following a provisional award in FY2022) to recognise their responsible production practices. The Copper Mark is a voluntary assurance framework that independently assesses participants against 32 performance criteria across environmental, social and governance dimensions.",,,Data book,,44,,"The Copper Mark, responsible production, assurance framework","16, 17","S, G",,,,,,,,,,,,,,,,
152,,414.0,Supplier Social Assessment,414-01,New suppliers that were screened using social criteria,,Supplier risk assessment,,,BHP,2023.0,"BHP adopted a new 3PR supplier risk assessment tool and an underlying methodology that covers modern slavery, corruption and sanctions risks for suppliers of both non-traded goods and services and trade-related inputs. Concerning modern slavery, the new methodology is risk-based and designed to focus BHP's efforts on higher-risk engagements. The 3PR tool was deployed in September 2022 and involves automated and manual steps.",,,Data book,,,,"Supplier risk assessment, modern slavery, corruption","8, 16","S, G",,Modern Slavery Statement page 15,,,,,,,,,,,,,,
153,,414.0,Supplier Social Assessment,414-01,New suppliers that were screened using social criteria,,Supplier onboarding form,,,BHP,2023.0,"Modern slavery updates to BHP's supplier onboarding form will go live in FY2024. These updates are designed to improve the quality of the information received by BHP (including clearer country of manufacture data) and simplify the onboarding experience for BHP's suppliers, whom BHP is conscious of dealing with numerous compliance-related requests.",,,Data book,,,,"Supplier onboarding form, modern slavery, onboarding experience","8, 16","S, G",,Modern Slavery Statement page 15,,,,,,,,,,,,,,
154,,414.0,Supplier Social Assessment,414-01,New suppliers that were screened using social criteria,,Modern slavery contractual clause,,,BHP,2023.0,"A new modern slavery contractual clause was finalised in late FY2023 and integrated across several of BHP's template contracts for non-traded goods and services, including those that may be used in engagements carrying higher modern slavery risks, such as general goods and services procurement, construction and EPC (engineer, procure and construct) agreements. The clause seeks to cascade risk identification and due diligence expectations to suppliers, including concerning their suppliers.",,,Data book,,,,"Modern slavery contractual clause, template contract, modern slavery risk","8, 16","S, G",,Modern Slavery Statement page 15,,,,,,,,,,,,,,
