Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,ANZ Group Holdings Limited,,,,ANZ,2023.0,,,,Data sheet,Data sheet,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"ANZ Group Holdings Limited is the listed parent company of the ANZ Group. ANZ's banking and certain non-banking businesses are separated into two groups, the ANZ Bank Group and ANZ Non-Bank Group; ANZ ServiceCo was established as an internal service company.",,,,ANZ,2023.0,,,,Data sheet,Data sheet,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",ANZ's report covers all of ANZ Group Holdings Limited's operations worldwide for the financial year 1 October 2022 to 30 September 2023.,,,,ANZ,2023.0,,,,Data sheet,,2,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,ANZ restated its 2023 sustainable solutions target.,,,,ANZ,2023.0,,,,Data sheet,16,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,KPMG provided external assurance for ANZ's report.,,,,ANZ,2023.0,,,,Data sheet,70,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",ANZ provides banking and financial products and services to over 8.5 million retail and business customers and operates across 29 markets.,,,,ANZ,2023.0,,,,Data sheet,7,,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"ANZ had 41,849 employees in 2023.",,,,ANZ,2023.0,,,,Data sheet,Data sheet,,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,ANZ had 188 casual employees in 2023.,,,,ANZ,2023.0,,,,Data sheet,Data sheet,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,ANZ's Board comprises nine directors.,,,,ANZ,2023.0,,,,Data sheet,,18,,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Fit and Proper Policy,,,ANZ,2023.0,"ANZ has processes that ensure individuals appointed to relevant senior positions have the appropriate fitness and propriety to discharge their prudential responsibilities properly. The framework is set out in ANZ's Group Fit and Proper Policy. Before a new appointment is made to any of the following positions, the Policy requires assessments to be carried out for each Director, relevant senior executives, and the APRA engagement partner of ANZ's External Auditor.",,,Data sheet,,,12,"Fit and Proper Policy, senior position, prudential responsibility",16,G,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Letter of appointment,,,ANZ,2023.0,"Each new Non-Executive Director receives a letter regarding their appointment and a Director's Deed covering several issues, including indemnity, directors' and officers' liability insurance, the right to obtain independent advice, confidentiality requirements and access to information.",,,Data sheet,,,12,"Non-Executive Director, Director's Deed, independent advice",16,G,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-11,Chair of the highest governance body,Mr Paul O'Sullivan is the chair of ANZ's Board.,,,,ANZ,2023.0,,,,Data sheet,,17,,,,,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,"The Board oversees ANZ and its sound and prudent management, with specific duties in its Charter.",,,,ANZ,2023.0,,,,Data sheet,,,6,,,,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,,Employee Code,,,ANZ,2023.0,"ANZ's Employee Code supports ANZ's values and provides ANZ employees with a practical set of guiding principles to help them make fair, balanced and ethical decisions in their day-to-day work. ANZ employees must demonstrate these behaviours and comply with the Code.",,,Data sheet,46,,19,"Employee Code, employee, guiding principle",16,G,,,,,,,,,,,,,,,,
