Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
54,,3.0,Material Topics,3-1,Process to determine material topics,"As of 2022, IPL consulted with internal subject matter experts to ensure the 12 material topics remained relevant in the current operating environment and were aligned to each of our businessÃ¢ÂÂ stakeholder impacts, interests and outcomes.",,,,Incitec Pivot,2023.0,,,,5,11-14,,,,,,,,,,,,,,,,,,,,,
55,,3.0,Material Topics,3-2,List of material topics,"The entire list of material topics consists of water, waste, safety, HSE, and climate change.",,,,Incitec Pivot,2023.0,,,,5,11-14,,,,,,,,,,,,,,,,,,,,,
56,,3.0,Material Topics,3-3,Management of material topics,"The Management reviews conducted over the past two years also resulted in refining prioritised material topics for each of our businesses. For instance, Navigating the transition to a low carbon economy was reframed slightly to Ã¢ÂÂNavigating the decarbonisation transition and reducing GHGÃ¢ÂÂ.",,,,Incitec Pivot,2023.0,,,,5,11-14,,,,,,,,,,,,,,,,,,,,,
57,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"The Group's total direct economic value generated (A$Mil) in FY23 was 6,008.1.",,,,Incitec Pivot,2023.0,,,,5,,125-128,,,,,,,,,,,,,,,,,,,,
58,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Sustainability Capital,,,Incitec Pivot,2023.0,"Sustainability Capital at Incitec Pivot represents the company's commitment to integrating sustainability practices into its core operations. This initiative encompasses strategic investments to foster environmentally responsible and socially conscious business practices. Whether through eco-friendly technologies, resource-efficient processes, or community-focused initiatives, Sustainability Capital reflects Incitec Pivot's dedication to creating lasting value for the business and the broader ecosystem.",,,5,,30,,"Sustainability Capital, business practices, decarbonisation projects",2024-07-13 00:00:00,E,,,,,,,,,,,,,,,,
59,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Sustainability CAPEX,,,Incitec Pivot,2023.0,"Sustainability CAPEX at Incitec Pivot represents the company's strategic capital expenditure to advance sustainability initiatives. This financial commitment is directed toward projects and investments that enhance environmental performance, resource efficiency, and social responsibility within the organisation. Whether adopting eco-friendly technologies, improving energy efficiency, or implementing sustainable practices.",,,5,,30,,"Sustainability CAPEX, Transition Plans, Moranbah",2024-07-13 00:00:00,E,,https://www.incitecpivot.com.au/~/media/Files/IPL/Sustainability/2023%20IPL%20Sustainability%20Report/2023%20IPL%20Climate%20Change%20Report.pdf,,,,,,,,,,,,,,
60,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Environmental Steering Committee,,,Incitec Pivot,2023.0,"Incitec Pivot demonstrates its commitment to environmental stewardship through its Environmental Steering Committee. This committee is pivotal in guiding and overseeing the company's environmental initiatives, policies, and sustainability practices. Comprising experts and leaders within the organisation, the Environmental Steering Committee collaborates to set strategic objectives, monitor ecological performance, and drive continuous improvement.",,,5,53,,,"Environmental Steering Committee, DNAP business, plant managers",2024-07-13 00:00:00,"E, G",,https://www.incitecpivot.com.au/~/media/Files/IPL/Sustainability/2023%20IPL%20Sustainability%20Report/2023%20IPL%20Climate%20Change%20Report.pdf,,,,,,,,,,,,,,
61,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,201.0,Economic Performance,201-04,Financial assistance received from government,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,RAP Working Group,,Incitec Pivot,2023.0,The RAP (Reconciliation Action Plan) Working Group by Incitec Pivot is a dedicated team focused on advancing reconciliation and promoting opportunities for Indigenous Australians within the company's procurement practices. This initiative is aligned with Incitec Pivot's commitment to inclusivity and diversity in its supply chain.,,,,27,,,"RAP Working Group, Vice President Metals, three-year RAP",2024-10-11 00:00:00,G,,,,,,,,,,,,,,,,
66,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Principles for Giving,,,Incitec Pivot,2023.0,"Principles for Giving by Incitec Pivot outlines the company's commitment to responsible and impactful corporate philanthropy. These principles guide the company's charitable giving initiatives, emphasising transparency, accountability, and a focus on creating positive and sustainable outcomes in the communities where Incitec Pivot operates.",,,7,47,,,"Principles for Giving, corporate philanthropy, Dollar-for-Dollar program",11,S,,,,,,,,,,,,,,,,
68,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,,Ã¢ÂÂRaising the BarÃ¢ÂÂ program,,Incitec Pivot,2023.0,"The ""Raising the Bar"" program by Incitec Pivot is a strategic initiative to elevate local procurement practices to new heights. This program signifies Incitec Pivot's commitment to supporting local economies by prioritising and strengthening relationships with nearby suppliers and businesses.",,,,27,,,"Ã¢ÂÂRaising the BarÃ¢ÂÂ program, procurement spending, First Nations supplier",11,"S, G",,,,,,,,,,,,,,,,
70,,205.0,Anti-corruption,205-01,Operations assessed for risks related to corruption,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,,Anti-Bribery and Corruption Training,,Incitec Pivot,2023.0,"Anti-Bribery and Corruption Training by Incitec Pivot is a comprehensive program designed to educate employees and stakeholders on the principles, regulations, and ethical standards of anti-bribery and corruption practices. This training initiative is a proactive measure to ensure that everyone associated with Incitec Pivot understands the importance of conducting business with integrity and in compliance with anti-corruption laws.",,,,9,,,"Anti-Bribery and Corruption Training, business integrity, online training",2024-04-16 00:00:00,"S, G",,,,,,,,,,,,,,,,
73,,205.0,Anti-corruption,205-03,Confirmed incidents of corruption and actions taken,There have been 0 incidents of corruption during the reporting period.,,,,Incitec Pivot,2023.0,,,,11,,,,,,,,https://www.incitecpivot.com.au/~/media/Files/IPL/Sustainability/2023%20IPL%20Sustainability%20Report/2023%20IPL%20GRI%20Index%20and%20Data%20Supplement.pdf,,,,,,,,,,,,,,
74,,206.0,Anti-competitive Behavior,206-01,"Legal actions for anti-competitive behavior, anti-trust, and monopoly practices",,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,207.0,Tax,207-01,Approach to tax,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,207.0,Tax,207-02,"Tax governance, control, and risk management",,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,207.0,Tax,207-03,Stakeholder engagement and management of concerns related to tax,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,207.0,Tax,207-04,Country-by-country reporting,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,301.0,Materials,301-01,Materials used by weight or volume,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,301.0,Materials,301-02,Recycled input materials used,,,,NO DISCLOSURE,Incitec Pivot,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
