Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,Incitec Pivot products and services are vital to providing food for the world's growing population and the raw materials required to shape our cities and create renewable energy infrastructure critical to a decarbonised future.,,,,Incitec Pivot,2023.0,,,,1,3,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,The entities included in our sustainability reporting are those wholly owned and operated by IPL during the reporting period.,,,,Incitec Pivot,2023.0,,,,1,,107,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point","Incitec Pivot Limited (IPL) has produced a stand-alone Sustainability Report, reporting against the Global Reporting Initiative (GRI) Guidelines, each year since 2010.",,,,Incitec Pivot,2023.0,,,,1,1,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,"This Report contains forward-looking statements, including, but not limited to, statements regarding trends in commodity prices and supply and demand for commodities; assumed long-term scenarios; potential global responses to climate change; regulatory and policy developments; the development of specific technologies; the potential effect of possible future events on IPL and the plans, strategies and objectives of the organisation.",,,,Incitec Pivot,2023.0,,,,1,,,,,,,,https://www.incitecpivot.com.au/~/media/Files/IPL/Sustainability/2023%20IPL%20Sustainability%20Report/2023%20IPL%20GRI%20Index%20and%20Data%20Supplement.pdf,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,"Deloitte provided a limited assurance statement on our Australian greenhouse gas emissions, energy consumption and production figures from 1 July 2020 to 30 June 2022.",,,,Incitec Pivot,2023.0,,,,1,,,,,,,,https://www.incitecpivot.com.au/~/media/Files/IPL/Sustainability/2023%20IPL%20Sustainability%20Report/2023%20IPL%20GRI%20Index%20and%20Data%20Supplement.pdf,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",Incitec Pivot Limited is a leading technology supplier to the resources and agricultural sectors committed to helping create a sustainable and decarbonised world.,,,,Incitec Pivot,2023.0,,,,1,,,,,,,,https://www.incitecpivot.com.au/about-us/about-incitec-pivot-limited,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"The Group's total global employee workforce was 5,814 employees.",,,,Incitec Pivot,2023.0,,,,2024-01-28 00:00:00,,,,,,,,https://www.incitecpivot.com.au/~/media/Files/IPL/Sustainability/2023%20IPL%20Sustainability%20Report/2023%20IPL%20GRI%20Index%20and%20Data%20Supplement.pdf,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,The most common type of IPL worker who is not an employee is a contractor.,,,,Incitec Pivot,2023.0,,,,2024-01-28 00:00:00,,,,,,,,https://www.incitecpivot.com.au/~/media/Files/IPL/Sustainability/2023%20IPL%20Sustainability%20Report/2023%20IPL%20GRI%20Index%20and%20Data%20Supplement.pdf,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"The Group governance structure comprises the HSEC Committee, Audit and Risk Management Committee, and Remuneration Committee.\t",,,,Incitec Pivot,2023.0,,,,1,,,2024-03-09 00:00:00,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Quality Succession Plans,,,Incitec Pivot,2023.0,"Incitec Pivot is committed to organisational resilience and talent development through its Quality Succession Plans. These plans are thoughtfully designed to ensure a seamless transition of leadership and critical roles within the company. By identifying and nurturing internal talent, Incitec Pivot aims to build a robust pipeline of qualified individuals who can step into critical positions, fostering continuity and sustained success.",,,1,26,,,"Quality Succession Plans, Talented People, across key positions",4,G,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-11,Chair of the highest governance body,"Gregory Robinson was appointed Chairman of the Company on 11 November 2023, following the cessation of Brian Kruger as Chairman and non-executive director on 11 November 2023",,,,Incitec Pivot,2023.0,,,,1,,,6,,,,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,"The Board met regularly during the year to review the effectiveness of the organisation's strategy, business plans, and processes concerning their impacts on the economy, environment, and people, including holding its annual strategic business review.",,,,Incitec Pivot,2023.0,,,,2,2024-07-09 00:00:00,,,,,,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,"The Board has delegated the day-to-day management of IPL and the implementation of approved business plans and corporate strategies, including those to manage impacts, to the CEO, who may further delegate to senior management.",,,,Incitec Pivot,2023.0,,,,2,2024-10-11 00:00:00,,,,,,,,,,,,,,,,,,,,,
