Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
1,,Customer experience,,,,,,,
4,,Customer complaints,2023.0,2022.0,2021.0,2020.0,2019,,
5,,Retail and Commercial Australia1,328154.0,365314.0,99901.0,55561.0,62554,,
6,,New Zealand2,37475.0,37836.0,44490.0,35189.0,39249,,
7,,"1. From 2019 includes complaints relating to retail and commercial banking, lenders mortgage insurance, share investing, general insurance distribution and financial planning. 2. From 2021 includes complaints relating to personal, business, agricultural banking and funds management.",,,,,,,
10,,Complaints referred by customers to external dispute resolution bodies,2023.0,2022.0,2021.0,2020.0,2019,,
11,,Retail and Commercial Australia3,5444.0,4697.0,4290.0,4529.0,4445,,
12,,New Zealand4,61.0,42.0,42.0,41.0,37,,
13,,3. Based on volumes reported by the Australian Financial Complaints Authority (AFCA).ÃÂ 4. Based on volumes referred to external dispute resolution bodies.,,,,,,,
16,,Privacy complaints,2023.0,2022.0,2021.0,2020.0,2019,,
17,,Australia,367.0,380.0,252.0,251.0,214,,
18,,- referred to external dispute resolution body5,21.0,36.0,24.0,23.0,-,,
19,,New Zealand,169.0,162.0,187.0,141.0,167,,
20,,5. Based on volumes reported by AFCA.,,,,,,,
23,,Hardship,2023.0,2022.0,20216.0,2020.0,2019,,
24,,Customer requests for hardship assistance (Australia)7,26693.0,36326.0,112883.0,154104.0,21979,,
25,,Customer requests for hardship assistance (New Zealand)8,4441.0,3338.0,4333.0,8088.0,-,,
26,,"6. Due to the upgrade of our hardship platforms in September 2021, the number of hardship assistance applications is only for 11 months from 1 October 2020 to 30 August 2021. 7. From 2019, customer requests for hardship are measured as applications for hardship assistance, as opposed to the number of accounts flagged as receiving hardship assistance. 8. New Zealand data publicly reported from 2020.",,,,,,,
