Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
36,,2.0,General Disclosures,2-27,Compliance with laws and regulations,"In July 2022, Origin paid penalties totalling $72,696 for two penalty notices issued by the Essential Services Commission of Victoria.",,,,Origin,2023.0,,,,2,"12, 35",,,,,,,,,,,,,,,,,,,,,
37,,2.0,General Disclosures,2-28,Membership associations,"Origin is a member of AEC, APPEA, BCA, QRC, CEC, GEA, Carbon Market Institute, etc.",,,,Origin,2023.0,,,,2,2,,,,,,,,,,,,,,,,,,,,,
38,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Summer vacation programs,,,Origin,2023.0,Origin's Summer Vacation Programs exemplify our commitment to nurturing young talent and fostering a culture of learning and growth. These programs give university students a unique opportunity to gain hands-on experience and insights into the energy industry during their summer break.,,,2,38,,,"Summer vacation programs, professional training, STEM",11,S,,,,,,,,,,,,,,,,
39,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Bring your bills day,,,Origin,2023.0,"Bring Your Bills Day is an engaging and customer-centric initiative to facilitate open communication and address energy-related concerns. Today, customers are encouraged to bring their energy bills, inquiries, or issues to our dedicated teams for personalised assistance and support.",,,2,17,,,"Bring your bills day, hardship customers, face-to-face support",1,S,,,,,,,,,,,,,,,,
40,,2.0,General Disclosures,2-30,Collective bargaining agreements,"Origin ensures compliance with the employment law obligations and pays by enterprise agreements, minimum wages and other employment terms.",,,,Origin,2023.0,,,,2,38,,,,,,,,,,,,,,,,,,,,,
41,,3.0,Material Topics,3-1,Process to determine material topics,,Stakeholder publications,,,Origin,2023.0,"Stakeholder publications are critical to transparent and effective communication with our diverse stakeholders. These publications encompass a variety of documents, reports, newsletters, and updates that provide valuable insights into our business operations, sustainability initiatives, financial performance, and corporate social responsibility efforts.",,,3,46,,,"Stakeholder publications, materiality process, Origin's impacts",17,S,,,,,,,,,,,,,,,,
42,,3.0,Material Topics,3-1,Process to determine material topics,,Internal assessments,,,Origin,2023.0,"Internal assessments aimed at material topics involve a structured and systematic evaluation of significant aspects that impact the organisation and its stakeholders. These assessments focus on identifying and understanding the most critical and relevant issues related to sustainability, corporate responsibility, and business operations.",,,3,46,,,"Internal assessments, materiality process, impacts on human rights",17,S,,,,,,,,,,,,,,,,
43,,3.0,Material Topics,3-1,Process to determine material topics,,Media analysis,,,Origin,2023.0,"Media analysis is vital to assessing and understanding material topics significant to the company and its stakeholders. This process systematically monitors and analyses media sources, including news, reports, and social media, to identify emerging trends, public sentiment, and pertinent issues related to sustainability, Energy, and the broader industry.",,,3,46,,,"Media analysis, materiality process, Origin's impacts",17,S,,,,,,,,,,,,,,,,
44,,3.0,Material Topics,3-2,List of material topics,"The group FY23 material topics are customer, community, planet, people and culture.",,,,Origin,2023.0,,,,3,46,,,,,,,,,,,,,,,,,,,,,
45,,3.0,Material Topics,3-3,Management of material topics,,Energy-efficiency advice,,,Origin,2023.0,"Energy-efficiency advice is a valuable service aimed at assessing and addressing material topics related to sustainability and responsible energy consumption. This offering provides expert guidance and recommendations to individuals, businesses, and communities to optimise energy usage and reduce carbon footprint.",,,3,9,,,"Energy-efficiency advice, Financial assistance, Power On",1,S,,,,,,,,,,,,,,,,
46,,3.0,Material Topics,3-3,Management of material topics,,Grants Program,,,Origin,2023.0,"The grant program by Origin is a philanthropic initiative designed to support and invest in local communities and organisations. Through this Program, Origin provides financial assistance and resources to projects and initiatives that align with the company's values and contribute to positive social, environmental, and community outcomes.",,,3,20,,,"Grants Program, Australian not-for-profit STEM",11,S,,,,,,,,,,,,,,,,
47,,3.0,Material Topics,3-3,Management of material topics,,Origin Everyday Rewards Plan,,,Origin,2023.0,"Origin's Everyday Rewards Plan is a customer-centric program designed to provide added value and benefits to those who choose Origin as their energy provider. This Program offers a range of perks and rewards, making it more than just an energy plan.",,,3,12,,,"Origin Everyday Rewards Plan, $20 million, 4 billion",1,S,,,,,,,,,,,,,,,,
48,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"In FY23, the direct economic value generated was 17,901 million, and the immediate economic value distributed was 17,411 million.",,,,Origin,2023.0,,,,3,2,,,,,,,,,,,,,,,,,,,,,
