Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
96,,403.0,Occupational Health and Safety,403-06,Promotion of worker health,,,,NO DISCLOSURE,Aristocrat Leisure,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,,,NO DISCLOSURE,Aristocrat Leisure,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,,,,NO DISCLOSURE,Aristocrat Leisure,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,403.0,Occupational Health and Safety,403-09,Work-related injuries,The Group total recordable injuries rate FY23 was 0.46.,,,,Aristocrat Leisure,2023.0,,,,,6,,,,,,,,,,,,,,,,,,,,,
100,,403.0,Occupational Health and Safety,403-10,Work-related ill health,,,,NO DISCLOSURE,Aristocrat Leisure,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,404.0,Training and Education,404-01,Average hours of training per year per employee,,,,NO DISCLOSURE,Aristocrat Leisure,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Leadership communication,,,Aristocrat Leisure,2023.0,"Aristocrat Leisure prioritises effective leadership communication to foster organisational transparency, alignment, and engagement. Company leaders ensure employees are informed about strategic initiatives, goals, and organisational changes through regular updates, town hall meetings, and interactive platforms. This commitment to clear and open communication strengthens trust, collaboration, and the company's overall success.",,,,28,,,"Leadership communication, wellbeing initiatives, flexible work options",4,S,,,,,,,,,,,,,,,,
103,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Enterprise leadership development programs,,,Aristocrat Leisure,2023.0,"Aristocrat Leisure's Enterprise Leadership Development Programs are designed to cultivate and empower future leaders. These programs equip participants with the skills, knowledge, and insights necessary to drive innovation and lead effectively in a dynamic business environment through tailored training, mentorship, and experiential learning opportunities. By investing in developing its talent pipeline, Aristocrat Leisure ensures a strong leadership bench capable of navigating the company towards sustained growth and success.",,,,29,,,"Enterprise leadership development programs, Retention of Talent, Talent management",4,S,,,,,,,,,,,,,,,,
104,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,IP awareness campaign,,,Aristocrat Leisure,2023.0,"Aristocrat Leisure's IP awareness campaign aims to educate employees about the importance of intellectual property rights and protection. Through workshops, training sessions, and informational materials, the campaign raises awareness about identifying, safeguarding, and respecting intellectual property assets within the company. By fostering a culture of IP awareness, Aristocrat Leisure strengthens its commitment to innovation, creativity, and ethical business practices.",,,,34,,,"IP awareness campaign, Intellectual Property, multiple touchpoints",4,S,,,,,,,,,,,,,,,,
105,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Information security training program,,,Aristocrat Leisure,2023.0,"Aristocrat Leisure's Information Security Training Program provides employees with comprehensive knowledge and skills to mitigate cybersecurity risks effectively. Employees learn best practices for data protection, phishing prevention, and incident response through interactive modules, simulations, and real-world examples. By investing in information security training, Aristocrat Leisure strengthens its defences against cyber threats and cultivates a security-conscious culture across the organisation.",,,,31,,,"Information security training program, Cyber Security, Controlling Information Assets",4,S,,,,,,,,,,,,,,,,
106,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Compliance training programs,,,Aristocrat Leisure,2023.0,"Aristocrat Leisure's Compliance Training Programs offer employees comprehensive education on industry regulations and internal policies to ensure adherence to legal and ethical standards. Engaging modules and assessments help employees gain a deep understanding of relevant compliance requirements. By prioritising compliance training, Aristocrat Leisure fosters a culture of integrity and accountability, mitigating risks and upholding its reputation as a responsible corporate citizen.",,,,33,,,"Compliance training programs, Non-Gaming Regulatory Environment, Laws and Regulations",4,S,,,,,,,,,,,,,,,,
