Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,"Aristocrat Leisure Limited (ASX: ALL) is a global entertainment and content creation company powered by technology to deliver industry-leading casino games. It is also a top-tier mobile games publisher with over 7,800 employees in over 20 locations worldwide. Aristocrat offers diverse products and services, including electronic gaming machines, casino management systems, free-to-play mobile games, and online real-money games.",,,,Aristocrat Leisure,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"Aristocrat entities include Aristocrat International, Video Gaming Technologies Inc., Product Madness Inc., Big Fish Games Inc., AI (Puerto Rico) Ltd., and Roxor Gaming Ltd.",,,,Aristocrat Leisure,2023.0,,,,,,106,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",FY23 Aristocrat Leisure Limited Annual Report for the financial year ended 30 September 2023 complies with reporting requirements and contains statutory financial statements. Contact: corporateaffairs@aristocrat.com,,,,Aristocrat Leisure,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,"Segment profit represents earnings before interest and tax and before significant items detailed on page 18, such as charges for D&D expenditure, amortisation of acquired intangibles, and corporate costs. These amounts are disclosed in the Group's statement of profit or loss. Constant currency amounts refer to 2023 results restated using exchange rates applied in 2022.",,,,Aristocrat Leisure,2023.0,,,,,,22,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,Pricewaterhouse provides external assurance for the FY23 reporting period.,,,,Aristocrat Leisure,2023.0,,,,,,63,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",The Company is a regulated gaming product approved for use in over 325 licensed jurisdictions and available in over 100 countries.\t,,,,Aristocrat Leisure,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"The Group has 7,800 employees around the world.",,,,Aristocrat Leisure,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,,,,NO DISCLOSURE,Aristocrat Leisure,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"During the reporting period, the Board had three principal committees who would assist in carrying out their responsibilities. These are the audit, people and culture, and regulatory and compliance committees.",,,,Aristocrat Leisure,2023.0,,,,,,,6,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,The Board does not have a designated nomination committee; the entire Board is responsible for and oversees nominations and governance.,,,,Aristocrat Leisure,2023.0,,,,,,,8,,,,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-11,Chair of the highest governance body,Neil Chatfield is the chairman during the reporting period.,,,,Aristocrat Leisure,2023.0,,,,,,9,,,,,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,"The CEO is accountable to the Board, which oversees the CEO's decisions and actions and the Group's progress toward achieving the Board's short-, medium-, and long-term objectives.",,,,Aristocrat Leisure,2023.0,,,,,,,2,,,,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,"The BoarBoard authorised the CEO to oversee the day-to-day business and operations within the limits of specific authorities set out in the delegations approved by the BoarBoarde CEO has, in turn, approved sub-delegations of authority that apply to management.",,,,Aristocrat Leisure,2023.0,,,,,,,2,,,,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,"The Board of Aristocrat Leisure Framework Limited (Aristocrat or Company) is committed to maintaining high standards of adequate corporate governance arrangements to help create, protect, and enhance shareholder value and the Company's future sustainability.",,,,Aristocrat Leisure,2023.0,,,,,,,1,,,,,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-15,Conflict of interest,"Aristocrats have a stringent conflict of interest policy, ensuring transparency and ethical conduct in all business dealings. Employees must disclose potential conflicts and adhere to strict guidelines to maintain integrity and trust within the Company.",,,,Aristocrat Leisure,2023.0,,,,,,,14,,,,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-16,Communication of critical concerns,,Global Whistleblower Policy,,,Aristocrat Leisure,2023.0,Aristocrat Leisure's Global Whistleblower Policy aims to foster a culture of transparency and accountability within the company. It empowers employees to report any unethical behaviour or misconduct they witness. The policy ensures swift action by providing a confidential platform for disclosures and upholds the company's commitment to integrity and ethical standards worldwide.,,,,,,13,"Global Whistleblower Policy, reportable conduct, criminal activity",16,G,,,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-17,Collective knowledge of the highest governance body,"Aristocrat's board skills and experience include executive leadership, capital management, corporate finance, global business experience, risk management, financial reporting, legal, digital technology, and remuneration.",,,,Aristocrat Leisure,2023.0,,,,,,,3,,,,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-18,Evaluation of the performance of the highest governance body,"The BoarBoardth assistance, where necessary or appropriate, from external consultants) regularly review the performance of the BoarBoards committees and each Director.",,,,Aristocrat Leisure,2023.0,,,,,,,8,,,,,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-19,Remuneration policies,"Aristocrat's remuneration principles consist of aligning shareholder interest, encouraging value-based behaviours, linking to business outcomes, and robust risk governance.",,,,Aristocrat Leisure,2023.0,,,,,,38,,,,,,,,,,,,,,,,,,,,
20,,2.0,General Disclosures,2-20,Process to determine remuneration,"Aristocrat's remuneration structure consists of fixed, short-term, and long-term incentives.",,,,Aristocrat Leisure,2023.0,,,,,,38,,,,,,,,,,,,,,,,,,,,
