Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
70,,303.0,Water and Effluents,303-04,Water discharge,,,,NO DISCLOSURE,Boral,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,303.0,Water and Effluents,303-05,Water consumption,"In FY23, we used an estimated 1.2 gigalitres of municipal water in our operations.",,,,Boral,2023.0,,,,,,29,,,,,,,,,,,,,,,,,,,,
72,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",Our land management efforts are integral to avoiding adverse impacts on plant and animal species diversity at and around our operational sites.,,,,Boral,2023.0,,,,,,30,,,,,,,,,,,,,,,,,,,,
73,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity","We have management actions for all sites identified as potentially impacting protected biodiversity values. We continue to manage biodiversity offset sites at Coolumburra, NSW, and Narangba and Ormeau, Queensland.",,,,Boral,2023.0,,,,,,30,,,,,,,,,,,,,,,,,,,,
74,,304.0,Biodiversity,304-03,Habitats protected or restored,"The 960-hectare offset site at Coolumburra supports five native vegetation community types that provide a habitat for two threatened species, the koala and the large-eared pied bat (LEPB). Registering the land as a Stewardship Site will generate more than 3,600 ecosystem credits, which recognise the value of the vegetation and the habitat present on the land, combined with more than 7,000 species credits recognising the presence of koalas and LEPBs. Most of the credits generated will go towards meeting BoralÃ¢ÂÂs biodiversity offset obligations for new and progressive works at the Peppertree Quarry and the Marulan South Limestone Mine.",,,,Boral,2023.0,,,,,,30,,,,,,,,,,,,,,,,,,,,
75,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,Boral,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,FY19 baseline CO2-e emissions Scope 1 and 2: 1.8m tonnes. The Boral FY25 target from an FY19 base year is a 12% to 14% reduction in absolute Scope 1 and 2 emissions.,,,,Boral,2023.0,,,,,,23,,,,,,,,,,,,,,,,,,,,
77,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,FY19 baseline CO2-e emissions Scope 1 and 2: 1.8m tonnes. The Boral FY25 target from an FY19 base year is a 12% to 14% reduction in absolute Scope 1 and 2 emissions.,,,,Boral,2023.0,,,,,,23,,,,,,,,,,,,,,,,,,,,
78,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,Baseline FY19: Scope 3 FY 2.3m tonnes,,,,Boral,2023.0,,,,,,23,,,,,,,,,,,,,,,,,,,,
79,,305.0,Emissions,305-04,GHG emissions intensity,We also import clinker and purchase cement domestically. Reducing the carbon intensity of our clinker and cement purchases over time will be one lever to help reduce our Scope 3 emissions.,,,,Boral,2023.0,,,,,,25,,,,,,,,,,,,,,,,,,,,
80,,305.0,Emissions,305-05,Reduction of GHG emissions,,BoralÃ¢ÂÂs pragmatic approach to decarbonisation,,,Boral,2023.0,"As a manufacturer of emissions-intensive products, we must continue Boral's pragmatic approach to decarbonisation, ensuring sustainable and economic progress. To that end, we are actively investigating technology-driven opportunities to accelerate that journey.",,,,,"5, 13",,"Decarbonisation, Technology-driven, Emissions-intensive","9, 13",E,,,,,,,,,,,,,,,,
81,,305.0,Emissions,305-05,Reduction of GHG emissions,,The Boral advantage Ã¢ÂÂ ZEPÃÂ®ÃÂ technology,,,Boral,2023.0,"Our lower carbon concrete products replace cement with supplementary cementitious materials, such as ground-granulated blast furnace slag and fly ash, and use proprietary ZEPÃÂ® binder technology to produce concrete with lower embodied carbon concrete while maintaining and/or improving engineering outcomes for our customers.",,,,,"5, 26",,"Lower Carbon Concrete, Supplementary Materials, ZEPÃÂ® Binder","9, 13",E,,,,,,,,,,,,,,,,
82,,305.0,Emissions,305-05,Reduction of GHG emissions,,Net zero concrete offering withÃÂ additional carbon offsetting,,,Boral,2023.0,"For customers seeking a fully net zero concrete for their project, we supply an integrated package of any concrete covered under a current registered Environmental Product Declaration (EPD) with credible carbon offsets. This offering is certified under Australia's primary carbon-neutral standard, Climate Active.",,,,,"22, 26",,"Net Zero Concrete, Environmental Product Declaration, Carbon Offsets","9, 13",E,,,,,,,,,,,,,,,,
83,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,Boral,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
