Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
68,,302.0,Energy,302-03,Energy intensity,"In FY23, the full energy intensity of GJ/Troy oz was 9.71.",,,,Northern Star Resources,2023.0,,,,4,,,,,,,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-performance-data-tables.xlsx,,,,,,,,,,,,,,
69,,302.0,Energy,302-04,Reduction of energy consumption,,,,NO DISCLOSURE,Northern Star Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,302.0,Energy,302-04,Reduction of energy consumption,,,Solar array,,Northern Star Resources,2023.0,"A solar array at Northern Star refers to a collection of solar panels or photovoltaic modules installed at the company's facilities. These solar arrays harness solar energy from the sun to generate electricity. Northern Star's use of solar arrays demonstrates its commitment to renewable energy and sustainability, reducing its environmental footprint by producing clean energy and decreasing reliance on traditional power sources.",,,,16,,,"Solar array, FY24+, Climate change actions",2023-07-13 00:00:00,E,,,,,,,,,,,,,,,,
71,,302.0,Energy,302-04,Reduction of energy consumption,,,Zenith Energy,,Northern Star Resources,2023.0,"An agreement with Zenith Energy at Northern Star likely entails a partnership or contract with Zenith Energy, which provides energy solutions and services. This agreement may encompass various aspects, such as energy supply, infrastructure development, or other energy-related services.",,,,66,,,"Zenith Energy, long-term Power Purchase Agreement, renewable energy at Jundee",2023-07-13 00:00:00,E,,,,,,,,,,,,,,,,
72,,302.0,Energy,302-04,Reduction of energy consumption,,,33kV network,,Northern Star Resources,2023.0,"The 33kV network at Northern Star refers to an electrical power distribution system operating at a voltage level of 33,000 volts. This network supplies electricity to various components of Northern Star's mining operations, including equipment, facilities, and infrastructure.",,,,68,,,"33kV network, infrastructure upgrades, introduce renewable energy",2023-07-13 00:00:00,E,,,,,,,,,,,,,,,,
73,,302.0,Energy,302-04,Reduction of energy consumption,,,Battery electric mining,,Northern Star Resources,2023.0,"Battery-electric mining at Northern Star involves using battery-powered electric vehicles and equipment in the company's mining operations. This transition to electric mining vehicles is a part of Northern Star's commitment to reducing its environmental impact, increasing energy efficiency, and improving worker safety.",,,,68,,,"Battery electric mining, Investing in research, dynamic charging technology",2023-07-13 00:00:00,E,,,,,,,,,,,,,,,,
74,,302.0,Energy,302-04,Reduction of energy consumption,,,,,Northern Star Resources,2023.0,,,,4,,,,,,,,,,,,,,,,,,,,,,
75,,302.0,Energy,302-05,Reductions in energy requirements of products and services,,,,NO DISCLOSURE,Northern Star Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,303.0,Water and Effluents,303-01,Interactions with water as a shared resource,"Most of the group sites exist in areas with high baseline water stress, and the group are committed to using and managing this valuable resource sustainably to ensure shared users and the environment are not adversely impacted.",,,,Northern Star Resources,2023.0,,,,4,90,,,,,,,,,,,,,,,,,,,,,
77,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,Water Management Plans,,,Northern Star Resources,2023.0,"Water Management Plans at Northern Star are comprehensive strategies for responsible and sustainable water use within our operations. These plans outline how we source, manage, and monitor water resources while minimising environmental impact and ensuring compliance with regulations.",,,4,90,,,"Water Management Plans, Northern StarÃ¢ÂÂs Global Water Standard, water-related risks",2023-06-14 00:00:00,E,,,,,,,,,,,,,,,,
78,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,Comprehensive water balances,,,Northern Star Resources,2023.0,"Comprehensive water balances at Northern Star represent a detailed assessment of water usage and distribution within our operations. These analyses track the sources of water, its various uses, and how it is managed, reused, or discharged.",,,4,90,,,"Comprehensive water balances, water criticality, baseline water stress",2023-06-14 00:00:00,E,,https://www.nsrltd.com/sustainability/environmental-stewardship,,,,,,,,,,,,,,
79,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,Water conservation and reduction projects,,,Northern Star Resources,2023.0,"Water conservation and reduction projects at Northern Star are initiatives aimed at minimising water usage and optimising its efficiency within our operations. These projects focus on implementing technologies and practices that reduce water consumption, recycle and reuse water, and lessen environmental impacts.",,,4,90,,,"Water conservation and reduction projects, tailings thickener, plant vaporisers",2023-06-14 00:00:00,E,,,,,,,,,,,,,,,,
80,,303.0,Water and Effluents,303-03,Water withdrawal,"The total fresh and other water withdrawn (ML) volume was 52,531.\t",,,,Northern Star Resources,2023.0,,,,4,90,,,,,,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-performance-data-tables.xlsx,,,,,,,,,,,,,,
81,,303.0,Water and Effluents,303-04,Water discharge,"The total volume of water recycled/reused (ML) was 14,039.",,,,Northern Star Resources,2023.0,,,,4,90,,,,,,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-performance-data-tables.xlsx,,,,,,,,,,,,,,
82,,303.0,Water and Effluents,303-05,Water consumption,"The net volume of fresh and other water consumed (ML) was 24,814.",,,,Northern Star Resources,2023.0,,,,5,90,,,,,,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-performance-data-tables.xlsx,,,,,,,,,,,,,,
83,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",,Biodiversity survey,,,Northern Star Resources,2023.0,"A biodiversity survey at Northern Star systematically assesses the variety of plant and animal species in the areas surrounding our operations. These surveys help us understand and monitor the local ecosystems, identify potential impacts of our activities, and develop strategies to protect and preserve biodiversity.\t",,,5,84,,,"Biodiversity survey, natural environments, biodiversity values",15,E,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-biodiversity-values.pdf,,,,,,,,,,,,,,
84,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,,NO DISCLOSURE,Northern Star Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,Mitigation hierarchy,,Northern Star Resources,2023.0,"The Mitigation Hierarchy at Northern Star is a structured approach used to address and mitigate the potential impacts of our operations on biodiversity. This hierarchy involves a series of steps, including avoidance, minimisation, restoration, and offsetting, to ensure responsible management of our activities within environmentally sensitive areas.",,,5,84,,,"Mitigation hierarchy, avoid, minimise, rehabilitate, offset",15,E,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-biodiversity-values.pdf,,,,,,,,,,,,,,
86,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,Malleefowl monitoring program,,Northern Star Resources,2023.0,"The Malleefowl Monitoring Program at Northern Star is a conservation initiative dedicated to tracking and protecting the Malleefowl, an endangered ground-dwelling bird species. This program involves regular monitoring and assessment of Malleefowl populations and their habitats in our operating regions.",,,5,84,,,"Malleefowl monitoring program, Carosue Dam, additional environmental team",15,E,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-biodiversity-values.pdf,,,,,,,,,,,,,,
87,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,Removal of weeds,,Northern Star Resources,2023.0,Removing weeds at Northern Star is a proactive approach to managing invasive plant species in the areas surrounding our operations. This effort involves systematically identifying and eliminating weeds that can harm local ecosystems and native vegetation.,,,5,84,,,"Removal of weeds, Reclamation, Closure Preparedness",15,E,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-biodiversity-values.pdf,,,,,,,,,,,,,,
88,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,Infill planting,,Northern Star Resources,2023.0,Infill planting at Northern Star is a reforestation and habitat restoration practice involving strategically planting native vegetation in designated areas. This initiative aims to enhance our operational regions' ecological balance and biodiversity.,,,5,84,,,"Infill planting, Reclamation, Kanowna Belle",15,E,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-biodiversity-values.pdf,,,,,,,,,,,,,,
89,,304.0,Biodiversity,304-03,Habitats protected or restored,,,,NO DISCLOSURE,Northern Star Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,304.0,Biodiversity,304-03,Habitats protected or restored,,,Malleefowl habitat,,Northern Star Resources,2023.0,"Malleefowl habitat at Northern Star refers to the areas within the company's operational regions where the habitat of the Malleefowl, a ground-dwelling bird native to Australia, can be found. Northern Star's commitment to preserving Malleefowl habitat may involve protective measures to ensure mining activities do not disrupt the bird's nesting and feeding areas.",,,,84,,,"Malleefowl habitat, Water & Biodiversity stewardship, Freehold land",15,E,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-biodiversity-values.pdf,,,,,,,,,,,,,,
91,,304.0,Biodiversity,304-03,Habitats protected or restored,,,Protected butterfly species,,Northern Star Resources,2023.0,Protected butterfly species at Northern Star indicate the presence of butterfly species in the company's operational areas that are legally protected due to their conservation status. Northern Star may implement measures to preserve these butterflies' habitats and well-being.,,,,84,,,"Protected butterfly species, Goldfields Region, Water & Biodiversity stewardship",15,E,,https://www.nsrltd.com/awcontent/web/images/directors/fy23-biodiversity-values.pdf,,,,,,,,,,,,,,
