Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2,,Greenhouse Gas (GHG) emissions,,,,,,,,,,
4,,"Operational GHG emissions by asset class and total, including performance against targets and goals1",,,,,,,,,,
5,,Year-end 30 June,SASB,GRI,UoM,FY23,FY22,FY21,,,,
7,,Gas Infrastructure,,,,,,,,,,
8,,Scope 1,,,t CO2-e,598218.101905,617204.650442,558744,,,,
9,,Scope 2 (market method),,,t CO2-e,0,10635.654385,8660,,,,
10,,Total Scope 1 and Scope 2 (market method) (gross),EM-MD-110a.1 IF-EU-110a.1,,t CO2-e,598218.101905,627840.304827,567404,,,,
11,,Scope 2 (location method),,,t CO2-e,9578.317657,10635.654385,8660,,,,
13,,Scope 1 adjustment (due to re-baselining for NGER method change for natural gas storage fugitive emissions),,,t CO2-e,0,0,36056.7,,,,
14,,Scope 1 adjustment (due to re-baselining for Orbost divestment),,,t CO2-e,-66235.917371,-70971.32152,-43948,,,,
15,,Scope 1 adjustment (due to re-baselining for historical reporting error associated with fuel gas emissions at Moomba compressor station),,,t CO2-e,0,10873,6528,,,,
16,,Scope 1 adjustment (due to re-baselining for NGER calculation change for gas distribution fugitive emissions),,,t CO2-e,0,-14034.828101,-13691.563138,,,,
17,,Scope 2 adjustment (due to rebaselining for Orbost divestment),,,t CO2-e,0,-37.538936,-92,,,,
18,,Total Scope 1 and Scope 2 (adjusted) (gross),EM-MD-110a.1 IF-EU-110a.1,,t CO2-e,531982.184535,553669.61627,552257.136862,,,,
20,,Gas Infrastructure emissions change compared to base year (gross),,,t CO2-e,-20274.952328,1412.479408,-,,,,
21,,,,,%,-0.036713,0.002558,-,,,,
23,,Carbon offsets surrendered in FY23 for FY22 and FY232,,,t CO2-e,7363.035076,19536.964924,-,,,,
24,,Carbon offsets to be surrendered in FY24 for FY23 true-up,,,t CO2-e,9400,-,-,,,,
26,,Total Scope 1 and Scope 2 (net),EM-MD-110a.1 IF-EU-110a.1,,t CO2-e,515219.149459,534132.651346,-,,,,
28,,Gas Infrastructure emissions change compared to base year (net),EM-MD-110a.1 IF-EU-110a.1,,t CO2-e,-37037.987403,-18124.485516,-,,,,
29,,,,,%,-0.067067,-0.033,-,,,,
31,,Power Generation Infrastructure,,,,,,,,,,
32,,Scope 1,,,t CO2-e,781029.031594,875740.954394,871083,,,,
33,,Scope 2 (market method),,,t CO2-e,0,2565.909959,2138,,,,
34,,Total Scope 1 and Scope 2 (market method) (gross),IF-EU-110a.2,,t CO2-e,781029.031594,878306.864353,873221,,,,
35,,Scope 2 (location method),,,t CO2-e,1140.766355,2565.909959,2138,,,,
37,,Scope 1 adjustment,,,t CO2-e,0,-,-,,,,
38,,Scope 2 adjustment,,,t CO2-e,0,-,-,,,,
39,,Total Scope 1 and Scope 2 (adjusted) (gross),IF-EU-110a.2,,t CO2-e,781029.031594,878306.864353,873221,,,,
41,,Total electricity generation,,,MWh,2864312.966286,3124932.121158,3031642.292376,,,,
42,,Power generation intensity,,,t CO2-e / MWh,0.272676,0.281064,0.288036,,,,
44,,Power generation emissions intensity change compared to base year (gross),IF-EU-110a.2,,t CO2-e / MWh,-0.01536,-0.006971,-,,,,
