Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,"Altium Limited, ACN 009 568 772 (Altium, we, our, or Company), develops software for the design of electronic products and provides an online collaboration platform to facilitate their manufacturing. Our software tools empower and connect printed circuit board (PCB) designers, part suppliers, and manufacturers to develop and manufacture electronics products faster and more efficiently than ever before. Altium is listed on the Australian Securities Exchange (ASX: ALU).",,,,Altium,2023.0,,,,,4,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"Design Software (Altium Designer and Enterprise) and Cloud Platform (Altium 365, Nexar and Octopart)",,,,Altium,2023.0,,,,,,11,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point","At the end of 30 June 2023, Suite 3, Level 6 Tower B, The Zenith 821 Pacific Highway Chatswood NSW 2067 Australia",,,,Altium,2023.0,,,,,6,2,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,There have been no significant changes to the state of affairs of the Group during the year.,,,,Altium,2023.0,,,,,,26,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,KPMG provides external assurance.,,,,Altium,2023.0,,,,,,2,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,,"The ""file-less"" data",,Altium,2023.0,"Co-simulation and Co-Design capabilities that connect the ECAD domain to the simulation and MCAD domains have been improved this year, marked by the announcement of integration programmes with Ansys and Siemens NX. The Ã¢ÂÂfile-lessÃ¢ÂÂ data exchange between systems brings collaboration to a new level, improving rigour and simplifying usability.",,,,,"5, 12",,"Co-simulation, Co-Design, Integration",9,E,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,,Bill of Materials (BOM) Management,,Altium,2023.0,"Bill of Materials (BOM) Management, a fundamental electronics lifecycle management system component, was delivered to early adopter customers with a BOM scrubbing capability. It will appeal to the procurement professional, underpinning our strategy to support collaboration between value chain stakeholders by delivering expanded capabilities for a wider set of personas. BOM Management provides an entry point to the platform that does not require native Altium design files for access and elevates the BOM to a first-class position concerning digital asset management.\t",,,,,"13, 14",,"BOM Management, Procurement, Collaboration",9,S,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,,Multi-CAD strategy,,Altium,2023.0,"Other exciting developments on Altium 365 include the advancement of our multi-CAD strategy with the introduction of support for the ODB++ format, a widely used data format supported by most solutions from eCAD vendors, and the new assembly app that targets the technician persona, streamlining the manual assembly and inspection of prototype boards. Support for additional ECAD vendors on the platform will be announced shortly, positioning Altium 365 as an inclusive, open platform for the broader electronics design community.\t",,,,,"13, 14",,"Multi-CAD Strategy, ODB++ Support, Inclusivity",9,S,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,,Ansys Co-Simulation integration,,Altium,2023.0,"Nexar is the basis for the Ansys Co-Simulation integration, which has made it easy not only for board-level information to be exchanged between the authoring tools but also makes commenting and markup straightforward, abstracting the complexities that would otherwise be encountered by providing a single, unified information model.",,,,,14,,"Nexar Integration, Co-Simulation, Information Model",9,S,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,,"""Designer Assist"" simulation model",,Altium,2023.0,"Similarly, the same approach works with Hexagon in the Ã¢ÂÂDesigner AssistÃ¢ÂÂ simulation model for the platform-to-platform integration between Altium 365 and Hexagon Nexus. Thermal simulation capabilities were democratized and delivered as a proof of concept for a Ã¢ÂÂsimulation as a serviceÃ¢ÂÂ experience in which the user does not have to be a simulation expert in a compressed timescale, thanks to Nexar.",,,,,"14, 15",,"Hexagon Nexus Integration, Simulation, Innovation",9,S,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,,Strategic and Operational risk,,Altium,2023.0,"Altium balances achieving long-term strategic objectives with achieving short-term commitments. It devotes significant time and resources to developing, monitoring, and reviewing its strategic direction, including the right balance between investment in the business and EBITDA margin. There are dedicated strategy sessions at the board level, teams assigned to programs critical to our strategy, and robust dashboards to monitor and highlight progress and risks. EY has been engaged in risk management for the company.\t",,,,,18,,"Strategic Objectives, Monitoring, Risk Management",8,G,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",,,Innovation Risk Mitigation,,Altium,2023.0,"Innovation is central to the Altium strategic vision. The Company Leadership Team devotes considerable time and intellect to creating and maintaining a long-term, ambitious, innovative view. The strategy is assessed in the context of competition, technology developments and emerging threats.",,,,,18,,"Innovation, Long-term Vision, Competition",9,G,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-7,Employees,,,Employer brand and recruitment strategy,,Altium,2023.0,"During FY23, we re-imagined our employer brand and recruitment strategy. We focused on branding as a premier technology employer, seeking to create a competitive advantage in attracting rising star talent. Part of this was to establish the core pillars of our employer brand. These are four core pillars that set us apart and are uniquely AltiumÃ¢ÂÂs",,,,,10,15,"Employer Branding, Recruitment, Talent Attraction",8,S,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-8,Workers who are not employees,,,,NO DISCLOSURE,Altium,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-9,Governance structure and composition,"The Directors determine the BoardÃ¢ÂÂs size and composition within the limits prescribed by AltiumÃ¢ÂÂs Constitution, which requires a Board of between three and nine Directors. The CompanyÃ¢ÂÂs Board currently comprises five Directors, including three Non-executive Directors and two Executive Directors (CEO), Mr Aram Mirkazemi and President, Mr Sergiy Kostynsky)",,,,Altium,2023.0,,,,,,,3,,,,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,"Each Executive and Non-executive DirectorÃ¢ÂÂs term of appointment is subject to the provisions of the Corporations Act, the ASX Listing Rules, and AltiumÃ¢ÂÂs Constitution (as applicable to the relevant Director). New Non-executive Directors (appointed by the Board as casual vacancies) must seek election as directors at the Annual General Meeting (AGM) following their appointment. They will then stand for re-election on a rotational basis with other Directors. No Director (other than the CEO) may hold office without re-election following the third AGM following their appointment or three years, whichever is longer.",,,,Altium,2023.0,,,,,,,4,,,,,,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-11,Chair of the highest governance body,Non-Executive Chairman Samuel Weiss,,,,Altium,2023.0,,,,,,2,,,,,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,"The role of the Board is to demonstrate leadership and provide overall strategic guidance, enhance the interests of AltiumÃ¢ÂÂs shareholders, employees, and customers, and ensure Altium and its controlled entities, together referred to as the Ã¢ÂÂGroupÃ¢ÂÂ, are properly managed. The roles and responsibilities of the Board and management are set out in a Board Charter.",,,,Altium,2023.0,,,,,,,3,,,,,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,"The Board has delegated authority for the operations and administration of the Altium Group to the Chief Executive Officer (CEO), including day-to-day management, implementation of corporate strategy, and providing the Board with accurate, timely and clear information on AltiumÃ¢ÂÂs operations to enable the Board to perform its functions. The CEO is accountable to the Board for exercising this delegated authority and that of the management group of Altium.",,,,Altium,2023.0,,,,,,,3,,,,,,,,,,,,,,,,,,,
