Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,WHSP is an investment company with a diversified portfolio of investments across various industries and asset classes.,,,,Washington H Soul Pattinson Company,2023.0,,,,,,26,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"The WHSP Group includes WHSP and its subsidiaries. Subsidiaries are entities over which WHSP has control. In addition to subsidiaries that are part of WHSP's direct operations, the WHSP Group includes companies in WHSP's investment portfolio that are wholly owned subsidiaries or that WHSP controls for accounting purposes.",,,,Washington H Soul Pattinson Company,2023.0,,,,,,26,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",The reporting period is the 12 months ended 31 July 2023 (FY23). The previous reporting period is the 12 months ended 31 July 2022 (FY22).,,,,Washington H Soul Pattinson Company,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,,,,NO DISCLOSURE,Washington H Soul Pattinson Company,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,Ernst & Young,,,,Washington H Soul Pattinson Company,2023.0,,,,,,80,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","In 2023, we celebrated 120 years as an Australian listed public company and our successful evolution from humble retail beginnings to a diversified investment house ranked in the ASX top 50 companies by market capitalisation. Our current portfolio encompasses over 200 individual investments in private, public, and tangible assets across various industries.",,,,Washington H Soul Pattinson Company,2023.0,,,,,,Cover,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"Today, WHSP employs a workforce of 51 people with an office based in Sydney, Australia.",,,,Washington H Soul Pattinson Company,2023.0,,,,,,Cover,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,Interns: 10 people,,,,Washington H Soul Pattinson Company,2023.0,,,,,,77,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"WHSP Board, Board Audit Committee, Management Investment Committee, Board People, Culture and Remuneration Committee, Board Risk Committee, Management Risk Committee, Chief Executive Officer (CEO)",,,,Washington H Soul Pattinson Company,2023.0,,,,,,59,,,,,,,,,,,,,,,,,,,,
