Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
140,,403.0,Occupational Health and Safety,403-06,Promotion of worker health,"When people are provided with the necessary tools, they have access to the required resources, equipment, information, and support to ensure their safety and wellbeing in the workplace. This concept encompasses tangible and intangible assets that empower individuals to identify, address, and mitigate safety hazards effectively.",,,,Auckland International Airport,2023.0,,,,,,74,,,,,,,,,,,,,,,,,,,,
141,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,Crisis Management Team (CMT),,,Auckland International Airport,2023.0,"The company has a Crisis Management Team (CMT), comprised of leadership team members and senior employees from across the business, which has an established governance structure to manage fast-evolving risk situations robustly and practically. The CMT makes strategic decisions, business responses, emergency communications, staff health and welfare, and government relations decisions.",,,,,75,,"Crisis, Management, Team",3.8,S,,,,,,,,,,,,,,,,
142,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,,Safety policy statement,,,Auckland International Airport,2023.0,"A safety policy statement is a formal declaration or document issued by an organization to outline its commitment, objectives, and principles regarding safety in the workplace. It communicates the organization's dedication to creating and maintaining a safe and healthy work environment for its employees, contractors, visitors, and other stakeholders.",,,,,74,,"HSE, Safety, Policy",3.8,S,,,,,,,,,,,,,,,,
143,,403.0,Occupational Health and Safety,403-09,Work-related injuries,,,,NO DISCLOSURE,Auckland International Airport,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,403.0,Occupational Health and Safety,403-10,Work-related ill health,,,,NO DISCLOSURE,Auckland International Airport,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,404.0,Training and Education,404-01,Average hours of training per year per employee,,,,NO DISCLOSURE,Auckland International Airport,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Future Director Program,,,Auckland International Airport,2023.0,The Board is committed to supporting the next generation in governance in New Zealand as part of the Future Director Programme administered by the New Zealand Institute of Directors. The appointment of Sarah brings additional experience to the AIAL Board with areas of high competence in Technology & Digital and Retail skills.,,,,,78,,"Future, Director, Upgrading",4.8,S,,,,,,,,,,,,,,,,
147,,404.0,Training and Education,404-03,Percentage of employees receiving regular performance and career development reviews,"All employees participate in regular performance and development reviews, with end-of-year review outcomes informing decisions regarding remuneration adjustments by company policy.",,,,Auckland International Airport,2023.0,,,,,,86,,,,,,,,,,,,,,,,,,,,
148,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,"Auckland Airport has an equal representation of women and men on its Board, with the chairs of three of its committees being women. Another of the company's diversity objectives is attracting and retaining a diverse workforce with 50 nationalities.",,,,Auckland International Airport,2023.0,,,,,,79,,,,,,,,,,,,,,,,,,,,
149,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,,,,NO DISCLOSURE,Auckland International Airport,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,,,NO DISCLOSURE,Auckland International Airport,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,,,,NO DISCLOSURE,Auckland International Airport,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,"Auckland Airport supports the protection of human rights. It is guided by principles such as those in the UN Global Compact, the United Nations Universal Declaration of Human Rights, the UN Convention on the Rights of the Child and the International Labour Organisation (ILO). Auckland Airport ensures that all work is voluntary and will not traffic persons or use any enslaved person, bonded, child labour or prison labour.",,,,Auckland International Airport,2023.0,,,,,,,,,,,,Location from Modern Slavery Company Policy Page 3,,,,,,,,,,,,,,
153,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,,,NO DISCLOSURE,Auckland International Airport,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,,,,NO DISCLOSURE,Auckland International Airport,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,411.0,Rights of Indigenous Peoples,411-01,Incidents of violations involving rights of indigenous peoples,,,,NO DISCLOSURE,Auckland International Airport,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
