Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
114,,403.0,Occupational Health and Safety,403-10,Work-related ill health,No incidents,,,,NEXTDC,2023.0,,,,,53,,,,,,,,,,,,,,,,,,,,,
115,,404.0,Training and Education,404-01,Average hours of training per year per employee,,,,NO DISCLOSURE,NEXTDC,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,FASTLEAD,,,NEXTDC,2023.0,"A 6-month coaching program called FASTLEAD, run by HFL (Harbour Future Leaders) aims to build our leaders' capabilities by building essential skills, knowledge and the confidence to transition from individual contributors to influential business leaders.",,,,45,,,"Leadership Development, Coaching Program, Transition Skills","4, 8",S,10.0,,,,,,,,,,,,,,,
117,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,NEXTDC's educational assistance program,,,NEXTDC,2023.0,"NEXTDC's educational assistance program is in place to assist employees who wish to undertake a qualification or course to further their professional development. In FY23, we saw several employees take up this opportunity and begin their journey towards diplomas and graduate diplomas, bachelor's degrees, and MBAs.",,,,45,,,"Educational Assistance, Professional Development, Qualification Support","4, 8",S,10.0,,,,,,,,,,,,,,,
118,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,The Key Talent Initiative (KTI),,,NEXTDC,2023.0,"The Key Talent Initiative (KTI) has continued for the third year and seeks to identify and develop high-potential talent across the business. The program identifies, trains and advances high-performing team members to ensure a sustainable individual contributor and leadership pipeline. The KTI includes tailored coaching on development plans, career mentoring with the Executive team and Personal Profile Analysis to provide insights into strengths, weaknesses and development opportunities.",,,,45,,,"Talent Development, High-Potential Program, Leadership Pipeline","4, 8",S,10.0,,,,,,,,,,,,,,,
119,,404.0,Training and Education,404-03,Percentage of employees receiving regular performance and career development reviews,,,,NO DISCLOSURE,NEXTDC,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,Board gender proportions: 38% female and 62% male. Group workforce gender proportions: 34% female and 65.5% male.,,,,NEXTDC,2023.0,,,,,49,,,,,,,,,,,,,,,,,,,,,
121,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,NEXTPOLL,,,NEXTDC,2023.0,"To address the broader imbalance, NEXTDC continues to promote diversity, dismantle barriers to inclusion and promote equity for all team members. One of the ways we seek to achieve this is through NEXTPOLL, our annual engagement survey. The survey conducted in July 2022 found that 81% of our employees rated our efforts on diversity and inclusion as 'favourable' or better, identifying the company as an inclusive and respectful workplace.",,,,50,,,"Diversity Promotion, Inclusion Efforts, Equity Measures","5, 10",S,10.0,,,,,,,,,,,,,,,
122,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Unconscious bias training programs,,,NEXTDC,2023.0,"Throughout FY23, we have implemented unconscious bias training programs to educate employees, People Managers, and Senior Management about bias, its impact on decision-making, and mitigation strategies. These programs include workshops, online modules, or interactive discussions to raise awareness and foster a more inclusive mindset. We encourage our leaders to model inclusive behaviours, challenge assumptions, and promote an environment where all voices are valued and heard.",,,,50,,,"Unconscious Bias Training, Inclusive Mindset, Bias Mitigation","5, 10",S,10.0,,,,,,,,,,,,,,,
123,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,,,,NO DISCLOSURE,NEXTDC,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
