Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
38,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,NEXTDC,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,201.0,Economic Performance,201-04,Financial assistance received from government,,,,NO DISCLOSURE,NEXTDC,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,NEXTDC,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,NEXTDC,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Asia expansion and investment,,,NEXTDC,2023.0,"Using Malaysia as the regional hub for its Asia expansion, NEXTDC will also develop a new Regional Operations Centre for multidisciplinary staff to support growth across the Asian region. It will create the potential for continued investment in the area, with many Asian economies experiencing similar strong underlying economic tailwinds and rapid takeup of digital services.",,,,59,,,"Regional Hub, Asia Expansion, Operations Centre",9,S,10.0,,,,,,,,,,,,,,,
43,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Green Travel Plan,,,NEXTDC,2023.0,"The Green Travel Plan (GTP) was established in 2021 for the S3 Sydney site in response to local government requirements on establishing safer and more sustainable travel to and from the facility for our staff, contractors, customers and visitors. The GTP addresses local traffic issues around the site and encourages active, safe, and sustainable travel methods, such as walking, cycling, riding a motorcycle, taking public transport, or sharing a car.",,,,33,,,"Green Travel Plan, Sustainable Travel, Traffic Management",11,E,10.0,,,,,,,,,,,,,,,
44,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Renewable electricity supply contracts,,,NEXTDC,2023.0,We actively pursue renewable electricity supply contracts as a component of the Company's electricity cost and risk management strategies (including investment in both on-site and off-site renewable generation).,,,,37,,,"Renewable Electricity Supply, Contracts, Risk Management","7, 13",E,10.0,,,,,,,,,,,,,,,
45,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Low-carbon economy,,,NEXTDC,2023.0,An unpredictable transition to a low-carbon economy may cause abrupt and unplanned changes in market dynamics and pricing of these critical inputs and adversely affect financial performance. It may impact the procurement and pricing of electricity and fuel and could lead to service interruption.,,,,38,,,"Low-carbon Economy, Market Dynamics, Financial Performance","7, 13",E,10.0,,,,,,,,,,,,,,,
46,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,NEXTDC's Partner Program,,,NEXTDC,2023.0,"NEXTDC's Partner Program supports an ecosystem of more than 750+ vendors, telcos, infrastructure, platforms, and cloud service providers. The business invests heavily in our local SMB network to support Australian start-ups and small businesses via partner agreements nationwide. With national pride, NEXTDC is creating jobs for our country.",,,,59,,,"Partner Program, Ecosystem, SMB Network",8,S,10.0,,,,,,,,,,,,,,,
47,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,Supporting local industries,,,NEXTDC,2023.0,"NEXTDC has an ecosystem of over 70 telecommunications carriers and several local and international infrastructure, platforms, applications, software, and Network-as-a-Service providers. Many of these providers are Australian companies that are powering the cloud computing revolution in Australia with their own diverse and ever-evolving service offerings.",,,,59,,,"Telecommunications Carriers, Service Providers, Network Infrastructure",9,S,10.0,,,,,,,,,,,,,,,
