Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,South32 Limited,,,,South32,2023.0,,,,Databook,Cover,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"South32's report included its Carrington, Metalloys, and Hillside Aluminum sites.",,,,South32,2023.0,,,,Databook,Databook,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",South32's report outlines its sustainability commitments during 2023.,,,,South32,2023.0,,,,Databook,Cover,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,"Where relevant, restatements are disclosed in the footnotes of the relevant tables within the 2023 Sustainability Databook and respective reports.",,,,South32,2023.0,,,,Databook,Databook,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,KPMG provided external assurance for South32's report.,,,,South32,2023.0,,,,Databook,Cover,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",South32 is a globally diversified mining and metals company.,,,,South32,2023.0,,,,Databook,4,,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"South32 had 9,616 employees in 2023.",,,,South32,2023.0,,,,Databook,Databook,,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,South32 needed complete information on this disclosure.,,,,South32,2023.0,,,,Databook,Databook,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,South32's Board comprises nine directors.,,,,South32,2023.0,,,,Databook,,,5,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Succession planning,,,South32,2023.0,"The Nomination and Governance Committee oversees succession planning for the Board, its committees, the CEO, and the Board Chair. The Committee recommends to the Board candidates it considers appropriate for appointment and oversees the evaluation of prospective candidates. It ensures appropriate checks are undertaken, such as character, experience, education, criminal record, and bankruptcy checks, using an external firm as required.",,,Databook,,,16,"Succession planning, Board, CEO",16,G,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Induction program,,,South32,2023.0,"Directors participate in a comprehensive induction program when they join the Board, tailored to their background, experience, and the Committee positions they will hold. South32's standard induction program typically includes briefings from management on the organisation and specific business areas, significant business imperatives and projects, material litigation and disputes, prevailing market and economic conditions and outlook, and the legal and regulatory environment where South32 operates.",,,Databook,,,16,"Induction program, Director, management",16,G,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-11,Chair of the highest governance body,Ms Karen Wood is the chair of South32's Board.,,,,South32,2023.0,,,,Databook,,,5,,,,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,,Strategy Day,,,South32,2023.0,"The Board oversees South32's strategy development and implementation, including alignment with its purpose and values, and recognises the importance of considering strategy through an informed view of societal trends and values. In April 2023, the Board participated in a dedicated Strategy Day led by South32's CEO, which allowed the Board to collaborate with management on South32's strategy and vision for the future.",,,Databook,,,6,"Strategy Day, Board, strategy development",16,G,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,,Board Charter,,,South32,2023.0,"South32's Board has adopted a Board Charter outlining its role and responsibilities. The Board Charter describes the matters reserved for the Board and those delegated to the Chief Executive Officer (CEO), including authority for the day-to-day management of the South32 Group. The CEO, in turn, delegates certain authorities and responsibilities to management but remains accountable to the Board for the Group's performance and all delegated authority.",,,Databook,,,4,"Board Charter, responsibility, CEO",16,G,,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,"The Sustainability Committee oversees South32's approach to managing material sustainability-related risks and opportunities, including climate change. At each meeting, the Committee receives reports from management on climate change progress.",,,,South32,2023.0,,,,Databook,,,11,,,,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-15,Conflict of interest,,Register of interests,,,South32,2023.0,"South32 maintains a register of Directors' interests, which its Directors periodically review. Directors must also update the Board with any new information concerning interests or relationships relevant to their independence. Non-Executive Directors may be involved with other companies, associations or professional firms that deal with South32.",,,Databook,,,12,"Register of interest, independence, Director",16,G,,,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-16,Communication of critical concerns,,Independence of Directors Policy,,,South32,2023.0,"Following South32's Independence of Directors Policy, to qualify as independent, a Director must be independent of management and free of any interest, position or other relationship that could materially influence (or be reasonably perceived to influence materially) the exercise of objective, unfettered or independent judgement by the Director or the Director's ability to act in the best interests of the Group or its shareholders generally. All relevant facts and circumstances are considered when making this assessment.",,,Databook,,,12,"Independence of Directors Policy, interest, relationship",16,G,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-17,Collective knowledge of the highest governance body,,Skills matrix,,,South32,2023.0,"The skills of South32's Directors and the combined capabilities of the Board are evaluated annually. The evaluation results are documented in a Board skills matrix, which is considered by the Nomination and Governance Committee, incorporated into the Board's composition review and succession planning, and informs the focus areas for the Board's continuing education program.",,,Databook,,,12,"Skills matrix, composition review, Director","4, 16",G,,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-18,Evaluation of the performance of the highest governance body,,Performance evaluation,,,South32,2023.0,"The Nomination and Governance Committee oversees the performance evaluation process for the Board, Committees, and individual Directors. An evaluation of at least one of the Board, Committees or individual Directors is undertaken annually and may be internally or externally facilitated.",,,Databook,,,16,"Performance evaluation, Director, Board",16,G,,,,,,,,,,,,,,,,
20,,2.0,General Disclosures,2-19,Remuneration policies,The Remuneration Committee assists the Board in overseeing the Group's remuneration policy and the remuneration and benefits framework for all South32 employees.,,,,South32,2023.0,,,,Databook,,,9,,,,,,,,,,,,,,,,,,,
21,,2.0,General Disclosures,2-20,Process to determine remuneration,"The Board continues to oversee the alignment of South32's remuneration and benefits framework with its purpose, strategy, values, and culture. Since FY22, the LTI component of South32's reward framework has directly linked executive reward to its response to climate change and the transition of its portfolio towards the commodities required for a low-carbon world.",,,,South32,2023.0,,,,Databook,,,7,,,,,,,,,,,,,,,,,,,
22,,2.0,General Disclosures,2-21,Annual total compensation ratio,South32's CEO pay ratio in 2023 was 26:1.,,,,South32,2023.0,,,,Databook,Databook,,,,,,,,,,,,,,,,,,,,,
23,,2.0,General Disclosures,2-22,Statement on sustainable development strategy,"""We are responding to this dynamic environment by continuing to increase transparency of our activities. This Report, and its associated Sustainability Databook, contain several new or enhanced disclosures on our performance. This year we have also published five new or updated approaches for our material sustainability topics. We also acknowledge that there is more to be done. We intend to publish new or updated approaches for additional material sustainability topics in FY24, and are building our understanding of the TNFD Framework and the International Sustainability Standards Board inaugural standards. We are committed to continuously improving our sustainability performance, and to reporting transparently on our progress.""",,,,South32,2023.0,,,,Databook,11,,,,,,,,,,,,,,,,,,,,,
24,,2.0,General Disclosures,2-23,Policy commitments,,Risk management framework,,,South32,2023.0,"The Board oversees South32's risk management framework, internal controls, and legal and ethical compliance monitoring systems. It approves the risk appetite developed by management. It reviews South32's risk profile to ascertain that it supports its strategy's achievement, including determining the nature and extent of risks South32 is prepared to take in pursuing its objectives.",,,Databook,,,17,"Risk management framework, internal control, compliance monitoring",16,G,,,,,,,,,,,,,,,,
25,,2.0,General Disclosures,2-24,Embedding policy commitments,,The Code,,,South32,2023.0,"South32's Code, as approved by the Board, reflects its commitment to act ethically, responsibly, and lawfully. It sets out the standards of conduct South32 expects of its people, suppliers and joint venture partners acting on its behalf in a controlled or operated joint venture. Together with its values, South32's Code guides how it acts, works, communicates and evaluates its conduct.",,,Databook,,,18,"The Code, standard of conduct, value",16,G,,,,,,,,,,,,,,,,
26,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,EthicsPoint,,,South32,2023.0,"Anyone can report a business conduct concern. One way to do this is through South32's confidential, external, and independently-operated EthicsPoint reporting hotline Ã¢ÂÂ concerns can be raised online in EthicsPoint or via telephone. All business conduct concerns reported via EthicsPoint are initially provided to South32's Human Resources and Business Integrity teams for confidential review and appropriate case allocation following its Speak Up processes.",,,Databook,,,18,"EthicsPoint, business conduct concern, reporting hotline",16,G,,,,,,,,,,,,,,,,
27,,2.0,General Disclosures,2-26,Mechanisms for seeking advice and raising concern,,Speak Up Policy,,,South32,2023.0,"South32's Speak Up Policy encourages people to speak up by reporting a business conduct concern when its values and standards aren't followed. It outlines options for reporting a business conduct concern, what happens when such a report is made and how South32 will protect the reporter.",,,Databook,,,18,"Speak Up Policy, business conduct concern, report",16,G,,,,,,,,,,,,,,,,
28,,2.0,General Disclosures,2-27,Compliance with laws and regulations,,Securities Dealing Policy,,,South32,2023.0,"South32's Securities Dealing Policy guides dealing in its securities inside information and prohibition on insider trading. The Policy applies to South32's Directors, officers, employees, contractors, and secondees.",,,Databook,,,19,"Securities Dealing Policy, security, insider trading",16,G,,,,,,,,,,,,,,,,
29,,2.0,General Disclosures,2-28,Membership associations,"South32 is a member of the Arizona Mining Association, the Australian Aluminium Council, and the Business Council of Australia.",,,,South32,2023.0,,,,Databook,Databook,,,,,,,,,,,,,,,,,,,,,
