Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
33,,3.0,Material Topics,3-1,Process to determine material topics,,Materiality assessment,,,Worley,2023.0,"Worley conducts an annual materiality assessment to identify the most important sustainability issues to its business and world. Worley views these issues through the lens of the UN SDGs. The Board Health, Safety and Sustainability Committee reviews and approves Worley's material sustainability issues.",,,GRI Index,,20,,"Materiality assessment, sustainability issue, UN SDGs",17,"E, S, G",,,,,,,,,,,,,,,,
34,,3.0,Material Topics,3-2,List of material topics,"Worley's material topics are good health and wellbeing, affordable and clean energy, industry, innovation, infrastructure, and climate action.",,,,Worley,2023.0,,,,GRI Index,GRI Index,,,,,,,,,,,,,,,,,,,,,
35,,3.0,Material Topics,3-3,Management of material topics,,Program management agreement,,,Worley,2023.0,"Worley was awarded the program management agreement (PMA) for the entire scope of the Woodsmith Project - a unique development comprising a mine site south of Whitby in North Yorkshire, with a 37-kilometre tunnel to transport a naturally occurring mineral, polyhalite, to processing and shipping facilities in Teesside. The mine has been designed to be sympathetic to its location in the North York Moors National Park. The number and size of buildings have been reduced to a minimum, which, together with extensive landscaping and planting, will ensure the site is screened and blends in with the surrounding area. In recognition of the area's sensitivity, mined ore will be transported underground to the materials handling facility in Teesside, ensuring that no mineral comes to the surface in the protected park.",,,GRI Index,,39,,"Program management agreement, Woodsmith Project, mine site",8,S,,,,,,,,,,,,,,,,
36,,3.0,Material Topics,3-3,Management of material topics,,Management System,,,Worley,2023.0,"Worley's Management System provides a robust framework of controls. Worley's new Scalable Engineering solution allows scaling the requirements in the Management System to match the complexity of each project. Worley's Management System is ISO 9001 certified, and compliance with this system is mandatory for all projects and operations.",,,GRI Index,,60,,"Management System, a framework of controls, Scalable Engineering",8,S,,,,,,,,,,,,,,,,
37,,3.0,Material Topics,3-3,Management of material topics,,ReplicB,,,Worley,2023.0,"Replic8 is Worley's robotic process automation tool to drive smart engineering solutions. Replic8 automates the mass reproduction of similar deliverables. The tool can achieve up to 60% schedule improvements and a 30% reduction in total installed cost. By reducing the time and risks from manual, repetitive tasks, customers save significant costs, allowing Worley to share in the value created and increase its competitive edge.",,,GRI Index,,61,,"ReplicB, robotic process, engineering solution","8, 9",S,,,,,,,,,,,,,,,,
38,,3.0,Material Topics,3-3,Management of material topics,,Customer due diligence,,,Worley,2023.0,"Worley's customer due diligence is integrated into its internal sales system. Worley expects its business partners to have ethical standards at least as high as Worley's. Worley has centralised alerts when issues are detected, and there is clear communication between its sales and due diligence teams. High-risk 'red flags' need approval in line with Worley's procedure. Worley's due diligence analysts work with the Sales team to understand the red flags and determine the appropriate mitigation strategy.",,,GRI Index,,,,"Customer due diligence, internal sales system, business partner","8, 17",S,,Modern Slavery Statement page 22,,,,,,,,,,,,,,
39,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"Worley generated $10,928 million in revenues in 2023.",,,,Worley,2023.0,,,,GRI Index,,7,,,,,,,,,,,,,,,,,,,,
40,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,RayGen,,,Worley,2023.0,"Worley supports RayGen, an Australian technology provider, in partnership with Photon Energy, an EU-listed renewable energy project developer, with their plans to build a utility-scale, grid-connected solar plant with a world-leading GWh-scale storage capacity in South Australia. The Yadnarie project is on track for state and grid connection approval. This project is the first of a growing pipeline of utility-scale projects to deliver RayGen's groundbreaking solar-plus-long-duration energy storage technology.",,,GRI Index,,30,,"RayGen, renewable energy, solar plant","7, 8, 13","E, S",,,,,,,,,,,,,,,,
41,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,Worley,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,201.0,Economic Performance,201-04,Financial assistance received from government,,,,NO DISCLOSURE,Worley,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,Worley,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,Worley,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,From Ambition to Reality,,,Worley,2023.0,"Worley's From Ambition To Reality series, in partnership with Princeton University's Andlinger Center for Energy and the Environment, continues to build traction. The first papers, published in 2021 and 2022, considered the scale of that challenge, identifying five key shifts in infrastructure delivery needed to build at the unprecedented scale and pace required. Worley is committed to measuring and reporting how well infrastructure practitioners respond to these shifts.",,,GRI Index,,78,,"From Ambition to Reality, Andlinger Center for Energy and the Environment, infrastructure practitioner","4, 17",S,,,,,,,,,,,,,,,,
46,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,"Indigenous, Diverse and Local Participation Plan",,,Worley,2023.0,"WorleyCord works with its customers to provide meaningful engagement with Indigenous, local, and diverse communities before mobilising onto any project. This effort is guided by and aligned with Worley's Indigenous, Diverse and Local Participation Plan and customers' commitment to local communities. Worley has an extensive list of prequalified companies with Indigenous ownership or Indigenous participation via partnerships or joint ventures.",,,GRI Index,,66,,"Indigenous, Diverse and Local Participation Plan, Indigenous community, local community","10, 17",S,,,,,,,,,,,,,,,,
