Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
174,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,ARROW school's educational programme\t,,,Woodside,2023.0,"The ARROW Schools Educational Programme by Woodside is a dynamic initiative to foster STEM education among students in the regions where Woodside operates. ARROW inspires the next generation of innovators and problem solvers through hands-on activities, workshops, and mentorship opportunities. By investing in education, Woodside enriches students' learning experiences and cultivates a skilled workforce for the future.",,,,,,,"ARROW schools educational programme, Trinidad and Tobago, community engagement",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
175,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Energy Community engagement,,,Woodside,2023.0,"Woodside's Energy Community Engagement initiatives foster meaningful dialogue and collaboration with local communities. Through outreach programs, workshops, and partnerships, Woodside seeks to address community concerns, promote transparency, and build positive relationships. By engaging with stakeholders, Woodside demonstrates its commitment to responsible energy development and sustainable practices.",,,,,,,"Energy Community engagement, new energy projects, Asia-Pacific",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
176,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Community grievance framework,,,Woodside,2023.0,"Woodside's Community Grievance Framework provides a structured approach for effectively addressing community concerns and grievances. Through transparent processes and open communication channels, Woodside aims to resolve issues promptly and respectfully, fostering trust and goodwill with local communities. By implementing this framework, Woodside demonstrates its commitment to responsible corporate citizenship and proactive community engagement.",,,,,,,"Community grievance framework, investigation and response, community concern",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
177,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Karratha Community House,,,Woodside,2023.0,"Woodside supports Karratha Community House, a vital hub for community engagement and support in the region. Through various programs and services, including workshops, counselling, and social activities, the Community House fosters connections and empowers individuals and families. Woodside's partnership with Karratha Community House underscores its commitment to investing in the well-being and resilience of local communities.",,,,,,,"Karratha Community House, community-driven organisation, play-based learning",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
178,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Bayou Community Foundation,,,Woodside,2023.0,"The Bayou Community Foundation, sponsored by Woodside, is crucial in supporting local development and initiatives in the Gulf Coast region. The foundation addresses critical needs through grants, scholarships, and community programs and promotes sustainable growth. Woodside's partnership with the Bayou Community Foundation demonstrates its dedication to positively impacting the communities where it operates.",,,,,,,"Bayou Community Foundation, charitable foundation, Lafourche Parish",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
179,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Native coastal seedlings,,,Woodside,2023.0,"Woodside's native coastal seedlings program aims to enhance coastal ecosystems through reforestation efforts. By cultivating and planting native species along coastal areas, Woodside contributes to biodiversity conservation and habitat restoration. This initiative showcases Woodside's commitment to environmental stewardship and sustainable practices in coastal regions.",,,,,,,"Native coastal seedlings, Trinidad and Tobago, community engagement",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
180,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Wetlands International,,,Woodside,2023.0,"Wetlands International, supported by Woodside, exemplifies a collaborative community effort dedicated to wetland conservation and restoration. This partnership strives to safeguard critical wetland habitats worldwide through research, advocacy, and on-the-ground projects. By working together, Woodside and Wetlands International demonstrate their commitment to environmental sustainability and the well-being of local communities dependent on wetlands.",,,,,,,"Wetlands International, ThiÃÂ¨s and Fatick, Dakar",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
181,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Local Procurement Plans,,,Woodside,2023.0,"Woodside's Local Procurement Plans exemplify a community-focused approach to economic development. By prioritizing local suppliers and businesses, these plans stimulate job creation and economic growth in the regions where Woodside operates. Through collaboration with local stakeholders, Woodside demonstrates its commitment to fostering community prosperity and sustainability.",,,,,,,"Local Procurement Plans, Blue Wave, Tamaulipas",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
182,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Blue Wave,,,Woodside,2023.0,"Woodside's supplier development program, ""Blue Wave"", extends beyond conservation efforts, focusing on upskilling and training suppliers to compete effectively within the industry. Blue Wave aims to empower local suppliers with the knowledge and expertise to meet industry standards and requirements through mentorship programs, technical training workshops, and capacity-building initiatives. By investing in supplier development, Woodside strengthens its supply chain and fosters economic growth and resilience within its communities.",,,,,,,"Blue Wave, supplier development program, win-win scenario",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
183,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Trinidad and Tobago Local Buying Program,,,Woodside,2023.0,"The Trinidad and Tobago Local Buying Program by Woodside represents a community-driven initiative to foster economic development and empowerment. This program prioritises local suppliers and businesses and stimulates job creation, skills development, and regional economic growth. Through collaboration with local stakeholders, Woodside demonstrates its commitment to building sustainable and prosperous communities in Trinidad and Tobago.\t",,,,,,,"Trinidad and Tobago Local Buying Program, newly registered vendors, suppliers",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
