Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
145,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Harmony Day,,,Woodside,2023.0,"The United Nations International Day for the Elimination of Racial Discrimination, known as Harmony Day in Australia, holds significant importance at Woodside, with activities and educational initiatives across the globe. On this day, Woodside actively engages its employees in discussions, workshops, and events to foster understanding, respect, and inclusivity within and beyond. By commemorating this day and promoting awareness, Woodside reinforces its commitment to creating a diverse and harmonious work environment where everyone is valued and respected, regardless of race or ethnicity. Through these efforts, Woodside celebrates diversity and reaffirms its dedication to combating racial discrimination and promoting unity within its global community.",,,,,72,,"Harmony Day, United Nations Day, Elimination of Racial Discrimination",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
146,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,CALD,,,Woodside,2023.0,"The Employee Resource Group CALD (Cultural and Linguistic Diversity) at Woodside serves as a vital platform for celebrating and advocating for diversity within the organisation. Through various initiatives, such as cultural events, language exchanges, and awareness campaigns, CALD fosters an inclusive environment where employees from diverse backgrounds feel valued and supported. By championing cultural understanding and respect, CALD enhances employee engagement, enriches organisational culture, and promotes collaboration across different cultures and languages at Woodside.",,,,,72,,"CALD, Cultural and Linguistic Diversity, racial equity",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
147,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,ADAPT,,,Woodside,2023.0,"ADAPT (Advocates for Different Abilities and Personal Traits) at Woodside is a dedicated Employee Resource Group focused on promoting inclusion and support for individuals with diverse abilities and traits. Through advocacy, education, and community engagement, ADAPT fosters a culture of acceptance, understanding, and empowerment within the organisation. By championing diversity and accessibility, ADAPT enhances workplace inclusivity, enriches employee experiences, and contributes to Woodside's more equitable and supportive environment.",,,,,72,,"ADAPT, Advocates for Different Abilities and Personal Traits, employee resource group",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
148,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,BIPOC,,,Woodside,2023.0,"The Black, Indigenous, and People of Colour (BIPOC) group at Woodside is committed to amplifying the voices and advancing the interests of underrepresented communities within the organisation. Through advocacy, mentorship, and cultural awareness initiatives, BIPOC fosters an inclusive environment where all individuals feel valued and empowered to thrive. By promoting diversity, equity, and inclusion, BIPOC enhances organisational culture, fosters belonging, and drives positive change at Woodside.",,,,,72,,"BIPOC, Black, Indigenous and People of Colour, Indigenous Australians",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
149,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Woodside Reconciliation Community,,,Woodside,2023.0,"The Woodside Reconciliation Community embodies the company's commitment to advancing reconciliation with Indigenous peoples. This community fosters understanding and respect for Indigenous cultures and perspectives through partnerships, cultural awareness initiatives, and community engagement. By actively promoting reconciliation efforts, Woodside builds stronger relationships and creates a positive social impact within Indigenous communities and beyond.",,,,,,,"Woodside Reconciliation Community, advancing reconciliation, First Nation Australian\t",2024-05-10 00:00:00,S,,https://www.woodside.com/sustainability/social/people-and-culture,,,,,,,,,,,,,,
150,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,SPARK,,,Woodside,2023.0,"The employee impact group SPARK at Woodside drives positive change by focusing on Environmental, Social, and Governance (ESG) topics. Through initiatives, events, and awareness campaigns, SPARK engages employees in discussions and actions to promote sustainability and responsible business practices. By championing ESG principles, SPARK contributes to Woodside's commitment to environmental stewardship, social responsibility, and ethical governance.",,,,,,,"SPARK, Environmental, Social, and Governance topics",2024-05-10 00:00:00,S,,https://www.woodside.com/sustainability/social/people-and-culture,,,,,,,,,,,,,,
151,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,WECAN,,,Woodside,2023.0,"Employee impact group WECAN (Woodside Energy Climate Awareness Network) at Woodside is at the forefront of raising awareness and driving action on climate-related issues within the organisation. Through educational events, advocacy campaigns, and sustainability initiatives, WECAN empowers employees to contribute to Woodside's climate goals and transition to a low-carbon future. WECAN plays a vital role in aligning Woodside's operations with global climate objectives and ensuring a sustainable energy future by fostering a climate awareness and action culture.\t",,,,,,,"WECAN, Woodside Energy Climate Awareness Network, Employee Impact Group\t",2024-05-10 00:00:00,S,,https://www.woodside.com/sustainability/social/people-and-culture,,,,,,,,,,,,,,
152,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,WomenÃ¢ÂÂs Energy Network,,,Woodside,2023.0,"The Women's Energy Network (WWEN) employee impact group at Woodside champions gender diversity and inclusion within the energy sector. Through networking events, mentorship programs, and professional development initiatives, WWEN empowers women to thrive and advance in their careers. By fostering a supportive community and advocating for gender equality, WWEN contributes to Woodside's commitment to creating a more inclusive and equitable workplace.",,,,,,,"WomenÃ¢ÂÂs Energy Network, Houston, mentorship opportunities",2024-05-10 00:00:00,S,,https://www.woodside.com/sustainability/social/people-and-culture,,,,,,,,,,,,,,
153,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,"Based on WGEA data, the ratio of the basic salary of women to men was 60:40.",,,,Woodside,2023.0,,,,,,,,,,,,WGEA Report,,,,,,,,,,,,,,
155,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,Racial Equity training,,,Woodside,2023.0,"Racial Equity training at Woodside is a comprehensive program designed to promote understanding and combat racial biases in the workplace. Through interactive workshops and educational resources, employees gain awareness of systemic inequalities and learn strategies to foster an inclusive and equitable environment. By prioritising Racial Equity training, Woodside demonstrates its commitment to diversity, inclusion, and social responsibility, fostering a culture where all individuals are respected and valued.",,,,,72,,"Racial Equity Training, Subtle Racism, Anti-Racism and Cultural Respect",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
156,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,I&D education and training,,,Woodside,2023.0,"At Woodside, Inclusion and Diversity (I&D) education and training are integral to fostering a culture of respect and belonging. Through various interactive workshops, seminars, and online resources, employees gain insights into unconscious biases and learn strategies for creating inclusive workplaces. By prioritising I&D education and training, Woodside demonstrates its commitment to building diverse and equitable teams, driving innovation, and fostering a sense of belonging among its workforce.",,,,,72,,"I&D education and training, inclusion and diversity, I&D Policy",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
157,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,Authentic Leaders Program,,,Woodside,2023.0,"The Authentic Leaders Program by Woodside is a transformative experience designed to cultivate genuine leadership qualities. Participants engage in experiential learning activities to deepen self-awareness and enhance interpersonal skills. This program empowers individuals to lead with authenticity, integrity, and empathy professionally and personally.",,,,,72,,"Authentic Leaders Program, LGBTIQA+ employees, Americas region",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
158,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,411.0,Rights of Indigenous Peoples,411-01,Incidents of violations involving rights of indigenous peoples,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,412.0,Human Rights Assessment,412-01,Operations that have been subject to human rights reviews or impacts assessments,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,412.0,Human Rights Assessment,412-02,Employee training on human rights policies or procedures,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,412.0,Human Rights Assessment,412-03,Significant investment agreements and contracts that include human rights clauses or that underwent human rights screening,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Round 1 community grants,,,Woodside,2023.0,"The Round 1 community grants by Woodside aim to support local initiatives that foster positive social and environmental impact. These grants fund grassroots organizations and projects, empowering communities to address pressing challenges and pursue sustainable solutions. By investing in these initiatives, Woodside demonstrates its commitment to making meaningful contributions to the communities where it operates.",,,,,,,"Round 1 community grants, community initiatives, City of Karratha",11,S,,https://www.woodside.com/sustainability/social/social-contribution,,,,,,,,,,,,,,
