Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
87,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Native Reforestation Project,,,Woodside,2023.0,"The Native Reforestation Project at Woodside exemplifies the company's dedication to ecological restoration and carbon sequestration. Through extensive planting of native tree species, Woodside aims to rehabilitate degraded landscapes and enhance biodiversity. This initiative demonstrates Woodside's commitment to environmental stewardship and sustainable land management practices, contributing to ecosystems' long-term health and resilience.",,,,,37,,"Native Reforestation Project, biodiverse seedlings, Woodside-owned property",15,E,,,,,,,,,,,,,,,,
88,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,National Decommissioning Research Initiative,,,Woodside,2023.0,"The National Decommissioning Research Initiative at Woodside underscores the company's commitment to responsible and efficient decommissioning practices in the energy sector. Woodside seeks to advance knowledge and develop innovative technologies for safe and environmentally sound decommissioning processes by collaborating with industry partners and research institutions. Through this initiative, Woodside demonstrates leadership in addressing decommissioning challenges, ensuring compliance with regulations while minimising environmental impact.",,,,,,,"National Decommissioning Research Initiative, offshore oil, gas infrastructure",15,E,,https://www.woodside.com/sustainability/environment/environment-and-biodiversity,,,,,,,,,,,,,,
89,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,King Reef research,,,Woodside,2023.0,"The King Reef research at Woodside exemplifies the company's dedication to marine conservation and biodiversity preservation. By partnering with research institutions and local communities, Woodside contributes to studying and protecting King Reef, a critical aquatic habitat. This initiative underscores Woodside's commitment to environmental stewardship and sustainable practices, ensuring the long-term health and resilience of marine ecosystems.",,,,,,,"King Reef research, ocean, biodiversity case study",14,E,,https://www.woodside.com/sustainability/environment/environment-and-biodiversity,,,,,,,,,,,,,,
90,,304.0,Biodiversity,304-03,Habitats protected or restored,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,Woodside,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,"Woodside scope 1 emission FY23 was 6,172 Kt CO2-e.",,,,Woodside,2023.0,,,,,,,,,,,,https://www.woodside.com/sustainability/sustainability-data-tables/climate-data-table,,,,,,,,,,,,,,
93,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,Woodside scope 2 emission FY23 was 18 Kt CO2-e.,,,,Woodside,2023.0,,,,,,,,,,,,https://www.woodside.com/sustainability/sustainability-data-tables/climate-data-table,,,,,,,,,,,,,,
94,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,"Woodside scope 3 emission FY23 was 72,825 Kt CO2-e.",,,,Woodside,2023.0,,,,,,,,,,,,https://www.woodside.com/sustainability/sustainability-data-tables/climate-data-table,,,,,,,,,,,,,,
95,,305.0,Emissions,305-04,GHG emissions intensity,"Woodside scope 1, 2, 3 GHG emission intensity FY23 was 65 g CO2-e/MJ.",,,,Woodside,2023.0,,,,,,,,,,,,https://www.woodside.com/sustainability/sustainability-data-tables/climate-data-table,,,,,,,,,,,,,,
96,,305.0,Emissions,305-05,Reduction of GHG emissions,,Carbon capture and storage,,,Woodside,2023.0,"Carbon capture and storage (CCS) at Woodside exemplifies the company's commitment to reducing greenhouse gas emissions and mitigating climate change. By capturing carbon dioxide emissions from industrial processes and storing them underground, Woodside contributes to decarbonising the energy sector. This initiative underscores Woodside's dedication to sustainable development and innovation in addressing environmental challenges.",,,,,54,,"Carbon capture and storage, H2OK hydrogen project, Hydrogen Refueller",2024-07-13 00:00:00,E,,,,,,,,,,,,,,,,
