Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
72,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Robotic Mining,,,Newcrest,2023.0,"Fully developed autonomous production system at Cadia, including support functions capable of 24/7 production across a panel cave. Reduces hazard exposure rates of manual operators on the production level with application to other sites.",,,2023 ESG DataBook_0 - GRI Content Index,33,,,"Autonomous Production System, Panel Cave, Hazard Exposure Rates",8.0,G,,Sustainability Report - 2023,,,,,,,,,,,,,,
73,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Selective Processing,,,Newcrest,2023.0,"Ore sorting trials at Brucejack commenced following impressive positive preliminary results. Concept study now complete and detailed design on a trial installation and procurement of long-lead items well advanced. Selective oxidation at Lihir is currently being used, allowing for higher sulphur ore feeds, enabling bottleneck rates, lower energy transition in kWh/t and lower unit costs.",,,2023 ESG DataBook_0 - GRI Content Index,33,,,"Ore Sorting, BruceJack, Lower Unit Costs",8.0,G,,Sustainability Report - 2023,,,,,,,,,,,,,,
74,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,SmartHog Underground Inspection,,,Newcrest,2023.0,"Three graduates are advancing the way we work underground at Cadia. Taking on the challenge to remove personnel from significant hazards, Aaron Gilbert, Logan Torrance and Finn Wedge created a robotic inspection platform custom-made for the fully autonomous PC1 extraction level. Together with help from graduate mentor and Senior Project Engineer Tom Corbett and Technology and Innovation Manager Jason Nitz, the trio built the SmartHog fromÃÂ scratch, from the design and construction of the mechanical and electrical systems to writing the computer code and implementing customised radar technology adapted from the automotive industry to control the machine and manage the outputs it produces.",,,2023 ESG DataBook_0 - GRI Content Index,34,,,"Three Graduates, Major Hazards, Graduate Mentor, and Senior Project Engineer",8.0,G,,Sustainability Report - 2023,,,,,,,,,,,,,,
75,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,"The total in the country of Goods and Supplies purchased locally consisted of near mine/local government area, state/province, and land was 65%. Meanwhile, the total services purchased locally consisted of near mine/local government area, state/province, and country 84%.",,,,Newcrest,2023.0,,,,2023 ESG DataBook_0 - GRI Content Index,43,,,,,,,Sustainability Report - 2023,,,,,,,,,,,,,,
76,,205.0,Anti-corruption,205-01,Operations assessed for risks related to corruption,"Ten out of 10 (100%) of operations were assessed for organisational risks related to corruption during the reporting period. The following operations were set in FY23: Americas, Brucejack, Cadia, Exploration, Namosi/Fiji, Havieron, Lihir, Port Moresby, Red Chris, Telfer and Wafi-Golpu. \n\nIn line with Ethics & Compliance's assurance program, which includes the biannual E&C Review Sessions, each operation's E&C risks (e.g. conflicts of interest, bribery and corruption, training compliance, E&C compliance risks and controls, monitoring and review activities, issues management, and gifts, hospitality and sponsored travel) were reviewed with the assistance of each operation's E&C Champion(s). Whilst compliance controls were noted to require further strengthening in a few operations' key E&C risk areas, these were known and were being addressed. During the FY23 review period, no significant or material corruption issues were identified in our operations.",,,,Newcrest,2023.0,,,,2023 ESG DataBook_0 - GRI Content Index,2023 ESG DataBook_0 - GRI Content Index,,,,,,,Sustainability Report - 2023,,,,,,,,,,,,,,
77,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,Stop Think and Ask,,,Newcrest,2023.0,"In FY23, we developed new Ethics and compliance courses to be rolled out and completed by high-risk roles across the business in FY24 about our Code of Conduct, Anti-Bribery and corruption, Fraud, Conflicts of Interest, Privacy, and our Speak Out program. This Newcrest-centric training provides advice relevant to our jurisdictions, includes Ã¢ÂÂstop, think and askÃ¢ÂÂ moments, knowledge checks and activities based on investigation lessons, and builds on previously implemented training.",,,2023 ESG DataBook_0 - GRI Content Index,35,,,"High-Risk Roles, Anti-Bribery & Corruption, Fraud, Conflict of interest\t",8.0,G,,Sustainability Report - 2023,,,,,,,,,,,,,,
78,,205.0,Anti-corruption,205-03,Confirmed incidents of corruption and actions taken,"In Cadia, there is a partially substantiated - Conflict of Interest whereby a contract provider allegedly assigns accommodation, and individuals within the company benefit financially from these arrangements. In Lihir, 1. Substantiated - 18 persons identified with fraudulent Electrical Licences and persons still on-site at the time of the findings were removed, with a permanent ban on their profile. 2. Substantiated - The contractor intentionally gave non-company personnel their boarding pass under their identity in an attempt to board a flight. 3. Substantiated - The contractor fraudulently obtained a Police Clearance Certificate through a 3rd party in Port Moresby.ÃÂ In Red Chris, Substantiated - an ex-employee used a Newcrest flight booking for personal use that had not been cancelled after the employee left the company.",,,,Newcrest,2023.0,,,,2023 ESG DataBook_0 - GRI Content Index,2023 ESG DataBook_0 - GRI 200 - Economic tab,,,,,,,Sustainability Report - 2023,,,,,,,,,,,,,,
79,,206.0,Anti-competitive Behavior,206-01,"Legal actions for anti-competitive behavior, anti-trust, and monopoly practices","0 legal actions for anti-competitive behaviour, anti-trust and monopoly practices to report in FY23.",,,,Newcrest,2023.0,,,,2023 ESG DataBook_0 - GRI Content Index,,,,,,,,Sustainability Report - 2023,,,,,,,,,,,,,,
80,,207.0,Tax,207-01,Approach to tax,The ICMM has made a collective commitment for members to disclose the requirements of GRI 207 by 2025. Newcrest intends to adopt GRI 207 in line with the ICMM collective commitment by 2025 and is currently preparing its internal systems and processes.,,,,Newcrest,2023.0,,,,2023 ESG DataBook_0 - GRI Content Index,,,,,,,,Sustainability Report - 2023,,,,,,,,,,,,,,
81,,207.0,Tax,207-02,"Tax governance, control, and risk management",The ICMM has made a collective commitment for members to disclose the requirements of GRI 207 by 2025. Newcrest intends to adopt GRI 207 in line with the ICMM collective commitment by 2025 and is currently preparing its internal systems and processes.,,,,Newcrest,2023.0,,,,2023 ESG DataBook_0 - GRI Content Index,,,,,,,,Sustainability Report - 2023,,,,,,,,,,,,,,
