Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
68,,303.0,Water and Effluents,303-03,Water withdrawal,,,,NO DISCLOSURE,Atlas Arteria,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,303.0,Water and Effluents,303-04,Water discharge,,,,NO DISCLOSURE,Atlas Arteria,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,303.0,Water and Effluents,303-05,Water consumption,,,,NO DISCLOSURE,Atlas Arteria,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",We achieved the target of 19 wildlife crossings along the APRR and AREA networks by the end of 2023.,,,,Atlas Arteria,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
72,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity","Warnow Tunnel continued to build strong links with Rostock Zoo during the year as a long-term animal sponsor of the otters at Rostock Zoo. The Warnow Tunnel was invited to celebrate World Otter Day on 31 May 2023. The celebrations included animal feeding activities attended by the Warnow Tunnel mascot, Oskar, the otter. Cooperation and the protection of wildlife were key themes of the day.",,,,Atlas Arteria,2023.0,,,,,,20,,,,,,,,,,,,,,,,,,,,
73,,304.0,Biodiversity,304-03,Habitats protected or restored,,PlantÃ¢ÂÂAdapt project,,,Atlas Arteria,2023.0,"In November 2023, APRR planted the first seed of its Plant'Adapt project at the Taponas service area (69) on the A6 motorway between Lyon and MÃÂ¢con. Plant'AdaptPlant'Adaptcourage the natural development of climate-compatible vegetation, using species present in the area through cuttings, grafting, sowing and assisted natural regeneration. Initially, some 3,000m2 will be planted on the APRR pilot site at Taponas, where four areas have been set aside for this purpose. By the end of 2025, 60% of APRR and AREA's grAREA'seas will be Plant'AdaPlant'Adapt.",,,,,33,,"Biodiversity Conservation, Climate Adaptation. Plant Adapt Project","13, 15",S,,,,,,,,,,,,,,,,
74,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,Atlas Arteria,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,"We are also investigating options to reduce scope 1 emissions, primarily generated through fuel use in APRR, Chicago Skyway and Dulles Greenway fleet vehicles. These vehicles include large machinery such as snow ploughs, which can be difficult to transition to low-emission vehicles. However, significant inroads have already been made into the electrification of light vehicles at APRR, with 190 fleet vehicles being replaced with electric vehicles during 2023.",,,,Atlas Arteria,2023.0,,,,,,31,,,,,,,,,,,,,,,,,,,,
76,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,"For most of our businesses, most scope 1 and 2 emissions were generated through electricity use (scope 2); this has been the primary focus of our emissions reduction strategy. By reducing scope 2 emissions and purchasing renewable energy and renewable energy certificates, we have made significant progress towards achieving our interim target of 25% reduction in scope 1 and 2 emissions by 2025 (from a 2019 baseline).\t",,,,Atlas Arteria,2023.0,,,,,,31,,,,,,,,,,,,,,,,,,,,
77,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,,,,NO DISCLOSURE,Atlas Arteria,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
