Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
34,,3.0,Material Topics,3-1,Process to determine material topics,,Sustainability Framework,,,Atlas Arteria,2023.0,"Our Sustainability Framework helps guide and focus our approach to sustainability. Our Sustainability Priorities focus on the environmental, social and governance (ESG) topics that matter most to our stakeholders and business. Our sustainability targets hold us accountable for making consistent progress and keep us focused on success.",,,,,30,,"Sustainability Framework, Priorities, Targets",13,S,,,,,,,,,,,,,,,,
35,,3.0,Material Topics,3-2,List of material topics,"Safety, Climate and environment, Our people, Customers and Community",,,,Atlas Arteria,2023.0,,,,,,27,,,,,,,,,,,,,,,,,,,,
36,,3.0,Material Topics,3-3,Management of material topics,,Operational review,,,Atlas Arteria,2023.0,"During 2023, Atlas Arteria also undertook an operational review focused on championing expertise, efficiency and automation to optimise operations. As part of this workstream, Skyway's Executive Team was further developed, with Kara Lawrence joining as Chief Financial Officer and Chad Elliot joining as Chief Operating Officer. They bring over 45 years of experience in people leadership, corporate finance, road operations and maintenance.",,,,,"5, 23",,"Expertise, Efficiency, Automation","8, 9",G,,,,,,,,,,,,,,,,
37,,3.0,Material Topics,3-3,Management of material topics,,A new operating mode,,,Atlas Arteria,2023.0,"A new operating model, launched in November, focuses on delivering on a well-defined strategic plan and operational objectives. It includes the addition of a North American Group Executive, for whom the recruitment process is underway. This new way of working marks a crucial milestone in the business's maturation, delivery of strategy, and succession planning.",,,,,"5, 6",,"Strategic Plan, Operational Objectives, Optimisation","8, 9",G,,,,,,,,,,,,,,,,
38,,3.0,Material Topics,3-3,Management of material topics,,Chicago Skyway transition plan,,,Atlas Arteria,2023.0,"During 2023, Atlas Arteria championed a series of initiatives as part of its Chicago Skyway transition plan, with the asset management program, key refinancing activities and operational review all substantially complete by the end of the year. These changes are focused on delivering capital efficiency and long-term sustainable value, including lifecycle cost savings and enhancements to capability and asset quality.",,,,,"17, 22",,"Capital Efficiency, Sustainable Value, Transition Plan","9, 13",G,,,,,,,,,,,,,,,,
39,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,,New asset management program,,,Atlas Arteria,2023.0,"Launching a new asset management program will allow Chicago Skyway's management to transition to a proactive, whole-of-life approach to maintenance. It will enable Skyway to better monitor and manage its assets by detecting the required maintenance early and selecting the right intervention cycle to improve safety. It will minimise risk and reduce the overall capex requirements of the business over its life cycle.\t",,,,,"1, 22",,"Asset Management, Maintenance Optimisation, Approach",9,G,,,,,,,,,,,,,,,,
40,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Climate-scenario analysis,,,Atlas Arteria,2023.0,"We conducted a climate-scenario analysis to help assess the strategic implications of climate change over the short, medium, and long term. For this climate analysis, we define each as short (2030), medium (2040), and long-term (2050).\t",,,,,34,,"Climate-scenario Analysis, Risk Assessment, Strategic Implications",13,ESG,13.0,,,,,,,,,,,,,,,
41,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Climate-related risk assessment process,,,Atlas Arteria,2023.0,"Corporate and asset-based subject matter experts were engaged in desktop analysis, research, one-on-one interviews, and workshops. Their expertise was utilised in identifying and prioritising relevant climate-related risks, supported by our risk management framework and scenario analysis. The process, which has been ongoing since 2022, has included climate modelling, providing insight into potential physical climate-related changes (e.g. temperature, precipitation, flooding) in each asset location.",,,,,35,,"Climate Modeling, Strategic Decision-making, Assessment",13,ESG,,,,,,,,,,,,,,,,
42,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Qualitative and quantitative assessment of the potential business impacts,,,Atlas Arteria,2023.0,"This work provided the basis for a qualitative assessment of the potential business impacts of the risks and opportunities identified and how these impacts need to be considered in our strategic decision-making. In 2023, this led to a project to establish a quantitative assessment of the potential financial impacts of climate-related risks.",,,,,35,,"Assessment, Business Impact, Opportunities",13,ESG,,,,,,,,,,,,,,,,
43,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,Atlas Arteria,2023.0,,,,,,35,,,,,,,,,,,,,,,,,,,,
