Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
105,,403.0,Occupational Health and Safety,403-04,"Worker participation, consultation, and communication on occupational health and safety",,,,NO DISCLOSURE,Xero,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,403.0,Occupational Health and Safety,403-05,Worker training on occupational health and safety,,Mental Health Day,,,Xero,2023.0,"Xero's Mental Health Day provides employees with dedicated time and resources to focus on their mental wellbeing. By fostering open conversations, providing mental health support, and promoting self-care activities, Xero demonstrates its commitment to prioritising its workforce's mental health and wellbeing.",,,,,,,"Mental Health Day, be emphatic, be #human",3,S,,https://blog.xero.com/,,,,,,,,,,,,,,
107,,403.0,Occupational Health and Safety,403-06,Promotion of worker health,,Global Fitness Platform,,,Xero,2023.0,"Xero's Global Fitness Platform offers employees access to various fitness resources and activities to support their physical wellbeing. By promoting regular exercise and healthy lifestyle choices, Xero aims to enhance employee health and overall wellbeing across its global workforce.",,,,,32,,"Global Fitness Platform, global wellbeing program, health and mental wellbeing",3,S,,,,,,,,,,,,,,,,
108,,403.0,Occupational Health and Safety,403-06,Promotion of worker health,,Wellbeing Champions Network,,,Xero,2023.0,"Xero's Wellbeing Champions Network empowers employees to advocate for and promote wellbeing initiatives within the organisation. Through collaboration, education, and support, this network is vital in fostering a positive and healthy work environment at Xero.",,,,,32,,"Wellbeing Champions Network, global wellbeing program, organisation-wide program",3,S,,,,,,,,,,,,,,,,
109,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,,,NO DISCLOSURE,Xero,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,,,,NO DISCLOSURE,Xero,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,403.0,Occupational Health and Safety,403-09,Work-related injuries,,,,NO DISCLOSURE,Xero,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,403.0,Occupational Health and Safety,403-10,Work-related ill health,,,,NO DISCLOSURE,Xero,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,404.0,Training and Education,404-01,Average hours of training per year per employee,,,,NO DISCLOSURE,Xero,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Data security and awareness programs,,,Xero,2023.0,"Xero's data security and awareness programs provide employees comprehensive training and resources to mitigate cyber threats and safeguard sensitive information. Through regular updates, simulations, and best practices, Xero ensures a culture of vigilance and responsibility, reinforcing its commitment to protecting customer data.",,,,,21,,"Data security and awareness programs, Data and cybersecurity \nbreaches, system functionality",4,S,,,,,,,,,,,,,,,,
