Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,"Mercury is a company that generates electricity from 100% renewable sources: hydro, geothermal and wind. Mercury is also an electricity, gas, broadband and mobile services retailer.",,,,Mercury,2023.0,,,,1,3,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"The Group financial statements comprise Mercury NZ Limited (""the Company"") as the parent and its subsidiaries, including its investments in associates and interests in joint arrangements. The Group subsidiaries are Blockchain Energy, Bosco Connect, Glo-Bug, Rotokawa Generation, Mighty Geothermal, and Waverley Wind Farm.",,,,Mercury,2023.0,,,,1,36,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",The Group Integrated Report is dated 21 August 2023; investor@mercury.co.nz,,,,Mercury,2023.0,,,,1,119,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,Restatements of greenhouse gas emissions in prior years are described in our FY23 GHG Emissions Inventory Report.,,,,Mercury,2023.0,,,,1,115,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,Ernst & Young (EY) provides external assurance for the reporting period.,,,,Mercury,2023.0,,,,1,2,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","Mercury sells electricity, gas, broadband and mobile services to residential and small to medium-sized business customers through our retail operations. Our sub-brand GLOBUG is our pre-pay electricity product. Our Commercial sales team services industrial and wholesale market customers offering electricity",,,,Mercury,2023.0,,,,1,3,,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"The Group has a total permanent employees of 1,512 people.",,,,Mercury,2023.0,,,,1,5,,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,Information is unavailable.,,,NO DISCLOSURE,Mercury,2023.0,,,,1,115,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"The Group's governance structure consists of the Risk Assurance & Audit Committee, People and Performance Committee, and a Nomination Committee.",,,,Mercury,2023.0,,,,1,80,,,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,,,,Mercury,2023.0,,,,1,79,,,"Board Succession Planning, Board Changes, Lorraine Witten",,,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Future Directors programme,,,Mercury,2023.0,,,,1,79,,,"Future Directors programme, Future Director, Institute of Directors","4, 16",G,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Notice of Meeting,,,Mercury,2023.0,,,,1,82,,,"Notice of Meeting, director election, seek re-election","4, 16",G,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Induction programme,,,Mercury,2023.0,,,,1,82,,,"Induction programme, Induction and Development, key Mercury policies",4,G,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Regular Board strategy days,,,Mercury,2023.0,,,,1,82,,,"Regular Board strategy days, scenario thinking sessions, MercuryÃ¢ÂÂs assets",8,G,,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Future trends and innovation,,,Mercury,2023.0,,,,1,82,,,"Future trends and innovation, dam safety, individual learning opportunities",8,G,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-11,Chair of the highest governance body,Prue Flacks is the chairwoman for the current reporting period.,,,,Mercury,2023.0,,,,1,2,,,,,,,,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,"The Mercury Board is responsible for overseeing the management of Mercury's risks and opportunities, including those related to climate change.",,,,Mercury,2023.0,,,,1,58-73,,,,,,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,"The Board delegates to the Chief Executive, and the EMT is responsible for developing and recommending strategies to the Board to identify, assess, and manage climate-related risks and opportunities.",,,,Mercury,2023.0,,,,1,58-73,,,,,,,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,The Mercury Board established climate-related risk and opportunities guidelines for sustainability reporting.,,,,Mercury,2023.0,,,,1,58-73,,,,,,,,,,,,,,,,,,,,,
20,,2.0,General Disclosures,2-15,Conflict of interest,,InterestsÃ¢ÂÂ Register,,,Mercury,2023.0,,,,1,81,,,"InterestsÃ¢ÂÂ Register, management plan, MercuryÃ¢ÂÂs Board Charter",16,G,,,,,,,,,,,,,,,,
21,,2.0,General Disclosures,2-16,Communication of critical concerns,,Whistleblowing Hotline,,,Mercury,2023.0,,,,1,91,,,"Whistleblowing Hotline, General Counsel, legislative changes",16,S,,,,,,,,,,,,,,,,
22,,2.0,General Disclosures,2-16,Communication of critical concerns,,Voice of Customer programme,,,Mercury,2023.0,,,,1,12,,,"Voice of Customer programme, iwi and stakeholders, wealth of customer feedback",16,S,,,,,,,,,,,,,,,,
23,,2.0,General Disclosures,2-16,Communication of critical concerns,,Employee Voice surveys,,,Mercury,2023.0,,,,1,12,,,"Employee Voice surveys, extensive employee engagement, creation of our new purpose",16,S,,,,,,,,,,,,,,,,
24,,2.0,General Disclosures,2-17,Collective knowledge of the highest governance body,,Board Skills Matrix,,,Mercury,2023.0,,,,1,61,,,"Board Skills Matrix, skills and competencies, risk register",4,G,,,,,,,,,,,,,,,,
25,,2.0,General Disclosures,2-18,Evaluation of the performance of the highest governance body,"The performance of the directors (individually and collectively) and the effectiveness of Board processes and committees are regularly evaluated using various techniques, including external consultants, questionnaires and Board discussions. A performance review led by the Chair was carried out during the reporting period.",,,,Mercury,2023.0,,,,1,84,,,,,,,,,,,,,,,,,,,,,
26,,2.0,General Disclosures,2-19,Remuneration policies,The Group has set an Executive Remuneration Governance run by the People and Performance Committee (PPC).,,,,Mercury,2023.0,,,,1,61,,,,,,,,,,,,,,,,,,,,,
27,,2.0,General Disclosures,2-20,Process to determine remuneration,,Sustainable Remuneration,,,Mercury,2023.0,,,,1,95-102,,,"Sustainable Remuneration, STi, LTi",,,,,,,,,,,,,,,,,,
28,,2.0,General Disclosures,2-21,Annual total compensation ratio,"The CEO remuneration Fy23 was 3,3 million NZ Dollars.",,,,Mercury,2023.0,,,,1,95-102,,,,,,,,,,,,,,,,,,,,,
29,,2.0,General Disclosures,2-22,Statement on sustainable development strategy,"""Our focus on building a diverse, equitable and inclusive workforce resulted in changes to our leave policies to better support the needs of our employees. We have made progress on achieving our gender diversity targets and have increased leadership representation of MÃÂori, Pacific Island, and Asian employees during the year.""",,,,Mercury,2023.0,,,,1,2024-08-10 00:00:00,,,,,,,,,,,,,,,,,,,,,
30,,2.0,General Disclosures,2-23,Policy commitments,,The Mercury Code,,,Mercury,2023.0,,,,1,88,,,"The Mercury Code, right thing to do, taking care of tomorrow",16,G,,,,,,,,,,,,,,,,
31,,2.0,General Disclosures,2-24,Embedding policy commitments,,Sustainability Policy,,,Mercury,2023.0,,,,1,91,,,"Sustainability Policy, Responsible Business Practices, Governance",12,S,,,,,,,,,,,,,,,,
