Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
136,,412.0,Human Rights Assessment,412-03,Significant investment agreements and contracts that include human rights clauses or that underwent human rights screening,,,,NO DISCLOSURE,CBA,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Financial Independence Hub,,,CBA,2023.0,"In partnership with Good Shepherd, CBA supported the establishment of the Financial Independence Hub (FIH). This service provides free, confidential, ongoing support for people who have experienced financial abuse Ã¢ÂÂ feel more confident with money and plan for the future, regardless of who they bank with.",,,GRI index,GRI index,,,"Financial Independence Hub, Good Shepherd, financial abuse",17,S,,,,,,,,,,,,,,,,
138,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Indigenous Customer Support Program,,,CBA,2023.0,"The Indigenous Customer Support Program, established in 2021, continued to bring efforts underway across the Bank together to support First Nations customers. This year, CBA completed community visits to APY Lands (SA), Mornington Island, Palm Island (QLD), Djarindjin, Ardyaloon, Beagle Bay, and Bidyadanga (WA) to deliver remote banking support. These visits will inform CBA's future remote banking support.",,,GRI index,,31,,"Indigenous Customer Support Program, First Nations customer, community visit",17,S,,,,,,,,,,,,,,,,
139,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Kit,,,CBA,2023.0,"CBA understands the importance of building strong financial awareness and habits in children to help them become financially resilient in the digital economy. CBA's earning-and-learning app, Kit, is being used by thousands of families in Australia. The app and prepaid card are designed with kids in mind while providing oversight for parents and carers. A recent Money Matters Report found families using Kit were more likely to save money, earn money on their own and apply positive spending strategies when purchasing an item.",,,GRI index,,31,,"Kit, financial awareness, child",17,S,,,,,,,,,,,,,,,,
140,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,First Nations Foundation,,,CBA,2023.0,CBA partnered with the First Nations Foundation in 2022 to run a financial literacy program pilot called My Money Dream. The program was available across remote branches for First Nations customers to support positive money habits and build financial prosperity.,,,GRI index,,31,,"First Nations Foundation, financial literacy, My Money Dream","4, 17",S,,,,,,,,,,,,,,,,
141,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Equal Access Toolkits,,,CBA,2023.0,"This year, CBA launched Equal Access Toolkits in all branches to make it easier for customers with different accessibility requirements to Bank with us. Each toolkit includes items to support various accessibility requirements when customers visit CBA and help them complete tasks.",,,GRI index,,31,,"Equal Access Toolkit, accessibility requirement, customer","10, 17",S,,,,,,,,,,,,,,,,
142,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Accessibility and Inclusion Plan,,,CBA,2023.0,"CBA continues its ambition to improve its accessibility, helping to remove barriers for customers with temporary, situational or permanent disabilities. CBA's Accessibility and Inclusion Plan guides how it makes its products, technology and workplaces accessible for all.",,,GRI index,,31,,"Accessibility and Inclusion Plan, disability, customer","10, 17",S,,,,,,,,,,,,,,,,
143,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Customer Engagement Engine,,,CBA,2023.0,"Using the power of its Customer Engagement Engine, CBA can proactively connect with those whom a natural disaster may impact with offers of support that align with their needs, such as deferring a loan or providing an emergency overdraft. In New Zealand, ASB provided disaster relief to customers and communities following major flooding in Auckland.",,,GRI index,,34,,"Customer Engagement Engine, natural disaster, emergency overdraft","8, 10, 17",S,,,,,,,,,,,,,,,,
144,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,CommBank Staff Foundation,,,CBA,2023.0,"Through the CommBank Staff Foundation, CBA's employees can participate in workplace giving, with the Bank making an additional annual $2 million donation. The Foundation's annual Community Grants program awards 200 community organisations with a $10,000 donation. This year, the grants came after another turbulent year for community organisations, with many facing rising costs while recovering from the pandemic.",,,GRI index,,34,,"CommBank Staff Foundation, donation, Community Grant","8, 10, 17",S,,,,,,,,,,,,,,,,
145,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,CommBank Next Chapter,,,CBA,2023.0,"CBA remains committed to helping victim-survivors of domestic violence and financial abuse by continuing its support for customers, employees and communities through CommBank Next Chapter. Since the inception of CommBank Next Chapter in 2020, the program has supported 52,277 interactions with people impacted by domestic and family violence and provided free, confidential support and referrals to help rebuild financial independence.",,,GRI index,,34,,"CommBank Next Chapter, domestic violence, financial independence",17,S,,,,,,,,,,,,,,,,
146,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Reconciliation Action Plan,,,CBA,2023.0,"CBA's Elevate status from Reconciliation Australia recognises its leadership role in driving reconciliation, both within CBA and nationally. CBA released its 2023-2025 Elevate Reconciliation Action Plan (RAP), setting out an ambitious plan to improve access to CBA's products and services and help remove barriers to employment, business and supplier opportunities.",,,GRI index,,35,,"Reconciliation Action Plan, leadership role, reconciliation",17,S,,,,,,,,,,,,,,,,
147,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Football Australia,,,CBA,2023.0,"CBA is proud to work with Football Australia, which aims to make football the first sport to reach gender parity in community participation. As an Official Supporter of the FIFA Women's World Cup 2023 and partner of the CommBank Matildas, CBA is committed to helping players of all ages and abilities participate in one of the country's favourite sports.",,,GRI index,,35,,"Football Australia, gender parity, community participation","10, 17",S,,,,,,,,,,,,,,,,
148,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Regional Movers Index,,,CBA,2023.0,CBA's Regional Movers Index shows strong population movement to Australia's regional areas in the past year Ã¢ÂÂ drawn by employment and business opportunities across various sectors.,,,GRI index,,35,,"Regional Movers Index, population movement, business opportunity","8, 17",S,,,,,,,,,,,,,,,,
149,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Newcastle Airport,,,CBA,2023.0,"CBA has supported regional communities and businesses for over 100 years by providing regional and agricultural businesses with specialist expertise. This year, CBA is proud to partner with Newcastle Airport as the sole financier for a $240 million package to support its expansion. The project will significantly increase the airport's capacity, improve connectivity and support future growth and opportunity in the Hunter Region.",,,GRI index,,35,,"Newcastle Airport, sole financier, expansion","8, 17",S,,,,,,,,,,,,,,,,
150,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,Indigenous Advisory Council,,,CBA,2023.0,"CBA's Indigenous Advisory Council (IAC) was formed in 2014. The IAC consists of senior CBA leaders, a First Nations CommBank employee representative, and external Aboriginal and Torres Strait Islander leaders to guide the development and implementation of its reconciliation program. Through the IAC's support, CBA developed a better understanding of CBA's role in reconciliation, including when it is appropriate to take a leading role on issues and when it is more appropriate to support other voices in their advocacy.",,,GRI index,GRI index,,,"Indigenous Advisory Council, reconciliation program, advocacy","10, 17",S,,,,,,,,,,,,,,,,
151,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,Target Market Determinations,,,CBA,2023.0,"CBA is required by law to have Target Market Determinations that describe the particular cohort of customers the product is intended for Ã¢ÂÂ taking into account their circumstances, financial literacy, potential vulnerability or hardship and accessibility requirements. It helps reduce the risk of customer harm from developing and distributing CBA's products.",,,GRI index,,39,,"Target Market Determination, financial literacy, customer harm","8, 17",S,,,,,,,,,,,,,,,,
152,,414.0,Supplier Social Assessment,414-01,New suppliers that were screened using social criteria,,,,NO DISCLOSURE,CBA,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
