Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,"Computershare is a global leader in transfer agencies, employee equity plans, Ã¢ÂÂmortgage servicing, proxy solicitation, stakeholder communications, and other diversified financial and governance services. The world's leading organisations work with us Ã¢ÂÂto maximise their relationships with investors, employees, creditors, members and customers.Ã¢ÂÂÃ¢ÂÂÃ¢ÂÂÃ¢ÂÂÃ¢ÂÂ",,,,Computershare,2023.0,,,,,,,,,,,,https://www.computershare.com/us,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,Controlled entities are all those entities over which the Group has control. The Group controls an entity when the Group is exposed to or has rights to variable returns from its involvement with the entity and can affect those returns through its power over the entity. Controlled entities are fully consolidated from the date control is transferred to the Group. They are de-consolidated from the date that control ceases.,,,,Computershare,2023.0,,,,,,72,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point","The financial year-end of all controlled entities is 30 June, except for Computershare Canada Inc. and its controlled entities.",,,,Computershare,2023.0,,,,,,115,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,The July 2021 opening equity balance was restated to reflect a correction of an immaterial error; the 30 June 2022 deferred tax asset and the tax impact related to the foreign currency translation reserve balance have been,,,,Computershare,2023.0,,,,,,113,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,Pricewaterhouse (PWC) provides external assurance for the current reporting period.,,,,Computershare,2023.0,,,,,,38,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","The principal activities of the consolidated entity during the financial year were issuer service, Computershare Corporate Trust, Employee Share Plans, Mortgage Services and Property Rental Services, and Communication and Technology Services.",,,,Computershare,2023.0,,,,,,21,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"The total number of Computershare employees as of 2023 was 14,000 staff across all financial markets.",,,,Computershare,2023.0,,,,,,,,,,,,https://www.computershare.com/corporate/about-us/who-we-are/our-story,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,"The Group's temporary employees as of 30 June 2023 were 2,255.",,,,Computershare,2023.0,,,,,,,,,,,,MSS; 4,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"The Group governance structure comprises a Risk and Audit Committee, a Nomination Committee, and a People and Culture Committee.",,,,Computershare,2023.0,,,,,,31,,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,"The Nomination Committee's policy for the appointment of directors is to select candidates whose skills, expertise, qualifications, networks and knowledge of the markets in which Computershare operates (and other markets into which it may expand) complement those of existing Board members so that the Board as a whole has the requisite skills, diversity and experience to fulfil its duties.",,,,Computershare,2023.0,,,,,,32,,,,,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-11,Chair of the highest governance body,Paul Reynolds is the chairman of the Board for the FY23 report.,,,,Computershare,2023.0,,,,,,32,,,,,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,The principal role of the Board is to ensure the long-term prosperity of the Group by setting broad corporate governance principles that govern the Group's business operations and accountability and to ensure that those principles are effectively implemented by Group management.,,,,Computershare,2023.0,,,,,,26,,,,,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,"The Board has delegated the responsibility for the day-to-day management and administration of Computershare to the Chief Executive Officer, who, in conjunction with Group management, is responsible for managing the Group by the corporate strategy, plans and policies approved by the Board.",,,,Computershare,2023.0,,,,,,26,,,,,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,"The Group ESG strategy is designed to foster stronger relationships with our internal and external stakeholders, reduce risks to our business, protect and enhance our reputation and drive efficiencies through better management of resources. We are committed to transparent communication with our stakeholders about ESG and will continue to report annually on material ESG topics and issues.",,,,Computershare,2023.0,,,,,,,,,,,,ESG Report; 2,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-15,Conflict of interest,"Suppose a director has an actual or potential conflict of interest in a matter under consideration by the Board or a Committee of the Board. In that case, that director must promptly disclose that conflict of interest and abstain from deliberations. In that circumstance, the director cannot influence other Board members or Committee members on that issue nor receive relevant Board or Committee papers.",,,,Computershare,2023.0,,,,,,36,,,,,,,,,,,,,,,,,,,,
