Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
114,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,"Remote working measures were deployed for more than 90% of our staff. Where roles could not be performed remotely, strict COVID safety protocols were implemented across all work sites according to local requirements.",,,,Computershare,2023.0,,,,,,39,,,,,,,,,,,,,,,,,,,,
115,,403.0,Occupational Health and Safety,403-09,Work-related injuries,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,403.0,Occupational Health and Safety,403-10,Work-related ill health,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,404.0,Training and Education,404-01,Average hours of training per year per employee,The average training hours per employee in FY23 was 20.86 hours.,,,,Computershare,2023.0,,,,,,17,,,,,,,,,,,,,,,,,,,,
118,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Leadership Development Program,,,Computershare,2023.0,"Computershare's Leadership Development Program equips employees with the skills and knowledge necessary to excel in leadership roles within the company. Through tailored training, mentorship, and hands-on experience, Computershare cultivates a pipeline of capable leaders who drive innovation, inspire teams, and steer the organisation towards success.",,,,,33,,"Leadership Development Program, Solaris, Black Female Professionals",4,S,,,,,,,,,,,,,,,,
119,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,D&I learning resources,,,Computershare,2023.0,"Computershare offers comprehensive diversity and inclusion (D&I) learning resources, empowering employees to foster inclusive workplaces and embrace diverse perspectives. Computershare promotes awareness and understanding through training modules, workshops, and educational materials, creating a culture where everyone feels valued and respected.",,,,,33,,"D&I learning resources, leadership participation and promotion, develop and promote",4,S,,,,,,,,,,,,,,,,
120,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,My Learning Hub,,,Computershare,2023.0,"My Learning Hub by Computershare is a user-friendly platform that provides employees access to various professional development resources and training materials. With personalised learning paths and interactive modules, My Learning Hub enables employees to enhance their skills, expand their knowledge, and advance their careers at their own pace.",,,,,17,,"My Learning Hub, wide range of topics, Structured learning paths",4,S,,,,,,,,,,,,,,,,
121,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Lead to Succeed Program: New Leaders,,,Computershare,2023.0,"Lead to Succeed: New Leaders by Computershare offers comprehensive training tailored for newly appointed leaders, equipping them with the skills and knowledge needed to excel in their managerial roles. Through interactive workshops, mentorship opportunities, and practical tools, this program empowers new leaders to drive team success, foster a positive work culture, and achieve organisational goals effectively.",,,,,17,,"Lead to Succeed: New Leaders, first management role, manager induction webinar",4,S,,,,,,,,,,,,,,,,
122,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Lead to Succeed Program: Experienced Leaders,,,Computershare,2023.0,"Lead to Succeed: Experienced Leaders by Computershare provides advanced training for seasoned leaders, focusing on strategic leadership, team development, and driving organisational performance. Through case studies, peer discussions, and executive coaching, this program equips experienced leaders with the insights and tools necessary to navigate complex challenges, inspire innovation, and lead with confidence in today's dynamic business environment.",,,,,17,,"Lead to Succeed: Experienced Leaders, six month program",4,S,,,,,,,,,,,,,,,,
123,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Lead to Succeed Program: Advanced Leaders,,,Computershare,2023.0,"Lead to Succeed: Advanced Leaders by Computershare offers specialised training for senior executives and top-tier leaders, focusing on strategic decision-making, transformative leadership, and driving organisational growth. Through immersive workshops, executive coaching, and peer collaboration, this program equips advanced leaders with the skills and insights to navigate complex global challenges and lead with impact in a rapidly evolving business landscape.",,,,,17,,"Lead to Succeed: Advanced Leaders, building networks and teams, resilience and leadership",4,S,,,,,,,,,,,,,,,,
124,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Monthly manager webinars,,,Computershare,2023.0,"Monthly manager webinars by Computershare offer ongoing professional development opportunities for managers, covering various topics essential for effective leadership and team management. Through interactive sessions led by industry experts and internal leaders, these webinars provide valuable insights, best practices, and actionable strategies to enhance managerial skills and drive team success.",,,,,17,,"Monthly manager webinars, hear recent updates, ask questions",4,S,,,,,,,,,,,,,,,,
125,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Computershare and Me,,,Computershare,2023.0,"""Computershare and Me Regulatory Topics"" is a specialised employee training program that educates staff on pertinent regulatory requirements and compliance standards relevant to their roles. Through interactive modules and case studies, participants gain a deeper understanding of regulatory frameworks, ensuring adherence to industry regulations and promoting ethical business practices within Computershare.",,,,,18,,"Computershare and Me, Regulatory learning, training session monthly",4,S,,,,,,,,,,,,,,,,
126,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Introduction to Risk,,,Computershare,2023.0,"""Introduction to Risk"" by Computershare is a foundational employee training program designed to familiarise participants with key concepts and principles of risk management. Through interactive modules and real-world examples, employees gain essential knowledge and skills to identify, assess, and mitigate risks effectively, fostering a proactive organisational risk management culture.\t",,,,,18,,"Introduction to Risk, Regulatory learning, training session monthly",4,S,,,,,,,,,,,,,,,,
127,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Anti-Money Laundering,,,Computershare,2023.0,"""Anti-Money Laundering"" training by Computershare equips employees with the knowledge and tools necessary to detect, prevent, and report suspicious activities that may involve money laundering or terrorist financing. Through comprehensive modules and case studies, employees learn how to comply with regulatory requirements, safeguard company assets, and uphold the highest standards of integrity and legal compliance.",,,,,18,,"Anti-Money Laundering, Regulatory learning, training session monthly",4,S,,,,,,,,,,,,,,,,
128,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Global Employee Handbook,,,Computershare,2023.0,"The Global Employee Handbook by Computershare is a comprehensive guide to company policies, procedures, and expectations for all employees worldwide. Through interactive training sessions and accessible resources, employees clearly understand their rights, responsibilities, and the company's values, ensuring alignment with organisational standards and promoting a harmonised work culture across geographies.",,,,,18,,"Global Employee Handbook, Regulatory learning, training session monthly",4,S,,,,,,,,,,,,,,,,
