Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
152,,412.0,Human Rights Assessment,412-03,Significant investment agreements and contracts that include human rights clauses or that underwent human rights screening,,,,,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Volunteer and fundraising programs,,,Computershare,2023.0,"Computershare's volunteer and fundraising programs actively engage employees in giving back to their communities and supporting various charitable initiatives and causes. Through volunteer opportunities, donation drives, and corporate giving campaigns, Computershare demonstrates its commitment to making a positive impact beyond the workplace, fostering a culture of corporate social responsibility and community involvement.",,,,,,,"Volunteer and fundraising programs, local to our businesses, annual leave entitlement",11,S,,ESG Policy,,,,,,,,,,,,,,
154,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Global charitable giving program,,,Computershare,2023.0,"Computershare's Global Charitable Giving Program exemplifies its dedication to supporting charitable causes and making a positive impact worldwide. Through financial donations, employee volunteerism, and partnerships with nonprofit organisations, Computershare contributes to addressing critical social issues and improving communities around the globe.",,,,,,,"Global charitable giving program, employee support, community",11,S,,ESG Report,,,,,,,,,,,,,,
155,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Change A Life program,,,Computershare,2023.0,"Change A Life program by Computershare empowers employees to make a difference in the lives of individuals facing hardships or challenges. Through mentorship, skills training, and charitable donations, Computershare fosters a culture of compassion and community support, enriching the lives of those in need.",,,,,,,"Change A Life program, partner with staff, global \nand local projects",11,S,,ESG Report,,,,,,,,,,,,,,
156,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Ã¢ÂÂPurple PeopleÃ¢ÂÂ awards,,,Computershare,2023.0,"In addition to the Change A Life program, Computershare provides channels for recognising good work, including a company-wide platform where employees can nominate and celebrate their colleagues' achievements. The annual 'Purple People awards further highlight exceptional contributions, serving as a pinnacle of recognition for those who consistently embody Computershare's values and go above and beyond in their dedication to excellence. Computershare fosters a culture of appreciation, collaboration, and continuous improvement through these initiatives, ultimately strengthening employee morale and organisational success.",,,,,,,"Ã¢ÂÂPurple PeopleÃ¢ÂÂ awards, company-wide \nplatform, Ways of working",11,S,,ESG Report,,,,,,,,,,,,,,
157,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Women4Women,,,Computershare,2023.0,"Women4Women by Computershare is a community effort to empower and support women in their personal and professional lives. Through mentorship programs, networking events, and advocacy initiatives, Women4Women fosters a supportive environment where women can thrive, grow, and make meaningful contributions to their communities and the workplace.",,,,,,,"Women4Women, led by women, employee-led collectives",11,S,,ESG Report,,,,,,,,,,,,,,
158,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Healthy Minds Resource Group,,,Computershare,2023.0,"The Healthy Minds Resource Group at Computershare is a community-driven initiative promoting employee mental health awareness and support. Through educational events, resources, and peer support networks, the group strives to create a workplace culture where mental well-being is prioritised and stigma surrounding mental health issues is reduced.",,,,,,,"Healthy Minds Resource Group, good mental health, led by employees passionate",11,S,,ESG Report,,,,,,,,,,,,,,
159,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Pride day,,,Computershare,2023.0,"Pride Day by Computershare is a community-driven celebration that promotes LGBTQ+ inclusivity, visibility, and equality in the workplace and beyond. Through events, allyship programs, and advocacy initiatives, Computershare fosters an environment where all employees feel empowered to be authentic, driving positive change and promoting a culture of acceptance and respect.",,,,,,,"Pride day, Building knowledge and understanding, celebrate significant events",11,S,,ESG Report,,,,,,,,,,,,,,
160,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,International WomenÃ¢ÂÂs Day,,,Computershare,2023.0,"International Women's Day by Computershare is a community-wide celebration that honours the achievements and contributions of women while advocating for gender equality and empowerment. Through events, workshops, and initiatives focused on diversity and inclusion, Computershare demonstrates its commitment to fostering a supportive environment where women can thrive and succeed.",,,,,,,"International WomenÃ¢ÂÂs Day, monthly webinars, celebrate significant events",11,S,,ESG Report,,,,,,,,,,,,,,
161,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Mental Health Week,,,Computershare,2023.0,"Mental Health Week by Computershare is a community-wide initiative dedicated to raising awareness, promoting understanding, and supporting mental well-being among employees. Through workshops, resources, and activities focused on mental health education and self-care, Computershare fosters a culture of empathy and support, ensuring that employees have the resources they need to prioritise their mental health.",,,,,,,"Mental Health Week, Building knowledge and understanding, monthly webinars",11,S,,ESG Report,,,,,,,,,,,,,,
162,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Juneteenth,,,Computershare,2023.0,"Juneteenth by Computershare is a community-driven commemoration of freedom and equality, recognising the significance of ending slavery in the United States. Through events, discussions, and cultural initiatives, Computershare honours the history and contributions of Black Americans while advocating for racial justice and equity in the workplace and society.",,,,,,,"Juneteenth, Building knowledge and understanding, promote educational resources",11,S,,ESG Report,,,,,,,,,,,,,,
163,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Solaris Program,,,Computershare,2023.0,"The Solaris program created a network of Black women leaders who prioritise self-development, embrace love-based leadership principles, and take ownership of their careers. Through mentorship, skills workshops, and networking opportunities, Solaris empowers these leaders to overcome obstacles, cultivate resilience, and drive positive change within their communities and organisations, inspiring others to reach their full potential.",,,,,,,"Solaris Program, Black Leadership Group, Love-based leadership",11,S,,ESG Report,,,,,,,,,,,,,,
164,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Cybersecurity Champions program,,,Computershare,2023.0,"The Cybersecurity Champions program by Computershare engages employees across the organisation to champion cybersecurity best practices and awareness. Through training, resources, and collaboration, this community effort enhances cybersecurity resilience, fostering a culture of vigilance and proactive defence against cyber threats.",,,,,,,"Cybersecurity Champions program, Global Information Security, volunteer Cybersecurity Champions",11,S,,ESG Report,,,,,,,,,,,,,,
165,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Worlds Youth International School,,,Computershare,2023.0,"Worlds Youth International School by Computershare exemplifies the company's commitment to community development and education. Through partnerships, financial support, and volunteer efforts, Computershare empowers youth with quality education and growth opportunities, fostering a brighter future for generations.",,,,,,,"Worlds Youth International School, Nepal, IT College",11,S,,ESG Report,,,,,,,,,,,,,,
166,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,The Change A Life Boarding Centre,,,Computershare,2023.0,"Between 2018 and 2022, our team raised more than AU$600,000 to support the creation of a new boarding centre adjacent to the World Youth International School. The Change A Life Boarding Centre opened in November 2022. It will provide a home to 50 students in grades 11 and 12 as they undertake their studies. The boarding centre will benefit students who need help to make the daily trip to and from school during the monsoon season. The foundations of the building have been built to earthquake standards, with the option of adding additional levels.",,,,,,,"The Change A Life Boarding Centre, daily trip, moonsoon season",11,S,,ESG Report,,,,,,,,,,,,,,
167,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Year Up,,,Computershare,2023.0,"Year Up is a US-based workforce development organisation that works with young adults who would otherwise be at risk of missing out on crucial education, training, and professional career opportunities. Their mission is to improve equitable access to economic opportunity, education, and justice for all young adults Ã¢ÂÂ no matter their background, income, or locality.",,,,,,,"Year Up, US-based workforce, crucial education",11,S,,ESG Report,,,,,,,,,,,,,,
168,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Food Banks Canada,,,Computershare,2023.0,"Food Banks Canada by Computershare demonstrates the company's dedication to supporting communities by addressing food insecurity. Through donations, volunteerism, and advocacy, Computershare contributes to alleviating hunger and improving the well-being of individuals and families across Canada.",,,,,,,"Food Banks Canada, North America, Communities close to our office",11,S,,ESG Report,,,,,,,,,,,,,,
169,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Foster Love,,,Computershare,2023.0,"Foster Love by Computershare is a heartfelt community initiative aimed at supporting foster children and families. Through donations, volunteer work, and awareness campaigns, Computershare provides essential resources and care to foster children, ensuring they feel supported and loved during challenging times.",,,,,,,"Foster Love, North America, Communities close to our office",11,S,,ESG Report,,,,,,,,,,,,,,
170,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Auckland City Mission,,,Computershare,2023.0,"Auckland City Mission by Computershare exemplifies the company's commitment to addressing homelessness and poverty in the community. Through donations, volunteer work, and partnerships, Computershare supports Auckland City Mission's efforts to provide essential services and assistance to those in need, positively impacting the lives of vulnerable individuals and families in Auckland.",,,,,,,"Auckland City Mission, APAC, Close to our office",11,S,,ESG Report,,,,,,,,,,,,,,
171,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Kids Undercover,,,Computershare,2023.0,"Kids Undercover by Computershare is a community-driven initiative that provides safe and stable housing for at-risk youth experiencing homelessness. Through fundraising, volunteer efforts, and advocacy, Computershare supports Kids Undercover's mission to create nurturing environments where young people can thrive and build brighter futures for themselves.",,,,,,,"Kids Undercover, APAC, Close to our office",11,S,,ESG Report,,,,,,,,,,,,,,
172,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Starlight,,,Computershare,2023.0,"Starlight by Computershare embodies the company's commitment to bringing joy and comfort to hospitalized children and their families. Through fundraising, volunteer work, and partnerships, Computershare supports Starlight's mission of brightening the lives of seriously ill children, providing moments of happiness and distraction during difficult times.",,,,,,,"Starlight, SUPPORTING COMMUNITIES, APAC",11,S,,ESG Report,,,,,,,,,,,,,,
173,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Changing Young Life Foundation,,,Computershare,2023.0,"Changing Young Life Foundation by Computershare is a community-focused initiative dedicated to providing education and support to disadvantaged youth. Through financial contributions, volunteerism, and mentorship programs, Computershare helps empower young people with the tools and opportunities they need to succeed, fostering positive change in their lives and communities.",,,,,,,"Changing Young Life Foundation, homework tutorials, art and craft lessons",11,S,,ESG Report,,,,,,,,,,,,,,
174,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Fare Share,,,Computershare,2023.0,"Fare Share by Computershare exemplifies the company's commitment to combating food waste and hunger in the community. Through food donations, volunteer work, and partnerships with local organizations, Computershare contributes to Fare Share's mission of redistributing surplus food to those in need, making a tangible difference in the fight against hunger.",,,,,,,"Fare Share, UK and Europe, Supporting Communities",11,S,,ESG Report,,,,,,,,,,,,,,
175,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Save the Children,,,Computershare,2023.0,"Save the Children by Computershare reflects the company's commitment to worldwide supporting children's rights and well-being. Through donations, volunteer work, and partnerships with Save the Children, Computershare contributes to improving the lives of vulnerable children, providing essential resources, education, and protection in times of crisis and beyond.",,,,,,,"Save the Children, UK and Europe, Supporting Communities",11,S,,ESG Report,,,,,,,,,,,,,,
176,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,414.0,Supplier Social Assessment,414-01,New suppliers that were screened using social criteria,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,414.0,Supplier Social Assessment,414-02,Negative social impacts in the supply chain and actions taken,Computershare monitors its network of suppliers to ensure the Company and its supply chain comply with applicable Modern Slavery law.,,,,Computershare,2023.0,,,,,,25,,,,,,,,,,,,,,,,,,,,
179,,415.0,Public Policy,415-01,Political contributions,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,416.0,Customer Health and Safety,416-01,Assessment of the health and safety impacts of product and service categories,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,416.0,Customer Health and Safety,416-02,Incidents of non-compliance concerning the health and safety impacts of products and services,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,417.0,Marketing and Labeling,417-01,Requirements for product and service information and labeling,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,417.0,Marketing and Labeling,417-02,Incidents of non-compliance concerning product and service information and labeling,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,417.0,Marketing and Labeling,417-03,Incidents of non-compliance concerning marketing communications,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,Computershare conducts Privacy Impact Assessments to identify and assess privacy risks associated with any new or modified use of personal data.,,,,Computershare,2023.0,,,,,,,,,,,,ESG Report; 36,,,,,,,,,,,,,,
186,,419.0,Socioeconomic Compliance,419-01,Non-compliance with laws and regulations in the social and economical area,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,Total disclosure,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,Total no of reported disclosure over maximum disclosure (source:GRI index),77/122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,Average completion rate,0.631148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
