Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
38,,3.0,Material Topics,3-3,Management of material topics,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"The Group's total revenue as of June 2023 was $3,200,845.",,,,Computershare,2023.0,,,,,,80,,,,,,,,,,,,,,,,,,,,
40,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,Computershare minimises our resource consumption's impact on the environment by reducing our carbon footprint and the ongoing evaluation of physical and transition risks.,,,,Computershare,2023.0,,,,,,,,,,,,ESG Report; 2,,,,,,,,,,,,,,
41,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,"Employee entitlements include salaries and wages, leave entitlements, incentives and share-based payment awards.",,,,Computershare,2023.0,,,,,,76,,,,,,,,,,,,,,,,,,,,
42,,201.0,Economic Performance,201-04,Financial assistance received from government,"As of 30 June 2023, the Group was servicing approximately $30.5 billion (2022: $46.4 billion) of mortgages owned by the US government-sponsored mortgage agencies.",,,,Computershare,2023.0,,,,,,125,,,,,,,,,,,,,,,,,,,,
43,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,Computershare,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,Computershare has built an IT College in Nepal.,,,,Computershare,2023.0,,,,,,18,,,,,,,,,,,,,,,,,,,,
46,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,The Group has donated $651 598 to the community project.,,,,Computershare,2023.0,,,,,,18,,,,,,,,,,,,,,,,,,,,
47,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,Diverse Supplier Principle,,,Computershare,2023.0,"Computershare's Diverse Supplier Principle underscores its commitment to promoting inclusivity and equity in its supply chain by actively seeking and engaging with suppliers from diverse backgrounds. Computershare fosters economic empowerment drives innovation and strengthens communities by prioritising partnerships with minority-owned, women-owned, veteran-owned, and other underrepresented businesses.",,,,,35,,"Diverse Supplier Principle, support diverse individuals, achieve diverse outcomes",2024-11-17 00:00:00,"S, G",,,,,,,,,,,,,,,,
