Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
30,,2.0,General Disclosures,2-30,Collective bargaining agreements,,,,NO DISCLOSURE,Pilbara Minerals,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,3.0,Material Topics,3-1,Process to determine material topics,,Emerging Risks Monitoring,,,Pilbara Minerals,2023.0,"Pilbara Minerals proactively monitors emerging risks and evolving industry trends that may become material. The aim is to ensure long-term resilience, sustainable growth, and optimal future performance for the Company.",,,,,62,,"Emerging Risks Monitoring, Industry Trends Analysis, Materiality Assessment",-,G,"1, 7",,,,,,,,,,,,,,,
32,,3.0,Material Topics,3-1,Process to determine material topics,,Internal Audits,,,Pilbara Minerals,2023.0,"Conducting internal audits is a crucial pillar of good governance within a business. The role of an internal audit is to provide independent assurance (as a third line of defence) that an organisation's risk management, governance, and internal control processes are operating effectively. Pilbara Minerals has an established internal audit function to ensure risk controls are implemented and effectively deployed.",,,,,62,,"Internal Audit, Assurance Provider, Governance Oversight",-,G,"8, 18",,,,,,,,,,,,,,,
33,,3.0,Material Topics,3-2,List of material topics,"Climate Change and Emissions Reduction, Technology and Innovation, Environment and Biodiversity, Traditional Owner Relationships and Opportunities, Business Ethics and Transparency, Inclusion and Wellbeing, Health and Safety, Human Rights, Employee Attraction and Development, Partnerships and Programs, Economic Performance and Growth",,,,Pilbara Minerals,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,3.0,Material Topics,3-3,Management of material topics,,Sustainability Strategy,,,Pilbara Minerals,2023.0,"To support the implementation and progression of actions contained in the strategy, the Company formed sub-working groups with subject matter experts (SME) to take a deep dive into specific areas: Water, Decarbonisation, Reporting and Disclosure, Technology and Innovation, Inclusion and Wellbeing. These sub-working groups report to a broader Sustainability Working Group quarterly.",,,,,52,,"Sustainability Working Group, Cross-Functional Teams, Quarterly Reporting","12, 13, 16","E, S","5, 6, 10",,,,,,,,,,,,,,,
35,,3.0,Material Topics,3-3,Management of material topics,,Sustainability Policy,,,Pilbara Minerals,2023.0,"Pilbara Minerals' Sustainability Policy underpins the Company's approach to sustainability and supports its integration into day-to-day business operations. At its core, the Sustainability Policy outlines ways to meet legal, social, and environmental obligations. However, the Company recognises that it must deliver outcomes beyond compliance to achieve the best performance sustainability outcomes.",,,,,52,,"Sustainability Policy, Compliance Framework, Beyond Compliance Approach","4, 8, 12","E, S, G","4, 5, 7, 8, 10, 12",,,,,,,,,,,,,,,
36,,3.0,Material Topics,3-3,Management of material topics,,Frameworks and Disclosure,,,Pilbara Minerals,2023.0,"Pilbara Minerals' Sustainability Framework and policies have been guided and informed by industry-leading frameworks such as the Sustainability Accounting Standards Board (SASB), Initiative for Responsible Mining Assurance (IRMA), United Nations Sustainable Development Goals (UN SDGs), International Sustainability Standards Board (ISSB), and the Global Reporting Initiative (GRI). The Company has aimed to align disclosure with SASB, TCFD and UN SDGs, complemented by participation in ESG ratings such as S&P Global Corporate Sustainability Assessment and Sustainalytics.",,,,,53,,"Industry Frameworks Alignment, Reporting Standards, Disclosure Guidelines",-,G,-,,,,,,,,,,,,,,,
37,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,Net profit for the period attributable to members: $562 million,,,,Pilbara Minerals,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Internal Carbon Price,,,Pilbara Minerals,2023.0,"The Board approved an Internal Carbon Price (ICP) in FY23. By setting an ICP, Pilbara Minerals aims to Improve its position to meet incoming GHG regulations. Understand the potential costs of carbon pricing mechanisms on the operation and any future investment decisions. Drive capital allocation towards energy-efficient and low-carbon investments. Foster positive internal behaviour change.",,,,,88,,"Internal Carbon Price (ICP), GHG Regulation Compliance, Capital Allocation Strategy",13,E,9,,,,,,,,,,,,,,,
39,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,Pilbara Minerals,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,201.0,Economic Performance,201-04,Financial assistance received from government,"Following the award of a $20M grant from the Australian Government, Australian environmental technology company Calix Limited and Pilbara Minerals entered into an unincorporated JV to support the development of the Mid-stream Demonstration Plant.",,,,Pilbara Minerals,2023.0,,,,,,66,,,,,,,,,,,,,,,,,,,,
41,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,Pilbara Minerals,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,Pilbara Minerals,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,P680 Expansion Project,,,Pilbara Minerals,2023.0,"The P680 Expansion Project (P680 Project) is expected to deliver an additional 100,000 tpa of spodumene concentrate production capacity from the Pilgan Plant and a 5 Mtpa integrated crushing and ore sorting facility to replace the existing contracted crushing facility at the Pilgan Plant. This crushing facility will support future expansions that will deliver up to 1 Mtpa of spodumene concentrate capacity across the Pilgangoora Operation.",,,,,11,,"Expansion Project, Production Capacity Increase, Ore Sorting Facility",8,E,9,,,,,,,,,,,,,,,
44,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,P1000 Expansion Project,,,Pilbara Minerals,2023.0,"The P1000 Expansion Project (P1000 Project) leverages the Company's earlier investment in processing infrastructure delivered as part of the P680 Project. The P1000 Project involves a series of upgrades to the Pilgan Plant's concentrator and a range of supporting infrastructure. Completing this expansion will increase the total production capacity of spodumene concentrate to 1 Mtpa, making the Pilgangoora Operation the second-largest hard-rock lithium mine in the world.",,,,,11,,"Spodumene Concentrate, Processing Infrastructure, Production Capacity Upgrade",8,E,9,,,,,,,,,,,,,,,
45,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Downstream Lithium Chemical Facility,,,Pilbara Minerals,2023.0,"In a joint venture (JV), Pilbara Minerals and POSCO are building a 43,000 tpa Lithium Hydroxide Chemical Facility in Gwangyang, South Korea. The JV places Pilbara Minerals and POSCO in a solid position to participate in the chemical conversion industry as one of the few near-term lithium chemicals producers outside of China, with long-term lithium raw materials supplied from the Pilgangoora Operation.",,,,,11,,"Lithium Hydroxide Facility, Chemical Conversion Industry, Near-Term Production",8,E,9,,,,,,,,,,,,,,,
46,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,"Licences, Permits and Native Title",,,Pilbara Minerals,2023.0,Pilbara Minerals has continued to fulfil its economic benefit arrangements by paying all Native Title royalties made on time and in full. The Company has several Indigenous-owned businesses providing services to the Pilgangoora Operation and has arrangements with major contractors to extend opportunities for Indigenous employment and business contracts.,,,,,101,,"Indigenous Business Support, Native Title Royalties, Employment Opportunities",8,S,"7, 8",,,,,,,,,,,,,,,
47,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Nyamal businesses,,,Pilbara Minerals,2023.0,"The Company has continued to work hard to provide Nyamal businesses with contracting opportunities, with the largest contract awarded to Marlu Resources, a Nyamal business, in September 2022 for giving site security services. The services this Nyamal business provides have since grown to include pre-employment medical services. Pilbara Minerals was Marlu Resources' first significant contract and underpinned the rapid growth and diversification of the Company.",,,,,"49, 103",,"Nyamal Business Contracts, Indigenous Contracting, Economic Empowerment",8,S,"7, 8",,,,,,,,,,,,,,,
