Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
39,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,202.0,Economic Performance,201-04,Financial assistance received from government,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,203.0,Indirect Economic Impacts,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,205.0,Anti-corruption,205-01,Operations assessed for risks related to corruption,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,205.0,Anti-corruption,205-03,Confirmed incidents of corruption and actions taken,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,206.0,Anti-competitive Behavior,206-01,"Legal actions for anti-competitive behavior, anti-trust, and monopoly practices",,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,207.0,Tax,207-01,Approach to tax,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,207.0,Tax,207-02,"Tax governance, control, and risk management",,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,207.0,Tax,207-03,Stakeholder engagement and management of concerns related to tax,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,207.0,Tax,207-04,Country-by-country reporting,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,301.0,Materials,301-01,Materials used by weight or volume,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,301.0,Materials,301-02,Recycled input materials used,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,301.0,Materials,301-03,Reclaimed products and thei packaging materials,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,302.0,Energy,302-01,Energy consumption within the organization,,Power Purchase Agreement,,,Liontown Resources,2023.0,"In December 2022, Liontown signed a legally binding Power Purchase Agreement (PPA) for electricity supply to Kathleen Valley for an initial 15-year period. Liontown also incentivised Zenith Energy to maximise renewable energy generation by paying more for renewable energy than energy generated by gas.",,,GRI Index,80,,,"Power Purchase Agreement, electricity supply, renewable energy","7, 13",E,,,,,,,,,,,,,,,,
