Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,Liontown Resource Limited,,,,Liontown Resources,2023.0,,,,GRI Index,GRI Index,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"Liontown's report included Buldania Lithium Pty Ltd, LRL (Aust) Pty Ltd, and LBM (Aust) Pty Ltd.",,,,Liontown Resources,2023.0,,,,GRI Index,Cover,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",Liontown's report covers its performance as of 30 June 2023.,,,,Liontown Resources,2023.0,,,,GRI Index,Cover,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,Restatements of information are included within the report content where applicable.,,,,Liontown Resources,2023.0,,,,GRI Index,Cover,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,"The report has yet to receive external assurance. However, the majority of Liontown's emissions data has been independently verified.",,,,Liontown Resources,2023.0,,,,GRI Index,Cover,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",Liontown is an emerging Tier-1 battery minerals producer.,,,,Liontown Resources,2023.0,,,,GRI Index,1,,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,Liontown had 155 employees in 2023.,,,,Liontown Resources,2023.0,,,,GRI Index,41,,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,Liontown had 12 contingent workers in 2023.,,,,Liontown Resources,2023.0,,,,GRI Index,41,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,Liontown's Board comprises seven directors.,,,,Liontown Resources,2023.0,,,,GRI Index,,,8,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Appropriate checks,,,Liontown Resources,2023.0,The Company undertakes appropriate checks before appointing a director or senior executive or putting forward a candidate for election as a director. It provides shareholders with all information relevant to deciding whether to elect or re-elect a director. The checks undertaken and the information provided to shareholders are in the Company's Policy and Procedure for the Selection and (Re)Appointment of Directors and Senior Executives.,,,GRI Index,,,2,"Appropriate check, Director, senior executive`",16,G,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Written agreement,,,Liontown Resources,2023.0,"The Company has a written agreement with each Director that outlines the terms of their appointment, duties and responsibilities, time commitment, and compliance with Company policies, procedures, and regulatory requirements. In addition, the agreement sets out the indemnity and insurance arrangements that the Company has in place and the Company's policy on the Director's access to information and seeking external independent professional advice.",,,GRI Index,,,3,"Written agreement, Director, company policy",16,G,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-11,Chair of the highest governance body,Mr Tim Goyder is the chair of Liontown's Board.,,,,Liontown Resources,2023.0,,,,GRI Index,,,8,,,,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,The Board is responsible for the Company's overall corporate governance and performance.,,,,Liontown Resources,2023.0,,,,GRI Index,,,2,,,,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,,Board Charter,,,Liontown Resources,2023.0,The Board delegated to the Managing Director and management team matters involving corporate strategy and management of the business. The Board has adopted a Board Charter that defines the respective roles and responsibilities of the Board and management.,,,GRI Index,,,2,"Board Charter, Managing Director, corporate strategy",16,G,,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,The Board defines the Company's purpose and strategic objectives and regularly measures the progression of those strategic objectives by management.,,,,Liontown Resources,2023.0,,,,GRI Index,,,2,,,,,,,,,,,,,,,,,,,
