Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
78,,304.0,Biodiversity,304-03,Habitats protected or restored,,Cultural ecological knowledge assessment,,,Liontown Resources,2023.0,"A cultural ecological knowledge assessment conducted in 2021 revealed that 41 flora taxa that occur within the potential disturbance envelope have been previously identified as culturally significant to the Tjiwarl, along with two Priority 4 species, Grevillea inconspicua and Hemigenia exilis, listed by the Department of Biodiversity, Conservation, and Attractions (DBCA). Considering these values and the Native Title Agreement, monitoring is required to determine whether mining activities will affect riparian vegetation within the disturbance envelope and upstream and downstream of the disturbance.",,,GRI Index,66,,,"Cultural ecological knowledge assessment, potential disturbance, Native Title Agreement","10, 15","E, S",,,,,,,,,,,,,,,,
79,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,Drone survey,,,Liontown Resources,2023.0,"Two drone surveys were conducted to measure the Normalised Difference Vegetation Index (NDVI) Ã¢ÂÂ vegetation density and condition, enabling Liontown to compare seasonal changes in vegetation health. Along Jones Creek, quarterly drone surveys are conducted as part of Liontown's routine biodiversity monitoring protocol.",,,GRI Index,66,,,"Drone survey, Normalised Difference Vegetation Index, vegetation density",15,E,,,,,,,,,,,,,,,,
80,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,"Liontown's scope 1 emissions in 2023 were 4,476 tCO2e.",,,,Liontown Resources,2023.0,,,,GRI Index,85,,,,,,,,,,,,,,,,,,,,,
81,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,"Liontown's scope 2 emissions in 2023 were 14,526 tCO2e.",,,,Liontown Resources,2023.0,,,,GRI Index,85,,,,,,,,,,,,,,,,,,,,,
82,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,Liontown did not calculate its scope 3 emissions.,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,GRI Index,126,,,,,,,,,,,,,,,,,,,,,
83,,305.0,Emissions,305-04,GHG emissions intensity,"Liontown's emissions intensity was 2,7 kgCO2e per litre of diesel.",,,,Liontown Resources,2023.0,,,,GRI Index,85,,,,,,,,,,,,,,,,,,,,,
84,,305.0,Emissions,305-05,Reduction of GHG emissions,,Decarbonisation pathway,,,Liontown Resources,2023.0,"Liontown finalised a draft decarbonisation pathway that will be amended in FY24 to account for changes to its mine design and projected outputs. These activities have proven indispensable in Liontown's understanding of its climate impacts. The updated decarbonisation pathway project will identify initiatives that will allow Liontown to gradually reduce emissions at the Kathleen Valley Project, as well as identify short-, medium-, and long-term targets to achieve its ambition to achieve net-zero emissions by 2034.",,,GRI Index,76,,,"Decarbonisation pathway, mine design, climate impact",13,E,,,,,,,,,,,,,,,,
85,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,305.0,Emissions,305-07,"Nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions",,Dust monitoring,,,Liontown Resources,2023.0,"Air emissions through dust generation are also a factor that Liontown needs to consider due to potential impacts on flora, fauna and human health. Dust monitoring has been implemented at the Kathleen Valley site, showing no triggers have been reached. However, observation shows vegetation was dusted due to initial land clearing and mining. Liontown is investigating the use of a dust suppression agent, which will help bind the road foundation material, and has implemented speed limits across the site to help minimise dust generation.",,,GRI Index,79,,,"Dust monitoring, dust generation, vegetation","13, 15",E,,,,,,,,,,,,,,,,
87,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,Wastewater treatment plant,,,Liontown Resources,2023.0,"Liontown will utilise two wastewater treatment plants (WWTP), with a primary WWTP located north of Jones Creek near the accommodation village and a secondary WWTP near the process plant. Effluent will be collected and pumped from the accommodation village to the primary WWTP. The wastewater from the primary WWTP will be treated to Class A standards, making it suitable for reuse in applications with a high-risk category or for discharge into the environment.",,,GRI Index,62,,,"Wastewater treatment plant, wastewater, accommodation village",12,E,,,,,,,,,,,,,,,,
88,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,Waste management strategy,,,Liontown Resources,2023.0,"In FY24, a centralised waste management strategy will be implemented at the Kathleen Valley site. Liontown will commission a scope of work that addresses the planning and design phase of creating sustainability initiatives, focusing on waste management and recycling opportunities. Liontown's long-term objective is to build a waste management facility to reduce waste sent to landfills.",,,GRI Index,73,,,"Waste management strategy, waste management facility, recycling opportunity",12,E,,,,,,,,,,,,,,,,
89,,306.0,Waste,306-02,Management of significant waste-related impacts,,Talings Storage Facility,,,Liontown Resources,2023.0,"In March 2023, Liontown commenced constructing a Tailings Storage Facility (TSF). The TSF will be an above-ground downstream constructed paddock-style facility (built using mine waste) with two cells (A and B), proposed for an eventual total capacity of 14.72 million tonnes of tailings. Tailings discharge is proposed at an annual rate ranging from 0.86 to 1.4Mtpa. The facility, including the basin area, will have a footprint of approximately 102.7 hectares.",,,GRI Index,60,,,"Tailings Storage Facility, paddock-style facility, tailings discharge",12,E,,,,,,,,,,,,,,,,
90,,306.0,Waste,306-03,Waste generated,"Liontown generated 1,396.61 tonnes of waste in 2023.",,,,Liontown Resources,2023.0,,,,GRI Index,84,,,,,,,,,,,,,,,,,,,,,
91,,306.0,Waste,306-04,Waste diverted from disposal,Liontown recycled 0.6 tonnes of waste in 2023.,,,,Liontown Resources,2023.0,,,,GRI Index,84,,,,,,,,,,,,,,,,,,,,,
92,,306.0,Waste,306-05,Waste directed to disposal,"Liontown directed 1,396.01 tonnes of waste to landfill in 2023.",,,,Liontown Resources,2023.0,,,,GRI Index,84,,,,,,,,,,,,,,,,,,,,,
93,,307.0,Environmental Compliance,307-01,Non-compliance with environmental laws and regulations,,,,NO DISCLOSURE,Liontown Resources,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,,Procurement Policy,,,Liontown Resources,2023.0,"Liontown drafted a comprehensive Procurement Policy that outlines the principles governing how it acquires goods and services for the business and the supporting procedures that fall within the policy's scope. It is an internal document, and Liontown will publish a corporate Sustainable Procurement Policy by the end of FY24.",,,GRI Index,50,,,"Procurement Policy, internal document, supporting procedure","8, 12","E, S",,,,,,,,,,,,,,,,
95,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,,Contract and purchasing framework,,,Liontown Resources,2023.0,"Liontown's formal contract and purchasing framework outlines the terms and conditions of engagement with suppliers. These terms include specific compliance obligations, including environmental considerations, Native Title and cultural heritage, and health and safety requirements.",,,GRI Index,50,,,"Contract and purchasing framework, supplier, environmental consideration","8, 12","E, S",,,,,,,,,,,,,,,,
