Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,Macquarie Group Limited,,,,Macquarie,2023.0,,,,GRI Index,,1,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"Macquarie's report included Macquarie Bank Limited, Macquarie Capital Limited, and Macquarie Equities Limited.",,,,Macquarie,2023.0,,,,GRI Index,,187,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point","Macquarie's report covers its performance from April 1, 2022, to March 31, 2023.",,,,Macquarie,2023.0,,,,GRI Index,GRI Index,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,Restatements are made to update estimated data with actual data or reflect updated measurement methodologies.,,,,Macquarie,2023.0,,,,GRI Index,GRI Index,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,PwC provided external assurance for Macquarie's report.,,,,Macquarie,2023.0,,,,GRI Index,Data set,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","Macquarie is a global financial services group operating in 34 markets in asset management, retail and business banking, wealth management, leasing and asset financing, market access, commodity trading, renewables development, specialist advice, access to capital and principal investment.",,,,Macquarie,2023.0,,,,GRI Index,,2,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"Macquarie had 20,144 employees in 2023.",,,,Macquarie,2023.0,,,,GRI Index,Data set,,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,,,,NO DISCLOSURE,Macquarie,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,Macquarie's Board comprises eight directors.,,,,Macquarie,2023.0,,,,GRI Index,,96,,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,"The Board Nominating Committee assures the Board that it has an appropriate mix of skills, experience, tenure and diversity to be an effective decision-making body and provide successful oversight and stewardship of Macquarie.",,,,Macquarie,2023.0,,,,GRI Index,,40,,,,,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-11,Chair of the highest governance body,Mr Glenn R Stevens AC is the chair of Macquarie's Board.,,,,Macquarie,2023.0,,,,GRI Index,,92,,,,,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,,Board Charter,,,Macquarie,2023.0,"The Board Charter details the Board's role and responsibilities and matters expressly reserved for the Board, which include approving the annual strategy and business plan, adopting an annual budget, approving Macquarie's funding and capital management strategy, approving Macquarie's Risk Appetite Statement and Risk Management Strategy, monitoring material risks faced by Macquarie and how they are managed, appointing the CEO and approving group policies relating to remuneration, diversity and the Code of Conduct.",,,GRI Index,,39,,"Board Charter, responsibility, business plan",16,G,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,,Risk culture,,,Macquarie,2023.0,"A sound risk culture has been integral to Macquarie's risk management framework since its inception. Primary responsibility for risk management in Macquarie, including risk culture, is at the business level. The Board, assisted by the BRiC, is responsible for forming a view on Macquarie's risk culture and the extent to which it supports the ability of Macquarie to operate consistently within its risk appetite and monitoring the identification of and actions taken to address any desirable changes to the risk culture.",,,GRI Index,,78,,"Risk culture, risk management framework, the Board",16,G,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,,ESG framework,,,Macquarie,2023.0,"The Board approves Macquarie's ESG framework, including major ESG policies. Following its Charter, the Board Governance and Compliance Committee (BGCC) assists the Board in adopting appropriate governance standards and reviewing the operation of environmental and social risk management policies. Management is responsible for implementing the ESG framework and related board-approved policies.",,,GRI Index,,49,,"ESG framework, ESG policy, governance standard","16, 17","E, S, G",,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-15,Conflict of interest,,Consequence Management Guideline,,,Macquarie,2023.0,"Macquarie's Consequence Management Guideline applies wherever a breach of internal policy or regulatory requirement is identified, including where there has been a breach of BEAR accountability obligations. Consequences may include further training, removal of delegated authorities or permissions, adjustments to performance-based remuneration, impact on promotion, formal warnings or termination.",,,GRI Index,,117,,"Consequence Management Guidelines, internal policy, regulatory requirement",16,G,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-16,Communication of critical concerns,,Conduct Risk team,,,Macquarie,2023.0,"Macquarie's Conduct Risk team is responsible for managing Conduct Risk globally through establishing and maintaining the Conduct Risk Management Framework and associated policies, processes, guidelines, controls and reporting mechanisms. The team conducts risk training and awareness activities for Macquarie employees and reports regularly to the BGCC.",,,GRI Index,,70,,"Conduct Risk team, Conduct Risk Management Framework, reporting mechanism",16,G,,,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-17,Collective knowledge of the highest governance body,The Board sets the 'tone at the top' in a highly visible manner. Board members have broad contact with staff at various levels within and across regions.,,,,Macquarie,2023.0,,,,GRI Index,,35,,,,,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-18,Evaluation of the performance of the highest governance body,The Board spent considerable time assessing performance and determining remuneration outcomes for the CEO and Executive Key Management Personnel (Executive KMP).,,,,Macquarie,2023.0,,,,GRI Index,,102,,,,,,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-19,Remuneration policies,Macquarie's longstanding and consistent approach to remuneration continues to meet its objectives and align with its principles.,,,,Macquarie,2023.0,,,,GRI Index,,38,,,,,,,,,,,,,,,,,,,,
20,,2.0,General Disclosures,2-20,Process to determine remuneration,,Remuneration alignment,,,Macquarie,2023.0,"The Board considers that the effective alignment of remuneration with prudent risk-taking is fundamental to Macquarie's remuneration approach. Risk considerations are embedded throughout the remuneration process, including determining individual profit share allocations, business group and company-wide profit share pools, and how remuneration is structured and delivered.",,,GRI Index,,79,,"Remuneration, effective alignment, remuneration approach",16,G,,,,,,,,,,,,,,,,
21,,2.0,General Disclosures,2-21,Annual total compensation ratio,,Pay Governance,,,Macquarie,2023.0,"The BRC has retained Pay Governance as its independent remuneration consultant for the use of the Board to obtain advice on the appropriateness of Macquarie's remuneration framework. The only service that Pay Governance provides to Macquarie is executive compensation consulting to the BRC. Pay Governance has not made any remuneration recommendations, as defined by the Corporations Act 2001 (Cth) (the Act).",,,GRI Index,,136,,"Pay Governance, remuneration consultant, remuneration framework",16,G,,,,,,,,,,,,,,,,
22,,2.0,General Disclosures,2-22,Statement on sustainable development strategy,"""On behalf of Macquarie's management team, I would like to thank our people around the world for their dedication in delivering this result in uncertain times, and to thank our clients and shareholders for their ongoing support.""",,,,Macquarie,2023.0,,,,GRI Index,,11,,,,,,,,,,,,,,,,,,,,
23,,2.0,General Disclosures,2-23,Policy commitments,,ESG team,,,Macquarie,2023.0,"In Asia, Macquarie responds to increased client demand for ESG research with an expanded ESG team that works alongside its existing equity and macro research teams. Since 2021, Macquarie has run sector-specific ESG scores for its coverage of approximately 800 companies across 11 Asian markets. Macquarie's scoring system layers analysts' impressions of covered companies on top of a rich set of company-reported and third-party data.",,,GRI Index,,61,,"ESG team, ESG research, layers analyst","16, 17","E, S, G",,,,,,,,,,,,,,,,
24,,2.0,General Disclosures,2-24,Embedding policy commitments,,Audit and Assurance Independence Policy,,,Macquarie,2023.0,"Macquarie's Audit and Assurance Independence Policy requires BAC approval, or between meetings, the approval of the BAC Chair for subsequent ratification by the BAC for non-audit work performed by the external auditor if the proposed service falls outside the scope of pre-approved services or the proposed engagement fee exceeds the policy's local currency threshold.",,,GRI Index,,38,,"Audit and Assurance Independence Policy, non-audit work, external auditor",16,G,,,,,,,,,,,,,,,,
25,,2.0,General Disclosures,2-25,Processes to remediate negative impacts,,Risk management framework,,,Macquarie,2023.0,"Macquarie's risk management framework is embedded across all operations. The framework is the totality of systems, structures, policies, processes and people within Macquarie that identify, measure, monitor, report and control or mitigate internal or external sources of material risk.",,,GRI Index,,23,,"Risk management framework, material risk, policy",16,G,,,,,,,,,,,,,,,,
26,,2.0,General Disclosures,2-26,Mechanisms for seeking advice and raising concern,,Integrity Office,,,Macquarie,2023.0,"Macquarie's Integrity Office provides an internally independent and confidential point of contact for Macquarie employees and external parties to raise concerns about improper conduct safely. It is responsible for implementing the Whistleblower Policy and managing the investigation of concerns raised under this policy, including any raised through the Hotline, an externally managed anonymous channel.",,,GRI Index,,70,,"Integrity Office, point of contact, improper conduct",16,G,,,,,,,,,,,,,,,,
27,,2.0,General Disclosures,2-27,Compliance with laws and regulations,,ESR Policy,,,Macquarie,2023.0,"Macquarie's Environmental and Social Risk (ESR) Policy describes its approach to ESR management when onboarding or reviewing clients and other counterparties and across a broad range of transactions, including equity investments, financing, leasing and advisory mandates. The ESR Policy provides a robust process to assess, manage, mitigate, monitor and report environmental and social risks. It takes a precautionary approach to ESR issues, including labour and employment practices, climate change, human rights, resource efficiency, pollution prevention, biodiversity and cultural heritage.",,,GRI Index,,52,,"ESR Policy, ESR management, ESR issue","16, 17",G,,,,,,,,,,,,,,,,
28,,2.0,General Disclosures,2-28,Membership associations,,The Valuable 500,,,Macquarie,2023.0,"Macquarie is a member of The Valuable 500, a global collective focused on disability inclusion. Macquarie continues to design for accessibility and provide flexible working arrangements to meet the unique needs of candidates and employees who are living with disabilities.",,,GRI Index,,45,,"The Valuable 500, disability inclusion, flexible working","8, 10",S,,,,,,,,,,,,,,,,
29,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Continuous Disclosure and External Communications Policy,,,Macquarie,2023.0,"Macquarie has a continuous disclosure policy incorporated in its Continuous Disclosure and External Communications Policy. This policy includes a Continuous Disclosure Committee, which may be convened to consider matters requiring disclosure to ASX following Macquarie's continuous disclosure obligations.",,,GRI Index,,40,,"Continuous Disclosure and External Communications Policy, Continuous Disclosure Policy, Continous Disclosure Committee","16, 17",G,,,,,,,,,,,,,,,,
