Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
60,,301.0,Materials,301-02,Recycled input materials used,,Own Brand products,,,Woolworths,2023.0,"Woolworths serves an average of 24.5 million customers weekly across Australia and New Zealand, offering a wide array of our brand products. Our commitment to providing customers with choices without compromising quality is at the core of our mission. As one of the most trusted brands, we recognise our responsibility to assist our customers in making affordable, healthier, and sustainably produced choices.",,,1,43,,,"Own Brand products, opportunity to deliver impact, Making healthier more affordable",12,"E, S",,,,,,,,,,,,,,,,
61,,301.0,Materials,301-03,Reclaimed products and thei packaging materials,Information is unavailable.,,,NO DISCLOSURE,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
62,,302.0,Energy,302-01,Energy consumption within the organization,"FY23 Total Energy usage is 9,495,239 GJ.",,,,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
63,,302.0,Energy,302-02,Energy consumption outside of the organization,"The estimated Scope, 3 emissions footprint, is primarily based on emission factors extrapolated from goods and services sold to consumers.",,,,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
64,,302.0,Energy,302-03,Energy intensity,An energy intensity of 2.39 is calculated based on total energy from Group operations divided by trading area.,,,,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
65,,302.0,Energy,302-04,Reduction of energy consumption,,Low-GWP refrigeration systems,,,Woolworths,2023.0,"Woolworths' adoption of Low-GWP (Global Warming Potential) refrigeration systems underscores its commitment to environmental sustainability. These systems utilise refrigerants with lower environmental impact, contributing to the reduction of greenhouse gas emissions.",,,1,9,,,"Low-GWP refrigeration systems, leakage \ndetection systems, Decarbonisation",2024-07-13 00:00:00,E,,,,,,,,,,,,,,,,
66,,302.0,Energy,302-04,Reduction of energy consumption,,Green Electricity,,,Woolworths,2023.0,"Woolworths' commitment to Green Electricity involves sourcing energy from renewable and sustainable sources. By prioritising green energy options, the company reduces its carbon footprint and contributes to a more sustainable and environmentally friendly energy landscape. This initiative aligns with Woolworths' dedication to responsible business practices, reflecting a conscious effort to support cleaner energy alternatives and promote environmental stewardship.",,,1,10,,,"Green Electricity, net social benefit, Gigawatt hours",2024-07-13 00:00:00,E,,,,,,,,,,,,,,,,
67,,302.0,Energy,302-04,Reduction of energy consumption,,231 Solar Systems,,,Woolworths,2023.0,"Woolworths' deployment of 231 solar systems highlights the company's commitment to sustainable energy practices. By incorporating solar technology across its operations, Woolworths reduces its environmental impact and contributes to a cleaner and more sustainable energy grid.",,,1,16,,,"Solar Systems, emissions reductions, renewable energy contracts",2024-07-13 00:00:00,E,,,,,,,,,,,,,,,,
68,,302.0,Energy,302-05,Reductions in energy requirements of products and services,Information is unavailable.,,,NO DISCLOSURE,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
69,,303.0,Water and Effluents,303-01,Interactions with water as a shared resource,Information needs to be completed.,,,NO DISCLOSURE,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
70,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,Leakage detection systems,,,Woolworths,2023.0,"Woolworths' adoption of leakage detection systems underscores its commitment to environmental responsibility and sustainability. These systems are designed to promptly identify and address refrigerant leaks, helping minimise the environmental impact of refrigeration systems. By implementing advanced technology for leakage detection, Woolworths demonstrates its dedication to reducing greenhouse gas emissions and ensuring the responsible management of its operations.",,,1,9,,,"Leakage detection systems, net societal benefit, Decarbonisation",2024-06-14 00:00:00,E,,,,,,,,,,,,,,,,
71,,303.0,Water and Effluents,303-03,Water withdrawal,Information needs to be completed.,,,NO DISCLOSURE,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
72,,303.0,Water and Effluents,303-04,Water discharge,Information needs to be completed.,,,NO DISCLOSURE,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
73,,303.0,Water and Effluents,303-05,Water consumption,Information needs to be completed.,,,NO DISCLOSURE,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
74,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",Information needs to be completed.,,,NO DISCLOSURE,Woolworths,2023.0,,,,1,,,,,,,,,,,,,,,,,,,,,,
75,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Net Zero Deforestation,,,Woolworths,2023.0,Woolworths' commitment to Net Zero Deforestation signifies a proactive stance in addressing environmental concerns associated with deforestation. This initiative ensures that the company's supply chains and operations do not contribute to deforestation and that any impact on forests is balanced through conservation efforts or sustainable practices.,,,1,12,,,"Net Zero Deforestation, conversion-free commitment, deforestation commodities\t",15,E,,,,,,,,,,,,,,,,
76,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,WIRES funds,,,Woolworths,2023.0,"Woolworths' support for WIRES (Wildlife Information, Rescue and Education Service) funds underscores its commitment to wildlife conservation. Through financial contributions and collaborative efforts, Woolworths aims to assist WIRES in its mission to rescue and rehabilitate native animals in need. This initiative reflects Woolworths' dedication to environmental responsibility and community welfare, emphasising a proactive role in preserving and protecting Australia's unique wildlife.",,,1,40,,,"WIRES funds, native animals, support wildlife\t",15,E,,,,,,,,,,,,,,,,
77,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,LeaderBrand,,,Woolworths,2023.0,Woolworths has extended its commitment to sustainability by continuing the Regenerative Management Systems for New Zealand Vegetable Production project in collaboration with LeaderBrand. This ongoing initiative aims to validate and promote regenerative practices within horticulture.,,,1,36,,,"LeaderBrand, Management Systems, regenerative practices, horticulture",15,E,,,,,,,,,,,,,,,,
78,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Regenerative Management Systems,,,Woolworths,2023.0,"Woolworths' Regenerative Management Systems initiative represents a commitment to sustainable and environmentally conscious practices within its supply chain. This project involves implementing regenerative agriculture techniques to enhance soil health, biodiversity, and overall ecosystem resilience.",,,1,17,,,"Regenerative Management Systems, regenerative agriculture, industry forums",15,E,,,,,,,,,,,,,,,,
79,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Regenerative Agriculture Pilot,,,Woolworths,2023.0,"Woolworths' Regenerative Agriculture Pilot exemplifies the company's commitment to sustainable and eco-friendly farming practices. This initiative involves testing and implementing regenerative agriculture techniques within a pilot program. Regenerative agriculture enhances soil health, biodiversity, and overall ecosystem resilience.",,,1,36,,,"Regenerative Agriculture Pilot, LeaderBrand, Plant and Food Research",15,E,,,,,,,,,,,,,,,,
80,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Regenerative Farming Practices,,,Woolworths,2023.0,"Woolworths' embrace of Regenerative Farming Practices signifies a commitment to sustainable and environmentally conscious agriculture. This initiative involves adopting and promoting farming practices prioritising soil health, biodiversity, and ecological resilience. By incorporating regenerative techniques, Woolworths aims to minimise environmental impact while contributing to agricultural systems' long-term health and productivity.",,,1,29,,,"Regenerative Farming Practices, goes to people in need increase, food production",15,E,,,,,,,,,,,,,,,,
