Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
132,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Careers in Action,,,Aurizon,2023.0,"In addition to leadership development, we have identified new programs to develop the capability we need for the future. Programs such as Careers in Action support recent graduates and those transitioning to the rail industry.",,,,65,,,"Workforce Development, Recruitment Efficiency, Skill Retention","4, 5, 8",S,,,,,,,,,,,,,,,,
133,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,myAcademy,,,Aurizon,2023.0,"This year, MyAcademy has been strengthened to allow a more targeted approach to learning. We have carefully curated over 300 learning items across eight key competencies aligned to our Capability Framework. Our people can build capability in their current role or work towards a role they want in the future.",,,,65,,,"Leadership Development, Capability Building, Career Transition","4, 5, 8",S,,,,,,,,,,,,,,,,
134,,404.0,Training and Education,404-03,Percentage of employees receiving regular performance and career development reviews,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Gender Balance Action Plan,,,Aurizon,2023.0,"In FY2021, we launched Aurizon's first Gender Balance Action Plan to continue to drive change across our business and increase female participation in our workforce. Throughout FY2023, we have made substantial progress in delivering these initiatives.",,,,"15, 66",,,"Gender Balance, Diversity & Inclusion, Talent Development","5, 8, 10",S,,,,,,,,,,,,,,,,
136,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Executive-Led Mentoring Program,,,Aurizon,2023.0,"The Executive-Led Mentoring Program has been continued for a third iteration and was offered to an additional 28 participants, taking the total number of participants to over 100. This year, the nomination process was open to all employees to ensure greater inclusion across our business.",,,,15,,,"Executive Mentoring, Inclusive Leadership, Workforce Inclusion","5, 8, 10",S,,,,,,,,,,,,,,,,
137,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,ALLin network,,,Aurizon,2023.0,"Our grassroots ALLin network was formed in 2015 to support our lesbian, gay, bisexual, transgender, queer/questioning, intersex, asexual (LGBTQIA+) community within Aurizon's Inclusion Strategy. Since then, ALLin has played a vital role in helping to create a more inclusive workplace where we can all feel comfortable bringing our whole selves to work.",,,,68,,,"LGBTQIA+ Inclusion, Workplace Diversity, Employee Support","5, 8, 10",S,,,,,,,,,,,,,,,,
138,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,,Diversity and Talent Development,,,Aurizon,2023.0,"Over the same reporting period, the total remuneration gap reduced from 8.66% to 6.54%. In part, this can be attributed to the shift in workforce composition due to our acquisitions, our data-driven approach to talent, and our focus on mentoring and development to support the promotion of women.",,,,"15, 66",,,"Gender Pay Equity, Inclusive Workforce, Diversity & Inclusion","5, 8, 10",S,,,,,,,,,,,,,,,,
139,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,Aurizon understands that modern slavery and human trafficking can occur in many forms and recognises that we may be exposed to modern slavery risks in our supply chain that we may not be able to mitigate fully.,,,,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,411.0,Rights of Indigenous Peoples,411-01,Incidents of violations involving rights of indigenous peoples,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,412.0,Human Rights Assessment,412-01,Operations that have been subject to human rights reviews or impacts assessments,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,412.0,Human Rights Assessment,412-02,Employee training on human rights policies or procedures,"Before employment, all employees are made aware of the Code and must complete online training modules to ensure a thorough understanding and continuous adherence.",,,,Aurizon,2023.0,,,,,24,,,,,,,,,,,,,,,,,,,,,
147,,412.0,Human Rights Assessment,412-03,Significant investment agreements and contracts that include human rights clauses or that underwent human rights screening,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Orange Sky Australia,,,Aurizon,2023.0,"Orange Sky is the world's first free mobile laundry service for vulnerable members of our communities experiencing homelessness. In FY2023, Aurizon employees raised over $12,500 during Orange Sky's Sudsy Challenge initiative; all money raised helps Orange Sky continue to provide clean clothes, hot showers, and non-judgemental conversations to their friends experiencing hardships.",,,,"61, 72",,,"Social Support, Community Engagement, Homelessness","1, 3, 10",G,,,,,,,,,,,,,,,,
149,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Aurizon Community Giving Fund,,,Aurizon,2023.0,"The Aurizon Community Giving Fund is our primary community investment vehicle. Since 2011, the Fund has been supporting charities from across our areas of operation with grants of up to $20,000 for projects and programs that benefit the people who live and work in our local communities. Since its launch, the Fund has supported over 570 charities. In FY2023, we were proud to extend this support to the NT and SA organisations as part of our expansion into these states after acquiring One Rail Australia.",,,,71,,,"Community Investment, Charity Support","1, 3, 4, 8, 10",S,,,,,,,,,,,,,,,,
150,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Indigenous Leadership Development Program,,,Aurizon,2023.0,"Extending the Indigenous Future Leaders Program, providing a Certificate IV in Leadership and Management. Welcoming a new Indigenous Reference Group Executive Co-Chair and members.",,,,66,,,"Indigenous Leadership, Cultural Awareness","4, 10, 11",S,,,,,,,,,,,,,,,,
151,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,Aurizon Bulk Central Integration,,,Aurizon,2023.0,"In 2020, One Rail Australia was responsible for a hydrocarbon spill of about 18,000 L at its Berrimah terminal (NT). As part of the immediate response, the spill was cleaned mainly up (including recovering 25% of the fuel); however, the NT Environment Protection Authority issued a notice requiring the completion of an environmental audit in response to the spill and management of soil remediation activities. Subsequent soil and groundwater assessments were completed under the supervision of an independent auditor. This work and associated reporting were concluded in June 2023, indicating residual hydrocarbons in groundwater and soil on site pose a low risk to site workers and the mangrove environment bordering the terminal.",,,,62,,,"Environmental Remediation, Compliance","3, 6, 11, 13",E,,,,,,,,,,,,,,,,
152,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,Network-focused CH assurance program,,,Aurizon,2023.0,"A Network-focused CH assurance program has also been designed and implemented. This program has not identified any matters of concern, although we have taken the opportunity to improve clarity around some processes in the CHGF.",,,,65,,,"Safety Assurance, Risk Management","3, 9, 11",S,,,,,,,,,,,,,,,,
