Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,Aurizon (ASX: AZJ) is Australia's largest integrated rail freight business.,,,,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"This document was prepared by Aurizon Holdings Limited (ACN 146 335 622) (referred to as ""Aurizon"", which includes its related corporate bodies (including Aurizon Operations Limited).",,,,Aurizon,2023.0,,,,,Cover,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",Aurizon Holdings Limited For the year ended 30 June 2023,,,,Aurizon,2023.0,,,,,,4,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,Deloitte provided the external assurance.,,,,Aurizon,2023.0,,,,,82,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","Our everyday business is built on moving a nation. We move a comprehensive range of commodities, including mining, agricultural, industrial and retail products, for a diverse range of customers across Australia. We provide customers with integrated freight and logistics solutions across an extensive national rail, road and port network that traverses Australia.",,,,Aurizon,2023.0,,,,,6,,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"Over 5,700 people are employed.",,,,Aurizon,2023.0,,,,,13,,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"Aurizon Board, Aurizon Board Safety Health and Environment Committee Audit, Governance and Risk Management Committee, Executive Committee",,,,Aurizon,2023.0,,,,,22,,,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,"The Nomination & Succession Committee assists the Board by facilitating and making recommendations on Board composition, succession planning, the appointment and recruitment of Directors, the ongoing implementation of professional development programs, and the Board review processes. During FY2023, the Nomination & Succession Committee assisted the Board in, among other things, reviewing its members' appropriate mix of skills, competencies, and experience and helping with the identification and recruitment of new Directors.",,,,Aurizon,2023.0,,,,,,48,,,,,,,,,,,,,,,,,,,,
