Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
33,,2.0,General Disclosures,2-27,Compliance with laws and regulations,"Aurizon Holdings Limited and its subsidiaries (collectively the Company) are committed at all times to operate and act within the Company's values of Safety, People, Integrity, Customer and Excellence and central to this is the Company's commitment to compliance with laws and the highest ethical standards in all of the Company's business conduct, including strict compliance with Australia's Criminal Code Act 1995 (Cth) (Criminal Code), Australia's state and territory legislation and international anti-corruption and anti-bribery standards.",,,,Aurizon,2023.0,,,,,,,1,,,,,Anti-bribery and corruption policy,,,,,,,,,,,,,,
34,,2.0,General Disclosures,2-28,Membership associations,,Regional Policy,,,Aurizon,2023.0,"As a member of RAC2031, we are working to inform policy decisions by governments to contribute to regionalisation, focusing on helping employees and their families have the services and community infrastructure they need when living and working in regional Australia. It is essential to our vision to contribute to regional communities' further development and growth.",,,,"19, 20",,,"Regionalisation, Policy Decisions, Community Infrastructure","11, 9",G,"11, 9",,,,,,,,,,,,,,,
35,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,AURIZON INVESTOR DAY,,,Aurizon,2023.0,"In July 2023, we held an Investor Day in Darwin, NT, detailing our strategy to continue to deliver sustained value for investors and customers as Australia's leading integrated rail freight service provider. The Investor Day presentation, the transcript, and the webcast are available on the Aurizon website.",,,,"11, 17",,,"Investor Day, Strategy, Value Delivery","8, 9",G,,,,,,,,,,,,,,,,
36,,2.0,General Disclosures,2-30,Collective bargaining agreements,"Aurizon supports freedom of association and effectively recognises the right to collective bargaining. We acknowledge that fostering trust with our people is a crucial enabler of a safety and high-performance culture underpinning our approach to enterprise bargaining. Over the past 12 months, we have collaboratively renewed four enterprise agreements across WA, SA and QLD, representing over 2,400 employees (40% of our workforce). Other contracts are negotiated with employees and their NSW, SA and QLD representatives.",,,,Aurizon,2023.0,,,,,69,,,,,,,,,,,,,,,,,,,,,
37,,3.0,Material Topics,3-1,Process to determine material topics,,Enterprise strategic planning,,,Aurizon,2023.0,"As part of our Strategy in Uncertainty framework, we undertake scenario analysis to enable the business to evaluate capital, fleet and haulage opportunities, and importantly, sustainability in the context of climate change risks. A vital component of this analysis is understanding the drivers of demand and supply for the commodities we haul. This process considers opportunities and risks that emerge over the medium to long term, where the timing and magnitude could be more specific.",,,,"17, 47",,,"Scenario Analysis, Sustainability, Climate Change Risks","13, 9",G,13,,,,,,,,,,,,,,,
38,,3.0,Material Topics,3-2,List of material topics,"Climate Change, Environment, People, Community, Tax, Governance and Risk, Safety and Health",,,,Aurizon,2023.0,,,,,1,,,,,,,,,,,,,,,,,,,,,
39,,3.0,Material Topics,3-3,Management of material topics,,Action Framework,,,Aurizon,2023.0,"Our Strategy in Action framework, defined by our purpose, vision and values, continues to guide Aurizon's pursuit of value creation and service delivery for customers and communities across Australia (figure 4), with a particular emphasis on safety and exploring opportunities to decarbonise our fleet in support of net-zero operational emissions by 20504.",,,,9,,,"Purpose, Vision, Values, Safety, Fleet Decarbonisation","9, 13",G,,,,,,,,,,,,,,,,
40,,3.0,Material Topics,3-3,Management of material topics,,Effective governance for sustainability,,,Aurizon,2023.0,"Corporate governance is a critical pillar on which our business objectives and, in turn, shareholder value must be built. The Board has adopted charters and critical corporate governance documents that articulate our business's policies and procedures in pursuing our objectives.",,,,22,,,"Corporate Governance, Policies, Objectives",16,G,16,,,,,,,,,,,,,,,
41,,3.0,Material Topics,3-3,Management of material topics,,Enterprise risk management,,,Aurizon,2023.0,"Aurizon's approach to enterprise risk management is aligned with ISO 31000 2018 Risk Management Guidelines. The internal management process governing investment decisions, the Aurizon Investment Standard, also requires management to consider climate change risk and carbon pricing on a material basis to recommend capital investment.",,,,23,,,"Enterprise Risk Management, ISO Standard, Climate Change Risk",13,G,,,,,,,,,,,,,,,,
42,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,,Asset Optimisation,,,Aurizon,2023.0,"Above Rail Asset Management (ARAM) and Project Precision (renamed Disciplined Train Operations) have both transitioned to Business as Usual (BAU) and continue to deliver significant value. As a multi-year transformation program, ARAM is improving maintenance strategies, planning and execution, and driving improved asset availability and reliability, while Disciplined Train Operations is releasing capacity and improving asset productivity in CQCN to deliver time back to the schedule and enabling deferral of fleet renewals.",,,,"9, 13",,,"Asset Management, Maintenance Strategies, Fleet Renewals",9,G,,,,,,,,,,,,,,,,
43,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,,Rolling Stock Asset Flexibility,,,Aurizon,2023.0,"The operational and strategic flexibility provided by Aurizon's portfolio of rollingstock assets (the largest in Australia) has supported the transfer of 16 locomotives and 93 wagon conversions from Coal to Bulk since FY2021. These redeployments support customer hauls and driver training across the country, capturing new volumes and driving higher capital productivity and cash flows.\t",,,,10,,,"Rollingstock Assets, Portfolio, Driver Training","9, 4, 8",G,,,,,,,,,,,,,,,,
44,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,,Asset approach,,,Aurizon,2023.0,Our proactive approach to managing fleet assets ensures our resilience throughout the cycle but also provides opportunities to invest in supporting growth and adapting our fleet to the needs of the future while sustaining competitive advantage and return of value to shareholders over the long term.,,,,10,,,"Fleet Management, Resilience, Competitive Advantage",9,E,,,,,,,,,,,,,,,,
45,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Task Force on Climate-related Financial Disclosures (TCFD) alignment,,,Aurizon,2023.0,"Since 2017, as the Financial Stability Board recommended, we have aligned our climate-related disclosures to the Task Force on Climate-related Financial Disclosures (TCFD). This framework enables consistent climate-related financial risk disclosures for companies to provide information to investors, lenders, insurers, and other stakeholders.\t",,,,"11, 14",,,"Climate-related Disclosures, TCFD, Financial Risk",13,E,,,,,,,,,,,,,,,,
46,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Climate Strategy and Action Plan (CSAP),,,Aurizon,2023.0,"In FY2021, we published our first Climate Strategy and Action Plan (CSAP). The strategy builds on our existing work in reducing our carbon footprint, as detailed in our Sustainability Report each year since 2014. We recognise that we all Ã¢ÂÂ government, business, and the general community Ã¢ÂÂ are responsible for effectively acting on climate change to transition to a low-carbon future.",,,,14,,,"Climate Strategy, Carbon Footprint, Low-carbon Future","13, 7",E,,,,,,,,,,,,,,,,
47,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Carbon markets,,,Aurizon,2023.0,Carbon market growth presents an opportunity to create high-quality offsets to augment direct abatement initiatives. Assess opportunities to build a carbon offset portfolio by engaging with project developers to acquire or originate high-quality carbon offsets with environmental and social co-benefits aligned to crucial sustainability objectives.,,,,33,,,"Carbon Market Growth, Offsets, Sustainability Objectives","13, 9",E,,,,,,,,,,,,,,,,
48,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,,,,NO DISCLOSURE,Aurizon,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
