Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
99,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,Technology One,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,305.0,Emissions,305-07,"Nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions",,,,NO DISCLOSURE,Technology One,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,Electronic recycling programs,,,Technology One,2023.0,"Our partnership with Substation33 and PowerWells is to repurpose electronic waste from offices and homes to reduce waste and tackle energy poverty. In FY23, we supported their electronic recycling programs to connect 15 small-scale solar systems built from e-waste. The solar systems built have impacted the community significantly by helping to power 23 families for five-plus years.",,,,27,,,"Electronic Waste Repurposing, Community Impact, Solar Power Systems",11,E,,,,,,,,,,,,,,,,
102,,306.0,Waste,306-02,Management of significant waste-related impacts,,Waste approach,,,Technology One,2023.0,Our approach to electronic waste involves repairing equipment less than halfway through its intended lifecycle to maximise its utility. Any obsolete equipment is responsibly disposed of through vendor recycling programs or social enterprise initiatives.,,,,51,,,"Electronic Waste Management, Equipment Repair, Recycling Initiatives",11,E,,,,,,,,,,,,,,,,
103,,306.0,Waste,306-03,Waste generated,Waste Generated: 29 Ton. Waste Intensity 33.9KG,,,,Technology One,2023.0,,,,,47. 57,,,,,,,,,,,,,,,,,,,,,
104,,306.0,Waste,306-04,Waste diverted from disposal,"Reflective of our efforts to promote awareness and drive change, our total waste diversion from landfills was maintained at 31 per cent during the year through TechnologyOne's recycling programs.",,,,Technology One,2023.0,,,,,51,,,,,,,,,,,,,,,,,,,,,
105,,306.0,Waste,306-05,Waste directed to disposal,,,,NO DISCLOSURE,Technology One,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,307.0,Environmental Compliance,307-01,Non-compliance with environmental laws and regulations,,,,NO DISCLOSURE,Technology One,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,Completed over 230 vendor screening assessments for new and existing suppliers.,,,,Technology One,2023.0,,,,,21,,,,,,,,,,,,,,,,,,,,,
108,,308.0,Supplier Environmental Assessment,308-02,Negative environmental impacts in the supply chain and actions taken,,,,NO DISCLOSURE,Technology One,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,401.0,Employment,401-01,New employee hires and employee turnover,,Robust talent pipelines,,,Technology One,2023.0,"Externally, we concentrate on building robust talent pipelines through proactive engagement with potential future hires, partnering with universities for our graduate and intern programs and maintaining our alum relationships. During the year, 19 talented individuals joined us as part of our graduate and intern intake with considerable training, coaching and development invested.",,,,34,,,"Talent Pipeline Building, University Partnerships, Graduate Programs","4, 8, 10",S,,,,,,,,,,,,,,,,
110,,401.0,Employment,401-01,New employee hires and employee turnover,,O-Week program,,,Technology One,2023.0,"Our onboarding program is industry-leading. All new team members across our global operations participate in an immersive 'O-Week' program where they meet our Executive and senior leaders and learn about our history, vision and mission, company values, business structure and how we deliver a compelling customer experience.",,,,34,,,"Onboarding Program, New Hire Engagement, Company Induction","8, 10",S,,,,,,,,,,,,,,,,
111,,401.0,Employment,401-01,New employee hires and employee turnover,,Employee Net Promoter Score (eNPS),,,Technology One,2023.0,Our twice-yearly employee Net Promoter Score (eNPS) survey is one of the principal tools used to measure employee engagement and commitment to TechnologyOne and gather team members' views. FY23 result was an increase in prior years and a continued step towards our FY26 target of eNPS +50.,,,,34,,,"Employee Engagement Survey, Feedback Collection, Goal Achievement","8, 10",S,,,,,,,,,,,,,,,,
112,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Benefits initiative next plan,,,Technology One,2023.0,"Our next steps include plans to evolve our well-being initiatives to support our team members' mental, physical and financial well-being. Implement initiatives aimed at further embedding our culture and the TechnologyOne Way. Continue to benchmark and assess our employee benefits and practices.",,,,37,,,"Wellbeing Initiatives, Culture Embedding, Employee Benefits Assessment","8, 10",S,,,,,,,,,,,,,,,,
113,,401.0,Employment,401-03,Parental leave,Paid parental leave for primary and secondary caregivers,,,,Technology One,2023.0,,,,,37,,,,,,,,,,,,,,,,,,,,,
114,,402.0,Labor/Management Relations,402-01,Minimum notice periods regarding operational changes,Our team member benefits,,,,Technology One,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,403.0,Occupational Health and Safety,403-01,Occupation health and safety management system,,Sound governance arrangements,,,Technology One,2023.0,"We commit to learning from internal and external incidents and trends and maintaining focus through sound governance arrangements. Our Work Health and Safety Committee oversees our employee health and wellbeing work program, including measures to address incidents and risks, where relevant matters are reported to the TechnologyOne Board.",,,,37,,,"Governance Arrangements, Safety Committee Oversight, Incident Reporting","3, 8, 16",S,,,,,,,,,,,,,,,,
116,,403.0,Occupational Health and Safety,403-02,"Hazard identification, risk assessment, and incident investigation",,,,NO DISCLOSURE,Technology One,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
