Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
93,,401.0,Employment,401-01,New employee hires and employee turnover,,Down Under Live,,,Mineral Resources,2023.0,"MinRes attended and sponsored the United Kingdom (UK) Down Under Live international recruitment expos in Birmingham and London in October 2022. The visit presented an opportunity to connect with UK-based recruitment agencies and present career prospects to 1,200 event attendees.",,,Data sheet,86,,,"Down Under Live, recruitment expo, recruitment agency",8,S,,,,,,,,,,,,,,,,
94,,401.0,Employment,401-01,New employee hires and employee turnover,,"The Work, The Lifestyle",,,Mineral Resources,2023.0,"MinRes delivered the campaign ""The Work. The Lifestyle"" via the Australia and NZ Magazine, social media and event branding. The first hire commenced work in 2023 as an electrician for CSI Mining Services (CSI).",,,Data sheet,86,,,"The Work, The Lifestyle, event branding, CSI",8,S,,,,,,,,,,,,,,,,
95,,401.0,Employment,401-01,New employee hires and employee turnover,,Career Entry Pathways,,,Mineral Resources,2023.0,"MinRes continued to grow its Career Entry Pathways, including apprenticeships, traineeships, entry-level dump truck operator training, work experience, and graduate and vacation programs designed to attract new entry-level talent to MinRes.",,,Data sheet,87,,,"Career Entry Pathways, apprenticeship, traineeship",8,S,,,,,,,,,,,,,,,,
96,,401.0,Employment,401-01,New employee hires and employee turnover,,MinRes Graduate Program,,,Mineral Resources,2023.0,"The MinRes Graduate Program is a 24-month structured, internally developed and assessed across site and office-based rotations. MinRes' FY23 intake welcomed 24 graduates, taking its total to 50 graduates. MinRes' graduates span a variety of technical and support service disciplines, including engineering (mining, process, and mechanical), geology, finance, health, land access and heritage, and safety and environment.",,,Data sheet,90,,,"MinRes Graduate Program, engineering, finance",8,S,,,,,,,,,,,,,,,,
97,,401.0,Employment,401-01,New employee hires and employee turnover,,Vacation Program,,,Mineral Resources,2023.0,"In FY23, MinRes reviewed and relaunched its Vacation Program. This structured 12-week program, held during the summer, actively involves undergraduate students in their final year of university studies. During FY23, MinRes welcomed 18 students, each of whom had the opportunity to contribute to at least one significant project throughout their 12-week placement.",,,Data sheet,93,,,"Vacation Program, undergraduate student, university study",8,S,,,,,,,,,,,,,,,,
98,,401.0,Employment,401-01,New employee hires and employee turnover,,KIC Introduction to Careers in Industry,,,Mineral Resources,2023.0,"CSI Mining Services (CSI), a wholly-owned subsidiary of MinRes, is an associate member of the KIC and has a long history of supporting the growth, development, and sustainability of businesses in the Kwinana industrial area. The KIC Introduction to Careers in Industry is a two-year program designed for females to encourage greater diversity in the industry. Students undertake the program during Years 11 and 12 alongside their school studies. By supporting this program, MinRes aims to create a talent pipeline of female apprentices for future intakes of its Apprenticeship Program.",,,Data sheet,93,,,"KIC Introduction to Careers in Industry, Kwinana industrial area, school study","4, 8",S,,,,,,,,,,,,,,,,
99,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Employee engagement survey,,,Mineral Resources,2023.0,"MinRes conducted an employee engagement survey for the second year to gain insights into what matters most to its people. The survey had a response rate of 76 per cent, providing valuable data that has informed numerous initiatives designed to increase retention.",,,Data sheet,87,,,"Employee engagement survey, retention, insight","8, 17",S,,,,,,,,,,,,,,,,
100,,401.0,Employment,401-03,Parental leave,,Parental Leave Guideline,,,Mineral Resources,2023.0,"During FY23, MinRes launched its new Parental Leave Guideline to demonstrate its family values and recognise all family types at MinRes. The notable changes to parental leave included the terminology changes from pregnant employees to primary and secondary carers and removing the 12-month waiting period.",,,Data sheet,99,,,"Parental Leave Guideline, family value, primary carer, secondary carer",8,S,,,,,,,,,,,,,,,,
101,,402.0,Labor/Management Relations,402-01,Minimum notice periods regarding operational changes,,Onslow Iron project,,,Mineral Resources,2023.0,"During FY23, MinRes commenced construction on the Onslow Iron project, the future site of resort-style accommodation. This camp aims to set a new standard for FIFO accommodation by supporting couples, creating a safe working environment, and promoting employee health and well-being.",,,Data sheet,99,,,"Onslow Iron project, resort-style accommodation, health and well-being",8,S,,,,,,,,,,,,,,,,
102,,403.0,Occupational Health and Safety,403-01,Occupation health and safety management system,,MinRes Health and Safety Management System,,,Mineral Resources,2023.0,"The MinRes Health and Safety Management System is designed to establish a clear set of values and objectives to reduce the likelihood and severity of incidents and ensure conformance with regulatory and Company requirements for managing workplace health and safety. The system is tailored to meet the Company's specific needs and assist MinRes business units and their operations in effectively managing health and safety by executing established Company policies, standards, and procedures.",,,Data sheet,71,,,"MinRes Health and Safety Management System, health, safety","3, 8",S,,,,,,,,,,,,,,,,
103,,403.0,Occupational Health and Safety,403-02,"Hazard identification, risk assessment, and incident investigation",,Hazard and Risk Management Procedure,,,Mineral Resources,2023.0,"The MinRes Hazard and Risk Management Procedure defines minimum requirements to identify, analyse, evaluate, control, monitor and review occupational hazards and risks within the business. Definitions of risk consequence levels, likelihood, risk ratings and a hierarchy of controls ensure consistent application across the business.",,,Data sheet,71,,,"Hazard and Risk Management Procedure, occupational hazard, risk consequence","3, 8",S,,,,,,,,,,,,,,,,
