Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
124,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,Contractor Authorisation to Commence Work and Close Out Form,,,Mineral Resources,2023.0,"The Contractor Authorisation to Commence Work and Close Out Form is a fundamental tool in ensuring WHS requirements and due diligence obligations have been met. It helps verify that contracting partners comply with MinRes expectations, site rules and contactor engagement processes.",,,Data sheet,74,,,"Contractor Authorisation to Commence Work and Close Out Form, WHS requirement, due diligence obligation","3, 8",S,,,,,,,,,,,,,,,,
125,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,Contractor Induction Checklist,,,Mineral Resources,2023.0,"MinRes' Contractor Induction Checklist includes a MinRes Medical Declaration Form, a negative result from drug and alcohol screening and a pre-employment medical fit-for-work assessment completed by a registered medical practitioner. All contractors must also complete the MinRes Corporate Safety Induction, the Code of Conduct and Business Integrity training, the Safe and Respectful Behaviours e-learning video training, and a site and area-specific induction before being mobilised to any MinRes site.",,,Data sheet,74,,,"Contractor Induction Checklist, alcohol screening, fit-for-work assessment","3, 8",S,,,,,,,,,,,,,,,,
126,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,Contractor Safety Interaction,,,Mineral Resources,2023.0,"MinRes works closely with its contracting partners, monitoring their performance and ensuring safe execution through the Contractor Safety Interaction process. This process supports the implementation of MinRes' revised and updated Contractor Safety Management system.",,,Data sheet,74,,,"Contractor Safety Interaction, safe execution, Contractor Safety Management","3, 8",S,,,,,,,,,,,,,,,,
127,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,Fitness for Work Procedure,,,Mineral Resources,2023.0,"All employees and contractors must be fit for work while on MinRes' work sites or undertaking activities on its behalf. Several factors may influence an employee's fitness for work, including but not limited to the adverse effects of alcohol and other drugs, fatigue, physical stress, heart illness, mental health or psychological issues, medications, medical issues, smoking, health and fitness and nutrition. The MinRes Fitness for Work Procedure outlines the minimum standards for managing fitness for work.",,,Data sheet,78,,,"Fitness for Work Procedure, alcohol, mental health","3, 8",S,,,,,,,,,,,,,,,,
128,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,,Voluntary Principles on Security and Human Rights,,,Mineral Resources,2023.0,"MinRes is committed to ensuring that security management at all operations is conducted to protect human rights while protecting employees, contractors, equipment and facilities. To decrease risk, MinRes contracts private security providers at all MinRes operations and ensures they operate consistently with the Voluntary Principles on Security and Human Rights (VPSHR). The VPSHR guides providers to uphold human rights, protect the safety and dignity of individuals, and maintain responsible security practices.",,,Data sheet,50,,,"Voluntary Principles on Security and Human Rights, security management, security provider","3, 8",S,,,,,,,,,,,,,,,,
129,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,,Incident Management Procedure,,,Mineral Resources,2023.0,"The MinRes Incident Management Procedure describes requirements for initial response, notifications and reporting, classification and investigation of incidents. It is supported by MinRes' Injury and Illness Classification Procedure, which clarifies occupational injury and illness definitions to ensure accurate classification of health- and safety-related incidents.",,,Data sheet,71,,,"Incident Management Procedure, incident, Injury and Illness Classification Procedure","3, 8",S,,,,,,,,,,,,,,,,
130,,403.0,Occupational Health and Safety,403-09,Work-related injuries,MinRes' TRIFR in 2023 was 2.08.,,,,Mineral Resources,2023.0,,,,Data sheet,Data sheet,,,,,,,,,,,,,,,,,,,,,
131,,403.0,Occupational Health and Safety,403-10,Work-related ill health,MinRes' LTIFR in 2023 was 0.07.,,,,Mineral Resources,2023.0,,,,Data sheet,Data sheet,,,,,,,,,,,,,,,,,,,,,
132,,404.0,Training and Education,404-01,Average hours of training per year per employee,MinRes' average training hours in 2023 were 16.7 hours per employee.,,,,Mineral Resources,2023.0,,,,Data sheet,Data sheet,,,,,,,,,,,,,,,,,,,,,
133,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Leadership Training Program,,,Mineral Resources,2023.0,"In recognition of the critical role that its supervisors and leaders play in achieving safety success, in FY23, MinRes rolled out a new leadership training program. All MinRes leaders are required to complete the MinRes WHS for Leaders program.",,,Data sheet,74,,,"Leadership Training Program, supervisor, leader","4, 8",S,,,,,,,,,,,,,,,,
