Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,AGL Energy Limited,,,,AGL Energy,2023.0,,,,,,6,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,AGL's report includes AGL Energy Limited (the Company or Parent Entity) and the entities it controls.,,,,AGL Energy,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",AGL's report includes information about performance from 1 July 2022 to 30 June 2023.,,,,AGL Energy,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,"AGL's comparative balances have been restated to reflect historical structural changes in the closed group, with no impact on the consolidated group's financials.",,,,AGL Energy,2023.0,,,,,,139,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,Deloitte provided external assurance for AGL's report.,,,,AGL Energy,2023.0,,,,,,1,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships",AGL is an energy company.,,,,AGL Energy,2023.0,,,,,,6,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,The FY23 employee engagement score increased 10 percentage points from FY22 to 67%.,,,,AGL Energy,2023.0,,,,,,79,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,AGL's Board comprises ten directors.,,,,AGL Energy,2023.0,,,,,,63,,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,,Nominations Committee,,,AGL Energy,2023.0,"The Nominations Committee assists the Board in fulfilling its responsibilities to Shareholders by making recommendations about the optimal composition of the Board. The Committee's purpose is to review and recommend matters relating to optimal board composition, director independence, and succession planning to the Board.",,,,,,"8, 9","Nominations Committee, Shareholder responsibilities, Board recommendations",16,G,,,,,,,,,,,,,,,,
11,,2.0,General Disclosures,2-11,Chair of the highest governance body,Mrs Patricia McKenzie is the chair of AGL's Board.,,,,AGL Energy,2023.0,,,,,,60,,,,,,,,,,,,,,,,,,,,
12,,2.0,General Disclosures,2-12,Role of the highest governance body in overseeing the management of impacts,,Cyber risk management,,,AGL Energy,2023.0,"The Board oversees AGL's cyber and business resilience capabilities. It reviews management reports on emerging sources of risk and mitigation measures in place to deal with those risks, including cyber security and climate change.",,,,,59,,"Board oversight, Cyber resilience, Business Resilience\t",16,G,,,,,,,,,,,,,,,,
13,,2.0,General Disclosures,2-13,Delegation of responsibility for managing impacts,"AGL developed a sound working knowledge and understanding of the subject matter through past executive or management roles, extensive on-the-job application of skills in Board and Committee activities and through training and professional development activities.",,,,AGL Energy,2023.0,,,,,,55,,,,,,,,,,,,,,,,,,,,
14,,2.0,General Disclosures,2-14,Role of the highest governance body in sustainability reporting,"The Board is responsible for AGL's overall governance. Its role is to safeguard AGL's interests and protect and foster sustainable value creation while considering the reasonable interests of shareholders, employees, customers, the communities in which AGL operates, and other relevant stakeholders.\t",,,,AGL Energy,2023.0,,,,,,,3,,,,,,,,,,,,,,,,,,,
15,,2.0,General Disclosures,2-15,Conflict of interest,,Independent Director Assessment,,,AGL Energy,2023.0,"AGL considers a Director to be independent if the Director is independent of management and free of any interest, position, or relationship that might influence or reasonably be perceived to influence. In a material respect, this is their capacity to bring independent judgement to bear on issues before the Board and to act in the best interests of AGL as a whole rather than in the interests of an individual shareholder or other party.",,,,,,5,"Director, Management independence, Conflict of interest, Independent judgment",16,G,,,,,,,,,,,,,,,,
16,,2.0,General Disclosures,2-15,Conflict of interest,,Code of Conduct,,,AGL Energy,2023.0,"AGL has a Code of Conduct that applies to AGL and its Directors, employees and contractors and sets out the standards of responsibility and ethical conduct required of 'our People'. The Code of Conduct was refreshed in FY23 to reflect AGL's new purpose and values. AGL's commitment under the Code of Conduct is to manage conflicts of interest.\t",,,,,,18,"Code of Conduct, Directors, Employees, Standards of Responsibility\t",16,G,,,,,,,,,,,,,,,,
17,,2.0,General Disclosures,2-16,Communication of critical concerns,,Risk Management Program,,,AGL Energy,2023.0,"AGL's enterprise-wide risk management program is aligned with the principles and requirements of the international standard for risk management (ISO 31000). Through this program, we identify factors critical to the successful delivery of our strategy and our ability to continue creating value in the future.",,,,,10,,"Enterprise-wide risk management program, Risk management, ISO 31000",8,G,,,,,,,,,,,,,,,,
18,,2.0,General Disclosures,2-17,Collective knowledge of the highest governance body,,Skill Matrix,,,AGL Energy,2023.0,"AGL seeks to maintain a Board with a broad range of skills, knowledge and experience necessary to provide adequate oversight over management and guide the company's strategic direction. The Board uses a skills matrix to identify the essential skills and experience the AGL Board seeks to achieve in its membership.",,,,,,5,"Skills matrix, Oversight, Strategic direction\n",8,S,,,,,,,,,,,,,,,,
19,,2.0,General Disclosures,2-18,Evaluation of the performance of the highest governance body,,Board Performance Evaluation,,,AGL Energy,2023.0,"The Board regularly reviews its performance, the performance of Board Committees and the performance of individual Directors. Given the appointment of five Non-Executive Directors during FY23, the Board decided it was most appropriate to undertake an internal review of its performance in FY23. The Board intends to undertake an externally facilitated Board Review in FY24 once the entire Board has been working together for at least 12 months.",,,,,,8,"Board performance, review, Board Committees, Directors, Non-Executive Directors",16,G,,,,,,,,,,,,,,,,
