Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
72,,303.0,Water and Effluents,303-03,Water withdrawal,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,303.0,Water and Effluents,303-04,Water discharge,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,303.0,Water and Effluents,303-05,Water consumption,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,304.0,Biodiversity,304-03,Habitats protected or restored,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,AGL's operated Scope 1 & 2 emissions in 2023 were 35.2 MtCO2e.,,,,AGL Energy,2023.0,,,,,,5,,,,,,,,,,,,,,,,,,,,
80,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,AGL's operated Scope 1 & 2 emissions in 2023 were 35.2 MtCO2e.,,,,AGL Energy,2023.0,,,,,,5,,,,,,,,,,,,,,,,,,,,
81,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,305.0,Emissions,305-04,GHG emissions intensity,AGL's emissions intensity of total revenue in 2023 were 2.5 ktCO2e/$m.,,,,AGL Energy,2023.0,,,,,,5,,,,,,,,,,,,,,,,,,,,
83,,305.0,Emissions,305-05,Reduction of GHG emissions,AGL reduced operated Scope 1 & 2 emissions compared to the FY19 baseline by 18.5%.,,,,AGL Energy,2023.0,,,,,,5,,,,,,,,,,,,,,,,,,,,
84,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,305.0,Emissions,305-07,"Nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions",,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,306.0,Waste,306-02,Management of significant waste-related impacts,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,306.0,Waste,306-03,Waste generated,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,306.0,Waste,306-04,Waste diverted from disposal,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,306.0,Waste,306-05,Waste directed to disposal,,,,NO DISCLOSURE,AGL Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
