Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
28,,2.0,General Disclosures,2-27,Compliance with laws and regulations,,Dealing in Securities Policy,,,Transurban,2023.0,"Transurban has a Dealing in Securities Policy that establishes a procedure for dealings by Transurban's Directors, employees, contractors, and their related parties in Transurban securities and in securities of other entities with whom Transurban may have business dealings.",,,Data pack,,,10,"Dealing in Securities Policy, director, business dealing",16,G,,,,,,,,,,,,,,,,
29,,2.0,General Disclosures,2-28,Membership associations,"Transurban is a member of the Roads Australia, the Electric Vehicle Council, and the Climate Board.",,,,Transurban,2023.0,,,,Data pack,Data pack,,,,,,,,,,,,,,,,,,,,,
30,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,External Auditor Independence Policy,,,Transurban,2023.0,"Transurban has implemented policies and procedures to monitor the independence of the External Auditor. The External Auditor Independence Policy regulates the provision of non-audit services by the External Auditor. Under the policy, the auditor is prohibited from providing certain non-audit services and may only provide a permissible non-audit service where there is a compelling reason for the auditor to do so.",,,Data pack,,,13,"External Auditor Independence Policy, external auditor, non-audit service",16,G,,,,,,,,,,,,,,,,
31,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Continuous Disclosure Policy,,,Transurban,2023.0,Transurban has a Continuous Disclosure Policy that establishes a best practice procedure for compliance with its continuous disclosure obligations under ASX Listing Rule 3.1. It guides the identification of material information and requires reporting such information to the Company Secretary for review. The policy also ensures that Transurban and its personnel know the penalties for infringing these obligations.,,,Data pack,,,14,"Continuous Disclosure Policy, continuous disclosure obligation, Company Secretary","16, 17","S, G",,,,,,,,,,,,,,,,
32,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Security Holder Communication Policy,,,Transurban,2023.0,"Transurban's Security Holder Communication Policy outlines the range of ways Transurban provides information to its security holders. Security holders are encouraged to elect to receive information in electronic format to ensure timely receipt of information, which is consistent with Transurban's commitment to sustainability.",,,Data pack,,,14,"Security Holder Communication Policy, security holder, sustainability",17,S,,,,,,,,,,,,,,,,
33,,2.0,General Disclosures,2-29,Approach to stakeholder engagement,,Security holder engagement program,,,Transurban,2023.0,"Transurban has a comprehensive security holder engagement program, which includes briefings, presentations and events. The engagement program includes scheduled and ad-hoc briefings with institutional and private investors, analysts and the financial media. It aims to provide a forum for two-way communications between Transurban and these stakeholders.",,,Data pack,,,14,"Security holder engagement program, briefing, stakeholder",17,S,,,,,,,,,,,,,,,,
34,,2.0,General Disclosures,2-30,Collective bargaining agreements,"In 2023, 5.3% of Transurban's employees are covered by collective agreements.",,,,Transurban,2023.0,,,,Data pack,Data pack,,,,,,,,,,,,,,,,,,,,,
35,,3.0,Material Topics,3-1,Process to determine material topics,Transurban considered its business performance and industry context and reviewed its current and known risks.,,,,Transurban,2023.0,,,,Data pack,,8,,,,,,,,,,,,,,,,,,,,
36,,3.0,Material Topics,3-2,List of material topics,"Transurban's material topics in 2023 were road safety, customer privacy, local communities, and the environment.",,,,Transurban,2023.0,,,,Data pack,,9,,,,,,,,,,,,,,,,,,,,
37,,3.0,Material Topics,3-3,Management of material topics,,Urban Mobility trends survey,,,Transurban,2023.0,"Transurban's Urban Mobility trends survey found that more than 70% of respondents thought governments should work with the private sector to fund the delivery of new roads and major upgrades to existing roads, with most thinking it should be a mix of public and private investment. The survey also found that addressing cost of living pressures should be the highest public priority, with health care, housing affordability, and economic growth also significant concerns.",,,Data pack,,18,,"Urban Mobility Trends Survey, government, private sector",17,S,,,,,,,,,,,,,,,,
38,,3.0,Material Topics,3-3,Management of material topics,,Queensland Network Operations Centre,,,Transurban,2023.0,"Transurban uses predictive analytics and machine learning technology at the Transurban Queensland Network Operations Centre to keep traffic moving. The centre's incident response system is learning, via these state-of-the-art capabilities, to predict congestion spots and respond to incidents faster over time.",,,Data pack,,26,,"Queensland Network Operations Centre, predictive analytics, machine learning",9,S,,,,,,,,,,,,,,,,
39,,3.0,Material Topics,3-3,Management of material topics,,Motorway Control Centre,,,Transurban,2023.0,"Transurban's Motorway Control Centre at St Peter's is now Australia's largest control centre, with 60 mega screens giving oversight of the entire 33-kilometre WestConnex network (including its 22 kilometres of tunnels). The screens show real-time footage from the hundreds of CCTV cameras along each part of WestConnex.",,,Data pack,,26,,"Motorway Control Centre, WestConnex, CCTV","9, 17",S,,,,,,,,,,,,,,,,
40,,3.0,Material Topics,3-3,Management of material topics,,Linkt Customer Rewards program,,,Transurban,2023.0,"In Australia, Transurban's Linkt Customer Rewards program has been helping Linkt customers save on fuel since 2019 by offering customers four cents off per litre at Shell Coles Express sites. Transurban's fuel discount program has saved customers more than $5.5 million since it launched. This year, Transurban added two new Linkt Customer Rewards partners, Europcar and Star Car Wash, and improved its app and website experiences, making it easier to understand and claim rewards.",,,Data pack,,26,,"Linkt Customer Rewards program, fuel discount program, reward","8, 17",S,,,,,,,,,,,,,,,,
41,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"Transurban generated $4,157 million in revenues in 2023.",,,,Transurban,2023.0,,,,Data pack,,116,,,,,,,,,,,,,,,,,,,,
42,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Climate risk driver review,,,Transurban,2023.0,"In FY22, Transurban engaged a climate specialist to undertake a qualitative review and assessment of priority climate risk drivers to understand the potential materiality across the organisation associated with physical climate change impacts. This study has informed a broader financial climate-related assessment, which will help Transurban define key financial metrics associated with its material climate-related risks.",,,Data pack,,41,,"Climate specialist, qualitative review, climate risk driver",13,E,,,,,,,,,,,,,,,,
43,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Strategic Asset Management and Operations Plan,,,Transurban,2023.0,"Transurban integrated climate-related risk as a consideration within its Strategic Asset Management and Operations Plans, as well as at a business and strategic level. These plans are also integrated into Transurban's business resilience activities, enabling teams to exercise and enhance their response to climate-based disruption events.",,,Data pack,,43,,"Strategic Asset Management and Operations Plan, climate-related risk, disruption event",13,E,,,,,,,,,,,,,,,,
44,,201.0,Economic Performance,201-03,Defined benefit plan obligations and other retirement plans,Transurban contributes the statutory requirements for superannuation in Australia of 10.5% for all employees.,,,,Transurban,2023.0,,,,Data pack,Data pack,,,,,,,,,,,,,,,,,,,,,
45,,201.0,Economic Performance,201-04,Financial assistance received from government,Transurban received no financial assistance from the government.,,,,Transurban,2023.0,,,,Data pack,Data pack,,,,,,,,,,,,,,,,,,,,,
46,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,Transurban does not have many employees subject to minimum wage rules.,,,,Transurban,2023.0,,,,Data pack,Data pack,,,,,,,,,,,,,,,,,,,,,
47,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,Transurban's Executive Committee members are from local regions.,,,,Transurban,2023.0,,,,Data pack,Data pack,,,,,,,,,,,,,,,,,,,,,
48,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,West Gate Tunnel Project,,,Transurban,2023.0,"Transurban's West Gate Tunnel Project will transform Melbourne and provide more choices for getting to and from the city's west. Once completed, the project is expected to take more than 28,000 vehicles off the heavily congested West Gate Bridge and 22,000 vehicles off the Bolte Bridge daily, reducing peak travel time by up to 20 minutes. It is also expected to improve residents' safety, air quality and noise by removing around 9,000 trucks from local roads daily.",,,Data pack,,21,,"West Gate Tunnel Project, West Gate Bridge, peak travel time","8, 11",S,,,,,,,,,,,,,,,,
49,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,WestConnex,,,Transurban,2023.0,"WestConnex is one of the world's largest road infrastructure projects, connecting Sydney's west and southwest suburbs with the city centre, airport and Port Botany via a 33-kilometre traffic light-free motorway. Transurban opened the WestConnex M4-M8 link tunnels in January 2023, marking a major milestone in the city-shaping project. This vital link represents the final element of the WestConnex project to be delivered by the Sydney Transport Partners (STP) consortium, with the Rozelle Interchange currently under construction by Transport for NSW.",,,Data pack,,22,,"WestConnex, road infrastructure, motorway",11,S,,,,,,,,,,,,,,,,
50,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,M7 and M12 motorways,,,Transurban,2023.0,"The M7 Motorway provides a key link into the broader Sydney arterial network, including for drivers travelling to and from the new Western Sydney Airport. Works have commenced to widen the M7 and connect it with the new M12 Motorway in Western Sydney. Transurban is working with local suppliers and businesses, supporting job creation in the region. Construction is anticipated to take approximately three years.",,,Data pack,,22,,"M7 Motorway, M12 Motorway, Western Sydney",11,S,,,,,,,,,,,,,,,,
51,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Lanes Fredericksburg Extension project,,,Transurban,2023.0,"The 16-kilometre 'main line' of the 95 Express Lanes Fredericksburg Extension project Ã¢ÂÂ known as FredEx Ã¢ÂÂ is scheduled to open in August 2023. All exit and entry points are scheduled to open by the end of 2023. The project made significant progress during FY23, including rebuilding a second overpass, installing steel girders required for flyover ramps, and installing toll gantries. Transurban has completed 1.8 million project work hours, and the project is expected to create approximately 9,000 jobs.",,,Data pack,,23,,"Lanes Fredericksburg Extension project, a second overpass, flyover ramp",11,S,,,,,,,,,,,,,,,,
52,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,Project NEXT,,,Transurban,2023.0,"The 495 Express Lanes Northern Extension project Ã¢ÂÂ known as Project NEXT Ã¢ÂÂ will extend Transurban's 495 Express Lanes from Virginia towards the Maryland border with new connections at the Dulles Toll Road and George Washington Memorial Parkway. The four-kilometre extension is expected to reduce peak travel times by up to 25 minutes2 and improve connectivity to key economic hubs, including Tysons and the Dulles Corridor. The project is expected to deliver a USD 880 million economic boost through construction and delivery.",,,Data pack,,23,,"Project NEXT, Dulles Toll Road, an economic hub",11,S,,,,,,,,,,,,,,,,
53,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,95 and 395 Express Lanes,,,Transurban,2023.0,"New and enhanced ramps to the 95 and 395 Express Lanes will give customers better access to the growing economic hubs along the Express Lanes corridor, offering improved travel choices and more reliable travel times. In September 2022, the Seminary Road access point to the 395 Express Lanes converted from an HOV-only ramp to a tolled connection. This conversion enables all Express Lanes customers, not just HOV-3 carpoolers, access to an additional entry and exit point along the 395 Express Lanes corridor.",,,Data pack,,24,,"95 and 395 Express Lane, Seminary Road, an economic hub",11,S,,,,,,,,,,,,,,,,
54,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,"Customer, Community, and Sustainability Council",,,Transurban,2023.0,"Transurban established an internal Customer, Community and Sustainability Council, which includes several Executive Committee members, to provide governance and guidance for Transurban's initiatives in these areas. The Council also assesses emerging issues and opportunities which may impact its business and stakeholders. For example, climate action progress and updates relating to relevant and emerging reporting requirements, including IFRS standards and Taskforce on Nature-related Financial Disclosures (TNFD).",,,Data pack,,56,,"Customer, Community, and Sustainability Council, Executive Committee, stakeholder",17,S,,,,,,,,,,,,,,,,
55,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,Procurement Policy,,,Transurban,2023.0,"The Procurement Policy commits Transurban to advance alignment with ISO 20400:2017 and to include sustainability considerations in the sourcing process (including human rights). It defines the requirements of employees on the processes to adhere to concerning procurement activities, including requirements for triage of high-risk categories identified, use of the risk heat map and processes of contracts and purchase orders. It also outlines how breaches of the policy will be dealt with.",,,Data pack,,,,"Procurement Policy, sustainability consideration, sourcing process","8, 16","S, G",,Modern Slavery Statement page 17,,,,,,,,,,,,,,
