Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
76,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",,,,NO DISCLOSURE,ASX,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,,NO DISCLOSURE,ASX,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,304.0,Biodiversity,304-03,Habitats protected or restored,"ASX purchased a small amount of high-quality Australian carbon credits (2% of total emissions) in FY23. These carbon credits support the Mount Sandy Conservation project in South Australia, which ensures permanent protection for a regionally and culturally essential pocket of biodiversity-rich land in partnership with its Traditional Owners.",,,,ASX,2023.0,,,,,,36,,,,,,,,,,,,,,,,,,,,
79,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,ASX,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,Total 50 tCO2e,,,,ASX,2023.0,,,,,,37,,,,,,,,,,,,,,,,,,,,
81,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,Total 63 tCO2e,,,,ASX,2023.0,,,,,,37,,,,,,,,,,,,,,,,,,,,
82,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,Total 2420 tCO2e,,,,ASX,2023.0,,,,,,37,,,,,,,,,,,,,,,,,,,,
83,,305.0,Emissions,305-04,GHG emissions intensity,Total 0.0138 tCO2e,,,,ASX,2023.0,,,,,,37,,,,,,,,,,,,,,,,,,,,
84,,305.0,Emissions,305-05,Reduction of GHG emissions,ASX reduced total Scope 1 and Scope 2 emissions by at least 85% in FY23. This target is based on our FY21 baseline and is a crucial deliverable under ASX's Climate Change Statement launched in FY22.,,,,ASX,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,ASX,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
